waveform,V_S,V_C,V_R
t0,5/7/2021  09:47:50.887937,5/7/2021  09:47:50.887938,5/7/2021  09:47:50.887939
delta t,2.500000E-6,2.500000E-6,2.500000E-6

time,V_S,V_C,V_R
5/7/2021  09:47:50.888102,4.952242E+0,3.914262E+0,3.374781E-2
5/7/2021  09:47:50.888105,4.940319E+0,4.042197E+0,4.405968E-2
5/7/2021  09:47:50.888107,4.926139E+0,4.201712E+0,5.147133E-2
5/7/2021  09:47:50.888110,4.919372E+0,4.383785E+0,5.727175E-2
5/7/2021  09:47:50.888112,4.916794E+0,4.582616E+0,6.049421E-2
5/7/2021  09:47:50.888115,4.914860E+0,4.787892E+0,6.017196E-2
5/7/2021  09:47:50.888117,4.913571E+0,4.992524E+0,5.888298E-2
5/7/2021  09:47:50.888120,4.917438E+0,5.188133E+0,5.501603E-2
5/7/2021  09:47:50.888122,4.924206E+0,5.367308E+0,4.857112E-2
5/7/2021  09:47:50.888125,4.931618E+0,5.522314E+0,4.051497E-2
5/7/2021  09:47:50.888127,4.939352E+0,5.648316E+0,3.213658E-2
5/7/2021  09:47:50.888130,4.952242E+0,5.742093E+0,2.214697E-2
5/7/2021  09:47:50.888132,4.962554E+0,5.802356E+0,1.215735E-2
5/7/2021  09:47:50.888135,4.975122E+0,5.827814E+0,1.200996E-3
5/7/2021  09:47:50.888137,4.984790E+0,5.817824E+0,-8.788621E-3
5/7/2021  09:47:50.888140,4.996069E+0,5.773997E+0,-1.813375E-2
5/7/2021  09:47:50.888142,5.004770E+0,5.699555E+0,-2.554540E-2
5/7/2021  09:47:50.888145,5.015082E+0,5.598689E+0,-3.231256E-2
5/7/2021  09:47:50.888147,5.023138E+0,5.477842E+0,-3.746849E-2
5/7/2021  09:47:50.888150,5.026361E+0,5.341527E+0,-4.101319E-2
5/7/2021  09:47:50.888152,5.030872E+0,5.197156E+0,-4.230217E-2
5/7/2021  09:47:50.888155,5.030228E+0,5.048596E+0,-4.230217E-2
5/7/2021  09:47:50.888157,5.031839E+0,4.902615E+0,-4.004645E-2
5/7/2021  09:47:50.888160,5.026361E+0,4.766945E+0,-3.650175E-2
5/7/2021  09:47:50.888162,5.020882E+0,4.644489E+0,-3.166807E-2
5/7/2021  09:47:50.888165,5.017338E+0,4.541367E+0,-2.522315E-2
5/7/2021  09:47:50.888167,5.011215E+0,4.460159E+0,-1.910048E-2
5/7/2021  09:47:50.888170,5.001869E+0,4.402153E+0,-1.168883E-2
5/7/2021  09:47:50.888172,4.993168E+0,4.370250E+0,-3.954936E-3
5/7/2021  09:47:50.888175,4.985757E+0,4.362839E+0,3.456716E-3
5/7/2021  09:47:50.888177,4.977378E+0,4.380562E+0,9.257138E-3
5/7/2021  09:47:50.888180,4.968999E+0,4.421811E+0,1.602430E-2
5/7/2021  09:47:50.888182,4.962232E+0,4.483684E+0,2.182472E-2
5/7/2021  09:47:50.888185,4.956109E+0,4.563280E+0,2.569167E-2
5/7/2021  09:47:50.888187,4.952886E+0,4.655445E+0,2.859188E-2
5/7/2021  09:47:50.888190,4.947408E+0,4.757278E+0,3.052536E-2
5/7/2021  09:47:50.888192,4.949986E+0,4.862977E+0,3.149209E-2
5/7/2021  09:47:50.888195,4.949342E+0,4.968677E+0,3.052536E-2
5/7/2021  09:47:50.888197,4.950953E+0,5.070510E+0,2.891413E-2
5/7/2021  09:47:50.888200,4.953531E+0,5.164609E+0,2.536942E-2
5/7/2021  09:47:50.888202,4.957398E+0,5.246139E+0,2.118023E-2
5/7/2021  09:47:50.888205,4.961265E+0,5.313813E+0,1.666879E-2
5/7/2021  09:47:50.888207,4.967066E+0,5.364085E+0,1.183510E-2
5/7/2021  09:47:50.888210,4.972222E+0,5.397278E+0,6.034681E-3
5/7/2021  09:47:50.888212,4.978022E+0,5.412102E+0,1.523241E-3
5/7/2021  09:47:50.888215,4.983501E+0,5.407912E+0,-3.954936E-3
5/7/2021  09:47:50.888217,4.991235E+0,5.386643E+0,-9.433113E-3
5/7/2021  09:47:50.888220,4.994457E+0,5.349262E+0,-1.265557E-2
5/7/2021  09:47:50.888222,4.998325E+0,5.298345E+0,-1.652252E-2
5/7/2021  09:47:50.888225,5.002514E+0,5.235827E+0,-1.877824E-2
5/7/2021  09:47:50.888227,5.006381E+0,5.164931E+0,-2.006722E-2
5/7/2021  09:47:50.888230,5.007348E+0,5.089845E+0,-2.103396E-2
5/7/2021  09:47:50.888232,5.007025E+0,5.012826E+0,-2.103396E-2
5/7/2021  09:47:50.888235,5.006703E+0,4.937096E+0,-2.038947E-2
5/7/2021  09:47:50.888237,5.006703E+0,4.866522E+0,-1.845599E-2
5/7/2021  09:47:50.888240,5.004125E+0,4.803360E+0,-1.620027E-2
5/7/2021  09:47:50.888242,5.001547E+0,4.749544E+0,-1.233332E-2
5/7/2021  09:47:50.888245,4.996391E+0,4.707006E+0,-9.110867E-3
5/7/2021  09:47:50.888247,4.993491E+0,4.678003E+0,-5.243918E-3
5/7/2021  09:47:50.888250,4.988335E+0,4.661890E+0,-2.021461E-3
5/7/2021  09:47:50.888252,4.983179E+0,4.658990E+0,2.167733E-3
5/7/2021  09:47:50.888255,4.981245E+0,4.668658E+0,5.712436E-3
5/7/2021  09:47:50.888257,4.975444E+0,4.690571E+0,8.934893E-3
5/7/2021  09:47:50.888260,4.971900E+0,4.724085E+0,1.119061E-2
5/7/2021  09:47:50.888262,4.969966E+0,4.765656E+0,1.344633E-2
5/7/2021  09:47:50.888265,4.965454E+0,4.814639E+0,1.537981E-2
5/7/2021  09:47:50.888267,4.967066E+0,4.867489E+0,1.602430E-2
5/7/2021  09:47:50.888270,4.966743E+0,4.922594E+0,1.602430E-2
5/7/2021  09:47:50.888272,4.964488E+0,4.978345E+0,1.537981E-2
5/7/2021  09:47:50.888275,4.965777E+0,5.030872E+0,1.473532E-2
5/7/2021  09:47:50.888277,4.968355E+0,5.078888E+0,1.280184E-2
5/7/2021  09:47:50.888280,4.969966E+0,5.121104E+0,1.054612E-2
5/7/2021  09:47:50.888282,4.971900E+0,5.154941E+0,8.612647E-3
5/7/2021  09:47:50.888285,4.974800E+0,5.179432E+0,6.356927E-3
5/7/2021  09:47:50.888287,4.978345E+0,5.195867E+0,3.134470E-3
