waveform,V_S,V_C,V_R
t0,5/7/2021  09:59:46.828120,5/7/2021  09:59:46.828121,5/7/2021  09:59:46.828122
delta t,3.300000E-6,3.300000E-6,3.300000E-6

time,V_S,V_C,V_R
5/7/2021  09:59:46.828120,4.345437E+0,2.182472E-2,5.340480E-2
5/7/2021  09:59:46.828123,4.700883E+0,3.221578E-1,8.305141E-2
5/7/2021  09:59:46.828127,-1.170632E-1,6.956411E-1,6.855035E-2
5/7/2021  09:59:46.828130,-1.032066E-1,9.917855E-1,5.082684E-2
5/7/2021  09:59:46.828133,-8.032716E-2,1.199957E+0,2.988086E-2
5/7/2021  09:59:46.828137,-5.873670E-2,1.313388E+0,8.290401E-3
5/7/2021  09:59:46.828140,-3.263480E-2,1.328211E+0,-1.265557E-2
5/7/2021  09:59:46.828143,-8.788621E-3,1.247649E+0,-3.295705E-2
5/7/2021  09:59:46.828147,8.934893E-3,1.081370E+0,-4.842484E-2
5/7/2021  09:59:46.828150,2.601392E-2,8.483858E-1,-6.067018E-2
5/7/2021  09:59:46.828153,3.729252E-2,5.670648E-1,-6.743734E-2
5/7/2021  09:59:46.828156,4.341518E-2,2.580309E-1,-6.969305E-2
5/7/2021  09:59:46.828160,4.277069E-2,-6.034793E-2,-6.711509E-2
5/7/2021  09:59:46.828163,3.922599E-2,-3.632588E-1,-5.938119E-2
5/7/2021  09:59:46.828166,3.084760E-2,-6.200884E-1,-4.842484E-2
5/7/2021  09:59:46.828170,1.634654E-2,-8.202028E-1,-3.456828E-2
5/7/2021  09:59:46.828173,-1.054724E-3,-9.549013E-1,-1.910048E-2
5/7/2021  09:59:46.828176,-1.845599E-2,-1.019673E+0,-3.310444E-3
5/7/2021  09:59:46.828180,-3.521277E-2,-1.012583E+0,1.247960E-2
5/7/2021  09:59:46.828183,-5.293628E-2,-9.375001E-1,2.504718E-2
5/7/2021  09:59:46.828186,-6.775958E-2,-8.024793E-1,3.697027E-2
5/7/2021  09:59:46.828189,-7.839369E-2,-6.210551E-1,4.470417E-2
5/7/2021  09:59:46.828193,-8.709432E-2,-4.086954E-1,4.824887E-2
5/7/2021  09:59:46.828196,-9.128351E-2,-1.799011E-1,4.889336E-2
5/7/2021  09:59:46.828199,-8.902779E-2,5.243807E-2,4.631540E-2
5/7/2021  09:59:46.828203,-8.677207E-2,2.654425E-1,3.987048E-2
5/7/2021  09:59:46.828206,-7.646021E-2,4.433223E-1,3.084760E-2
5/7/2021  09:59:46.828209,-6.679284E-2,5.770545E-1,2.053574E-2
5/7/2021  09:59:46.828213,-5.229179E-2,6.601940E-1,8.934893E-3
5/7/2021  09:59:46.828216,-4.004645E-2,6.898406E-1,-2.988199E-3
5/7/2021  09:59:46.828219,-2.715663E-2,6.679279E-1,-1.330006E-2
5/7/2021  09:59:46.828222,-1.587803E-2,5.980005E-1,-2.232294E-2
5/7/2021  09:59:46.828226,-4.277181E-3,4.858588E-1,-2.973459E-2
5/7/2021  09:59:46.828229,2.489978E-3,3.437483E-1,-3.489052E-2
5/7/2021  09:59:46.828232,6.356927E-3,1.819809E-1,-3.682400E-2
5/7/2021  09:59:46.828236,8.290401E-3,1.151286E-2,-3.617950E-2
5/7/2021  09:59:46.828239,5.712436E-3,-1.557326E-1,-3.295705E-2
5/7/2021  09:59:46.828242,-8.798718E-5,-3.036434E-1,-2.812336E-2
