1001.42105,2.51424,23.71217
1000.91234,2.51664,23.78458
1001.32790,2.51507,23.68146
1000.76459,2.51722,23.78038
1000.86221,2.51684,23.78016
1000.91155,2.51635,23.63424
1001.26423,2.51518,23.70074
1001.26368,2.51498,23.59588
1000.96215,2.51643,23.82580
1000.90653,2.51645,23.77985
1000.94635,2.51639,23.75976
1001.08952,2.51600,23.72884
1001.05372,2.51603,23.78620
1000.73473,2.51711,23.85580
1001.47077,2.51427,23.67269
1001.21674,2.51524,23.72398
1001.19667,2.51576,23.72684
1001.31159,2.51494,23.77544
1001.12126,2.51602,23.72500
1001.35279,2.51491,23.70235
1001.12832,2.51575,23.78659
1001.13956,2.51543,23.73334
1000.99630,2.51610,23.67980
1000.87514,2.51707,23.75858
1000.91427,2.51639,23.74976
1001.17970,2.51526,23.70264
1001.46889,2.51416,23.74667
1100.20240,2.52237,23.83740
1200.24300,2.52551,23.57431
1300.14557,2.52940,23.44578
1400.01387,2.53325,23.24818
1499.76669,2.53862,23.07569
1599.63709,2.54383,22.87239
1700.16502,2.54787,22.60143
1800.22080,2.55332,22.37865
1900.16859,2.55906,22.23031
2000.00049,2.56529,23.45160
2100.05372,2.57165,23.44549
2200.01077,2.57838,23.41928
2300.02389,2.58564,23.43956
2400.09173,2.59287,23.46214
2500.10231,2.60114,23.40184
2600.11549,2.60928,23.44521
2700.11099,2.61808,23.36151
2800.01325,2.62651,23.52885
2899.96152,2.63632,23.42219
3000.04075,2.64605,23.44216
3100.05183,2.65644,23.52690
3200.09768,2.66734,23.45324
3300.04936,2.67823,23.56197
3400.13162,2.68979,23.56981
3499.94533,2.70172,23.51665
3599.98482,2.71427,23.47563
3700.03558,2.72711,23.46783
3800.01725,2.74094,23.50451
3900.02592,2.75489,23.46622
4000.09614,2.76948,23.47830
4100.09696,2.78426,23.37231
4200.10699,2.80004,23.37783
4299.94481,2.81625,23.36621
4399.96175,2.83317,23.35594
4500.00353,2.85037,23.33650
4600.01738,2.86822,23.34624
4700.05741,2.88714,23.28578
4800.08400,2.90625,23.25288
4900.11212,2.92641,23.24493
5000.15248,2.94702,23.19177
5099.98903,2.96843,23.17511
5199.98692,2.99080,23.23481
5300.02748,3.01378,23.13747
5400.01887,3.03736,23.13930
5500.07791,3.06238,23.11335
5600.08030,3.08792,22.99025
5700.10856,3.11458,22.88285
5800.16819,3.14198,22.95376
5899.96537,3.17042,22.89947
6000.02010,3.19999,22.83399
6100.08473,3.23069,22.74146
6200.07162,3.26221,22.66682
6300.12828,3.29534,22.59757
6400.08752,3.32927,22.53749
6500.15094,3.36528,22.49240
6599.96005,3.40208,22.35648
6699.99700,3.44108,22.30374
6800.03257,3.48070,22.17988
6900.02848,3.52193,22.09587
7000.04424,3.56548,21.94893
7100.10258,3.61064,21.91187
7200.10415,3.65727,21.76247
7300.15080,3.70617,21.65534
7400.00296,3.75733,21.47282
7499.99745,3.80995,21.34987
7600.06003,3.86548,21.12495
7700.06543,3.92356,21.04056
7800.07973,3.98417,20.88531
7900.12014,4.04767,20.71544
8000.10070,4.11396,20.48701
8100.19314,4.18397,20.22082
8200.03457,4.25624,19.94209
8300.05753,4.33278,19.78149
8400.06593,4.41303,19.55886
8500.09059,4.49814,19.26772
8600.13133,4.58714,18.94993
8700.14360,4.68114,18.59202
8800.17544,4.77987,18.25125
8900.17477,4.88452,17.88044
9000.07144,4.99517,17.47050
9100.13565,5.11299,17.10805
9200.18358,5.23659,16.49418
9300.17137,5.36792,16.16773
9400.20799,5.50740,15.63092
9500.19928,5.65573,14.94432
9600.20000,5.81319,14.25863
9700.00028,5.98046,13.57618
9799.98626,6.15930,12.83052
9899.98410,6.34922,11.98492
10000.38142,6.55212,10.94902
10100.31992,6.76785,9.88209
10200.23093,6.99666,8.65863
10300.11320,7.23832,7.31957
10400.02593,7.49331,6.06454
10499.74603,7.75963,4.37979
10599.70559,8.03649,2.36348
10699.74617,8.31943,0.35026
10799.83625,8.60740,-2.14086
10900.03770,8.88995,-4.68804
11000.29582,9.16293,-7.73958
11099.61800,9.41558,-10.89224
