1300.13009,2.55936,22.53252
1400.14710,2.56792,22.28358
1499.54690,2.57918,22.13825
1599.38610,2.58979,21.88474
1699.76692,2.60013,21.62048
1800.07031,2.61144,21.35048
1900.14502,2.62437,21.03922
1999.94857,2.63795,20.96369
2100.03654,2.65235,21.92372
2200.04713,2.66739,21.83338
2300.00563,2.68352,21.83464
2400.08315,2.70015,21.77771
2500.10031,2.71826,21.64703
2600.12937,2.73752,21.54882
2700.07641,2.75763,21.49490
2799.96584,2.77854,21.41451
2899.98440,2.80095,21.35033
2999.99379,2.82448,21.18541
3100.02732,2.84911,21.09403
3200.06535,2.87508,20.96785
3300.10159,2.90212,20.83794
3400.06269,2.93120,20.72918
3499.92843,2.96066,20.64805
3599.97018,2.99261,20.58247
3700.01686,3.02598,20.41721
3800.01874,3.06091,20.39151
3900.03856,3.09794,20.14135
4000.08253,3.13668,20.04649
4100.08171,3.17725,19.78264
4200.13676,3.22016,19.73961
4299.94890,3.26522,19.47438
4399.98294,3.31283,19.44146
4500.00966,3.36300,19.17827
4600.03063,3.41561,18.97894
4700.09653,3.47122,18.78911
4800.10523,3.52967,18.59180
4900.11595,3.59188,18.41054
5000.13654,3.65787,17.94878
5099.96892,3.72730,17.82390
5200.02340,3.80095,17.59478
5300.04099,3.87876,17.25096
5400.07953,3.96140,16.99478
5500.12142,4.04950,16.64943
5600.13668,4.14258,16.27841
5700.17512,4.24232,15.83868
5800.17508,4.34838,15.42552
5899.98968,4.46108,14.90539
6000.20379,4.58216,14.53492
6100.30406,4.71168,13.97411
6200.31140,4.85006,13.38285
6300.30733,4.99791,12.86187
6400.28686,5.15701,12.09081
6500.27638,5.32782,11.31453
6600.01225,5.51091,10.54658
6699.96904,5.70707,9.72321
6799.87734,5.91754,8.71226
6899.78487,6.14301,7.53743
7000.35617,6.38440,6.18877
7099.97921,6.64174,4.92098
7199.64764,6.91258,3.29831
7299.34954,7.19610,1.60404
7399.00811,7.48894,-0.40614
7498.93080,7.78760,-2.93687
7599.02897,8.08245,-5.63416
7699.28229,8.36505,-8.73250
7799.65476,8.62359,-12.63324
7900.22343,8.84386,-16.97997
8000.83566,9.01453,-22.09914
8099.36711,9.12269,-27.62352
8199.81381,9.16496,-34.24474
8300.49551,9.14135,-41.51304
8401.17568,9.05329,-49.33312
8501.81709,8.90965,-57.31048
8602.32449,8.71940,-65.18593
8702.73317,8.49135,-72.38454
8802.92984,8.23863,-79.27830
8902.97461,7.96795,-85.07844
9001.58419,7.68600,269.61504
9101.70973,7.39948,-95.21051
9201.74493,7.11314,-99.52758
9301.68651,6.83148,-103.33347
9401.47367,6.55594,-106.50545
9501.15586,6.28875,-109.46450
9600.79794,6.03141,-112.15086
9700.14629,5.78460,-114.32609
9799.57616,5.54724,-116.52962
9899.04898,5.32046,-118.02462
9998.43267,5.10471,-119.84162
10100.35400,4.90078,238.11528
10200.15945,4.70751,-123.25920
10299.97835,4.52447,-124.40550
10399.79491,4.35047,-125.58289
10499.45371,4.18640,-126.73224
10599.35614,4.03126,-127.61568
10699.29860,3.88351,-128.63011
10799.27681,3.74397,-129.35266
10899.29834,3.61173,-130.25414
10999.50628,3.48628,-131.15033
11100.04611,3.36803,228.28573
11199.99204,3.25588,227.63664
11299.80674,3.14919,-132.84783
11399.77649,3.04801,-133.45640
11499.81418,2.95162,-133.97597
11599.87149,2.86024,-134.52409
11699.95662,2.77287,-134.95782
11800.03389,2.68996,-135.32668
11900.14901,2.61093,-135.70581
12000.13588,2.53571,223.83419
12099.94054,2.46397,223.74099
12199.93942,2.39533,223.24731
12299.99163,2.32966,-137.07768
12399.98763,2.26674,-137.29000
12500.04279,2.20629,-137.44529
12600.07594,2.14916,-137.79357
12700.15131,2.09393,-138.02707
12800.06334,2.04111,-138.23511
12900.12897,1.99053,-138.55799
13000.03910,1.94181,221.30967
13100.05349,1.89504,220.95649
13200.09928,1.85009,220.83894
13300.09319,1.80706,-139.30688
13400.11679,1.76530,-139.40504
13500.18081,1.72518,-139.65213
13600.04390,1.68657,-139.92750
13700.08042,1.64936,-140.04529
13800.08507,1.61338,-140.18100
13900.15292,1.57863,-140.18344
14000.09522,1.54523,219.66264
14100.12863,1.51291,219.50032
14200.14351,1.48165,219.40834
