waveform,V_S,V_C,V_R
5/7/2021  10:07:55.396571,-5.454751E-2,8.917408E-2,1.473532E-2
5/7/2021  10:07:55.396574,-4.842484E-2,1.426669E-1,1.247960E-2
5/7/2021  10:07:55.396576,-4.842484E-2,1.864923E-1,9.257138E-3
5/7/2021  10:07:55.396579,-4.488014E-2,2.180724E-1,5.390190E-3
5/7/2021  10:07:55.396581,-3.907972E-2,2.386961E-1,2.812224E-3
5/7/2021  10:07:55.396584,-3.489052E-2,2.467523E-1,-1.054724E-3
5/7/2021  10:07:55.396586,-3.327929E-2,2.422408E-1,-3.954936E-3
5/7/2021  10:07:55.396589,-3.005684E-2,2.264508E-1,-6.855147E-3
5/7/2021  10:07:55.396591,-2.747887E-2,2.000266E-1,-9.433113E-3
5/7/2021  10:07:55.396594,-2.296743E-2,1.649018E-1,-1.136659E-2
5/7/2021  10:07:55.396596,-2.038947E-2,1.223654E-1,-1.362231E-2
5/7/2021  10:07:55.396599,-1.813375E-2,7.531751E-2,-1.458904E-2
5/7/2021  10:07:55.396601,-1.974497E-2,2.472493E-2,-1.394455E-2
5/7/2021  10:07:55.396604,-1.974497E-2,-2.618989E-2,-1.426680E-2
5/7/2021  10:07:55.396606,-1.942273E-2,-7.517123E-2,-1.297782E-2
5/7/2021  10:07:55.396609,-2.200069E-2,-1.209301E-1,-1.168883E-2
5/7/2021  10:07:55.396611,-1.974497E-2,-1.602441E-1,-1.007760E-2
5/7/2021  10:07:55.396614,-2.425641E-2,-1.927909E-1,-7.499638E-3
5/7/2021  10:07:55.396616,-2.844561E-2,-2.169593E-1,-4.921673E-3
5/7/2021  10:07:55.396619,-2.683438E-2,-2.317826E-1,-2.988199E-3
5/7/2021  10:07:55.396621,-3.360154E-2,-2.382275E-1,-7.324786E-4
5/7/2021  10:07:55.396624,-3.456828E-2,-2.353273E-1,1.845487E-3
5/7/2021  10:07:55.396626,-3.779073E-2,-2.240487E-1,4.101207E-3
5/7/2021  10:07:55.396629,-4.069094E-2,-2.056807E-1,5.712436E-3
5/7/2021  10:07:55.396631,-4.165768E-2,-1.795788E-1,7.323664E-3
5/7/2021  10:07:55.396634,-4.423565E-2,-1.486432E-1,8.612647E-3
5/7/2021  10:07:55.396636,-4.391340E-2,-1.141630E-1,9.257138E-3
5/7/2021  10:07:55.396639,-4.584688E-2,-7.774920E-2,9.579384E-3
5/7/2021  10:07:55.396641,-4.391340E-2,-4.036870E-2,9.579384E-3
5/7/2021  10:07:55.396644,-4.359116E-2,-3.632690E-3,8.612647E-3
5/7/2021  10:07:55.396646,-4.423565E-2,2.955862E-2,7.645910E-3
5/7/2021  10:07:55.396649,-4.262442E-2,5.856073E-2,6.034681E-3
5/7/2021  10:07:55.396651,-4.133544E-2,8.240692E-2,4.423453E-3
5/7/2021  10:07:55.396654,-3.811298E-2,1.004527E-1,3.456716E-3
5/7/2021  10:07:55.396656,-3.553501E-2,1.110868E-1,1.200996E-3
5/7/2021  10:07:55.396659,-3.617950E-2,1.165650E-1,-8.798718E-5
5/7/2021  10:07:55.396661,-3.392379E-2,1.143093E-1,-2.021461E-3
5/7/2021  10:07:55.396664,-3.005684E-2,1.056086E-1,-3.632690E-3
5/7/2021  10:07:55.396666,-2.715663E-2,9.239654E-2,-4.921673E-3
5/7/2021  10:07:55.396669,-2.715663E-2,7.338404E-2,-6.210656E-3
5/7/2021  10:07:55.396671,-2.618989E-2,5.050459E-2,-6.855147E-3
5/7/2021  10:07:55.396674,-2.296743E-2,2.504718E-2,-7.177393E-3
5/7/2021  10:07:55.396676,-2.490091E-2,-2.343707E-3,-7.821884E-3
5/7/2021  10:07:55.396679,-2.715663E-2,-2.941235E-2,-8.144130E-3
5/7/2021  10:07:55.396681,-2.490091E-2,-5.551425E-2,-7.177393E-3
5/7/2021  10:07:55.396684,-2.457866E-2,-8.000492E-2,-6.855147E-3
5/7/2021  10:07:55.396686,-2.490091E-2,-1.012731E-1,-5.243918E-3
5/7/2021  10:07:55.396689,-2.780112E-2,-1.186744E-1,-4.921673E-3
5/7/2021  10:07:55.396691,-2.844561E-2,-1.315642E-1,-2.665953E-3
5/7/2021  10:07:55.396694,-3.005684E-2,-1.399426E-1,-1.376970E-3
5/7/2021  10:07:55.396696,-3.295705E-2,-1.431651E-1,-4.102329E-4
5/7/2021  10:07:55.396699,-3.489052E-2,-1.412316E-1,8.787499E-4
5/7/2021  10:07:55.396701,-3.746849E-2,-1.354312E-1,2.167733E-3
5/7/2021  10:07:55.396704,-3.779073E-2,-1.247971E-1,3.134470E-3
5/7/2021  10:07:55.396706,-4.101319E-2,-1.109405E-1,3.778961E-3
5/7/2021  10:07:55.396709,-3.779073E-2,-9.450597E-2,3.778961E-3
5/7/2021  10:07:55.396711,-4.359116E-2,-7.581572E-2,5.067944E-3
5/7/2021  10:07:55.396714,-3.617950E-2,-5.615874E-2,4.101207E-3
5/7/2021  10:07:55.396716,-4.165768E-2,-3.585726E-2,4.101207E-3
5/7/2021  10:07:55.396719,-4.036870E-2,-1.620027E-2,4.101207E-3
5/7/2021  10:07:55.396721,-3.843522E-2,8.787499E-4,4.423453E-3
5/7/2021  10:07:55.396724,-3.811298E-2,1.634654E-2,3.134470E-3
5/7/2021  10:07:55.396726,-3.779073E-2,2.923637E-2,2.489978E-3
5/7/2021  10:07:55.396729,-3.617950E-2,3.825925E-2,1.200996E-3
5/7/2021  10:07:55.396731,-3.424603E-2,4.470417E-2,8.787499E-4
5/7/2021  10:07:55.396734,-3.489052E-2,4.695989E-2,-7.324786E-4
5/7/2021  10:07:55.396736,-3.231256E-2,4.534866E-2,-1.376970E-3
5/7/2021  10:07:55.396739,-3.295705E-2,4.115946E-2,-2.665953E-3
5/7/2021  10:07:55.396741,-3.263480E-2,3.245883E-2,-2.988199E-3
5/7/2021  10:07:55.396744,-3.134582E-2,2.279146E-2,-3.954936E-3
5/7/2021  10:07:55.396746,-3.070133E-2,1.054612E-2,-3.310444E-3
5/7/2021  10:07:55.396749,-3.037908E-2,-3.310444E-3,-4.599427E-3
5/7/2021  10:07:55.396751,-2.909010E-2,-1.813375E-2,-4.599427E-3
5/7/2021  10:07:55.396754,-3.005684E-2,-3.231256E-2,-3.954936E-3
5/7/2021  10:07:55.396756,-2.747887E-2,-4.649137E-2,-3.310444E-3
5/7/2021  10:07:55.396759,-3.102357E-2,-5.970344E-2,-3.632690E-3
5/7/2021  10:07:55.396761,-3.005684E-2,-7.130428E-2,-2.988199E-3
5/7/2021  10:07:55.396764,-2.780112E-2,-8.000492E-2,-2.665953E-3
5/7/2021  10:07:55.396766,-3.231256E-2,-8.741657E-2,-1.699216E-3
5/7/2021  10:07:55.396769,-3.327929E-2,-9.096127E-2,-4.102329E-4
5/7/2021  10:07:55.396771,-3.295705E-2,-9.257250E-2,-4.102329E-4
5/7/2021  10:07:55.396774,-3.392379E-2,-9.096127E-2,2.342585E-4
5/7/2021  10:07:55.396776,-3.424603E-2,-8.806106E-2,1.200996E-3
5/7/2021  10:07:55.396779,-3.489052E-2,-8.161614E-2,8.787499E-4
5/7/2021  10:07:55.396781,-3.940196E-2,-7.452674E-2,2.167733E-3
5/7/2021  10:07:55.396784,-3.746849E-2,-6.485937E-2,1.845487E-3
5/7/2021  10:07:55.396786,-3.714624E-2,-5.519200E-2,2.489978E-3
5/7/2021  10:07:55.396789,-3.650175E-2,-4.326891E-2,2.489978E-3
5/7/2021  10:07:55.396791,-3.617950E-2,-3.360154E-2,2.167733E-3
5/7/2021  10:07:55.396794,-3.682400E-2,-2.328968E-2,2.167733E-3
5/7/2021  10:07:55.396796,-3.940196E-2,-1.330006E-2,1.523241E-3
5/7/2021  10:07:55.396799,-3.746849E-2,-5.566164E-3,1.523241E-3
5/7/2021  10:07:55.396801,-3.617950E-2,8.787499E-4,1.200996E-3
5/7/2021  10:07:55.396804,-3.714624E-2,5.712436E-3,5.565042E-4
5/7/2021  10:07:55.396806,-3.585726E-2,8.934893E-3,2.342585E-4
5/7/2021  10:07:55.396809,-3.263480E-2,9.901630E-3,-4.102329E-4
5/7/2021  10:07:55.396811,-3.231256E-2,8.612647E-3,-1.054724E-3
5/7/2021  10:07:55.396814,-3.199031E-2,6.356927E-3,-7.324786E-4
5/7/2021  10:07:55.396816,-3.199031E-2,1.523241E-3,-2.021461E-3
5/7/2021  10:07:55.396819,-3.102357E-2,-3.632690E-3,-1.699216E-3
5/7/2021  10:07:55.396821,-3.037908E-2,-1.007760E-2,-2.988199E-3
5/7/2021  10:07:55.396824,-3.295705E-2,-1.813375E-2,-2.665953E-3
5/7/2021  10:07:55.396826,-3.005684E-2,-2.586764E-2,-2.665953E-3
5/7/2021  10:07:55.396829,-3.070133E-2,-3.360154E-2,-2.343707E-3
5/7/2021  10:07:55.396831,-3.070133E-2,-4.133544E-2,-2.665953E-3
5/7/2021  10:07:55.396834,-3.231256E-2,-4.810260E-2,-2.021461E-3
5/7/2021  10:07:55.396836,-3.231256E-2,-5.454751E-2,-2.021461E-3
5/7/2021  10:07:55.396839,-3.456828E-2,-5.905895E-2,-1.376970E-3
5/7/2021  10:07:55.396841,-3.199031E-2,-6.195916E-2,-1.054724E-3
5/7/2021  10:07:55.396844,-3.134582E-2,-6.421488E-2,-7.324786E-4
5/7/2021  10:07:55.396846,-3.327929E-2,-6.518162E-2,-4.102329E-4
5/7/2021  10:07:55.396849,-3.295705E-2,-6.421488E-2,2.342585E-4
5/7/2021  10:07:55.396851,-3.360154E-2,-6.195916E-2,2.342585E-4
5/7/2021  10:07:55.396854,-3.360154E-2,-5.809221E-2,8.787499E-4
5/7/2021  10:07:55.396856,-3.456828E-2,-5.390302E-2,1.200996E-3
5/7/2021  10:07:55.396859,-3.553501E-2,-5.003607E-2,1.200996E-3
5/7/2021  10:07:55.396861,-3.456828E-2,-4.391340E-2,1.200996E-3
5/7/2021  10:07:55.396864,-3.779073E-2,-3.746849E-2,8.787499E-4
5/7/2021  10:07:55.396866,-3.585726E-2,-3.295705E-2,5.565042E-4
5/7/2021  10:07:55.396869,-3.553501E-2,-2.715663E-2,8.787499E-4
5/7/2021  10:07:55.396871,-3.553501E-2,-2.264519E-2,8.787499E-4
5/7/2021  10:07:55.396874,-3.360154E-2,-1.781150E-2,2.342585E-4
5/7/2021  10:07:55.396876,-3.489052E-2,-1.523354E-2,-8.798718E-5
5/7/2021  10:07:55.396879,-3.489052E-2,-1.297782E-2,-8.798718E-5
5/7/2021  10:07:55.396881,-3.489052E-2,-1.168883E-2,-8.798718E-5
5/7/2021  10:07:55.396884,-3.360154E-2,-1.168883E-2,-7.324786E-4
5/7/2021  10:07:55.396886,-3.360154E-2,-1.201108E-2,-7.324786E-4
5/7/2021  10:07:55.396889,-3.424603E-2,-1.362231E-2,-1.376970E-3
5/7/2021  10:07:55.396891,-3.327929E-2,-1.587803E-2,-1.054724E-3
5/7/2021  10:07:55.396894,-3.295705E-2,-1.942273E-2,-1.376970E-3
5/7/2021  10:07:55.396896,-3.295705E-2,-2.393417E-2,-1.699216E-3
5/7/2021  10:07:55.396899,-3.295705E-2,-2.747887E-2,-7.324786E-4
5/7/2021  10:07:55.396901,-3.166807E-2,-3.134582E-2,-1.699216E-3
5/7/2021  10:07:55.396904,-3.392379E-2,-3.617950E-2,-2.021461E-3
5/7/2021  10:07:55.396906,-3.327929E-2,-3.972421E-2,-1.376970E-3
5/7/2021  10:07:55.396909,-3.553501E-2,-4.326891E-2,-1.054724E-3
5/7/2021  10:07:55.396911,-3.424603E-2,-4.584688E-2,-1.054724E-3
5/7/2021  10:07:55.396914,-3.231256E-2,-4.810260E-2,-7.324786E-4
5/7/2021  10:07:55.396916,-3.295705E-2,-4.971382E-2,-1.054724E-3
5/7/2021  10:07:55.396919,-3.360154E-2,-5.035831E-2,-7.324786E-4
5/7/2021  10:07:55.396921,-3.392379E-2,-5.035831E-2,-7.324786E-4
5/7/2021  10:07:55.396924,-3.553501E-2,-4.971382E-2,-7.324786E-4
5/7/2021  10:07:55.396926,-3.360154E-2,-4.842484E-2,2.342585E-4
5/7/2021  10:07:55.396929,-3.617950E-2,-4.649137E-2,-4.102329E-4
5/7/2021  10:07:55.396931,-3.360154E-2,-4.391340E-2,-8.798718E-5
5/7/2021  10:07:55.396934,-3.714624E-2,-4.165768E-2,2.342585E-4
5/7/2021  10:07:55.396936,-3.585726E-2,-3.875747E-2,5.565042E-4
5/7/2021  10:07:55.396939,-3.617950E-2,-3.521277E-2,-8.798718E-5
5/7/2021  10:07:55.396941,-3.521277E-2,-3.166807E-2,2.342585E-4
5/7/2021  10:07:55.396944,-3.617950E-2,-2.844561E-2,-8.798718E-5
5/7/2021  10:07:55.396946,-3.327929E-2,-2.683438E-2,-8.798718E-5
5/7/2021  10:07:55.396949,-3.392379E-2,-2.490091E-2,-8.798718E-5
5/7/2021  10:07:55.396951,-3.521277E-2,-2.264519E-2,-4.102329E-4
5/7/2021  10:07:55.396954,-3.392379E-2,-2.135620E-2,-8.798718E-5
5/7/2021  10:07:55.396956,-3.489052E-2,-2.135620E-2,-7.324786E-4
5/7/2021  10:07:55.396959,-3.489052E-2,-2.135620E-2,-4.102329E-4
5/7/2021  10:07:55.396961,-3.489052E-2,-2.200069E-2,-8.798718E-5
5/7/2021  10:07:55.396964,-3.456828E-2,-2.264519E-2,-7.324786E-4
5/7/2021  10:07:55.396966,-3.424603E-2,-2.425641E-2,-7.324786E-4
5/7/2021  10:07:55.396969,-3.327929E-2,-2.618989E-2,-7.324786E-4
5/7/2021  10:07:55.396971,-3.263480E-2,-2.876785E-2,-1.376970E-3
5/7/2021  10:07:55.396974,-3.231256E-2,-3.037908E-2,-7.324786E-4
5/7/2021  10:07:55.396976,-3.327929E-2,-3.263480E-2,-1.376970E-3
5/7/2021  10:07:55.396979,-3.295705E-2,-3.456828E-2,-4.102329E-4
5/7/2021  10:07:55.396981,-3.166807E-2,-3.617950E-2,-7.324786E-4
5/7/2021  10:07:55.396984,-3.263480E-2,-3.779073E-2,-4.102329E-4
5/7/2021  10:07:55.396986,-3.263480E-2,-3.940196E-2,-1.054724E-3
5/7/2021  10:07:55.396989,-3.456828E-2,-4.036870E-2,-1.054724E-3
5/7/2021  10:07:55.396991,-3.166807E-2,-4.133544E-2,-4.102329E-4
5/7/2021  10:07:55.396994,-3.489052E-2,-4.165768E-2,-4.102329E-4
5/7/2021  10:07:55.396996,-3.327929E-2,-4.165768E-2,-8.798718E-5
5/7/2021  10:07:55.396999,-3.424603E-2,-4.101319E-2,-4.102329E-4
5/7/2021  10:07:55.397001,-3.295705E-2,-4.004645E-2,-8.798718E-5
5/7/2021  10:07:55.397004,-3.199031E-2,-3.940196E-2,-4.102329E-4
5/7/2021  10:07:55.397006,-3.392379E-2,-3.779073E-2,-8.798718E-5
5/7/2021  10:07:55.397009,-3.392379E-2,-3.617950E-2,-8.798718E-5
5/7/2021  10:07:55.397011,-3.327929E-2,-3.521277E-2,-4.102329E-4
5/7/2021  10:07:55.397014,-3.489052E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:07:55.397016,-3.456828E-2,-3.199031E-2,-8.798718E-5
5/7/2021  10:07:55.397019,-3.424603E-2,-3.070133E-2,2.342585E-4
5/7/2021  10:07:55.397021,-3.360154E-2,-2.941235E-2,-7.324786E-4
5/7/2021  10:07:55.397024,-3.424603E-2,-2.844561E-2,-4.102329E-4
5/7/2021  10:07:55.397026,-3.489052E-2,-2.780112E-2,-7.324786E-4
5/7/2021  10:07:55.397029,-3.295705E-2,-2.747887E-2,-7.324786E-4
5/7/2021  10:07:55.397031,-3.263480E-2,-2.747887E-2,-8.798718E-5
5/7/2021  10:07:55.397034,-3.424603E-2,-2.683438E-2,-8.798718E-5
5/7/2021  10:07:55.397036,-3.102357E-2,-2.747887E-2,-8.798718E-5
5/7/2021  10:07:55.397039,-3.327929E-2,-2.812336E-2,-4.102329E-4
5/7/2021  10:07:55.397041,-3.553501E-2,-2.909010E-2,-1.054724E-3
5/7/2021  10:07:55.397044,-3.392379E-2,-2.941235E-2,-7.324786E-4
5/7/2021  10:07:55.397046,-3.553501E-2,-3.102357E-2,-7.324786E-4
5/7/2021  10:07:55.397049,-3.456828E-2,-3.263480E-2,-1.054724E-3
5/7/2021  10:07:55.397051,-3.360154E-2,-3.327929E-2,-7.324786E-4
5/7/2021  10:07:55.397054,-3.489052E-2,-3.456828E-2,-1.054724E-3
5/7/2021  10:07:55.397056,-3.521277E-2,-3.553501E-2,-8.798718E-5
5/7/2021  10:07:55.397059,-3.360154E-2,-3.617950E-2,-4.102329E-4
5/7/2021  10:07:55.397061,-3.263480E-2,-3.779073E-2,-4.102329E-4
5/7/2021  10:07:55.397064,-3.521277E-2,-3.779073E-2,-1.054724E-3
5/7/2021  10:07:55.397066,-3.327929E-2,-3.811298E-2,-7.324786E-4
5/7/2021  10:07:55.397069,-3.521277E-2,-3.875747E-2,-7.324786E-4
5/7/2021  10:07:55.397071,-3.521277E-2,-3.843522E-2,-4.102329E-4
5/7/2021  10:07:55.397074,-3.489052E-2,-3.811298E-2,-7.324786E-4
5/7/2021  10:07:55.397076,-3.392379E-2,-3.811298E-2,-4.102329E-4
5/7/2021  10:07:55.397079,-3.617950E-2,-3.779073E-2,-4.102329E-4
5/7/2021  10:07:55.397081,-3.327929E-2,-3.714624E-2,-4.102329E-4
5/7/2021  10:07:55.397084,-3.746849E-2,-3.617950E-2,-4.102329E-4
5/7/2021  10:07:55.397086,-3.392379E-2,-3.585726E-2,-8.798718E-5
5/7/2021  10:07:55.397089,-3.456828E-2,-3.424603E-2,-4.102329E-4
5/7/2021  10:07:55.397091,-3.102357E-2,-3.360154E-2,2.342585E-4
5/7/2021  10:07:55.397094,-3.424603E-2,-3.263480E-2,2.342585E-4
5/7/2021  10:07:55.397096,-3.327929E-2,-3.231256E-2,-8.798718E-5
5/7/2021  10:07:55.397099,-3.521277E-2,-3.166807E-2,-8.798718E-5
5/7/2021  10:07:55.397101,-3.424603E-2,-3.037908E-2,-8.798718E-5
5/7/2021  10:07:55.397104,-3.553501E-2,-3.037908E-2,-4.102329E-4
5/7/2021  10:07:55.397106,-3.779073E-2,-2.973459E-2,-1.054724E-3
5/7/2021  10:07:55.397109,-3.424603E-2,-3.005684E-2,-4.102329E-4
5/7/2021  10:07:55.397111,-3.360154E-2,-3.037908E-2,-4.102329E-4
5/7/2021  10:07:55.397114,-3.456828E-2,-3.037908E-2,-7.324786E-4
5/7/2021  10:07:55.397116,-3.553501E-2,-3.134582E-2,-4.102329E-4
5/7/2021  10:07:55.397119,-3.327929E-2,-3.199031E-2,-4.102329E-4
5/7/2021  10:07:55.397121,-3.263480E-2,-3.166807E-2,-1.054724E-3
5/7/2021  10:07:55.397124,-3.424603E-2,-3.263480E-2,-1.054724E-3
5/7/2021  10:07:55.397126,-3.456828E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:07:55.397129,-3.553501E-2,-3.424603E-2,-7.324786E-4
5/7/2021  10:07:55.397131,-3.553501E-2,-3.456828E-2,-7.324786E-4
5/7/2021  10:07:55.397134,-3.295705E-2,-3.553501E-2,-4.102329E-4
5/7/2021  10:07:55.397136,-3.327929E-2,-3.553501E-2,-4.102329E-4
5/7/2021  10:07:55.397139,-3.521277E-2,-3.617950E-2,-8.798718E-5
5/7/2021  10:07:55.397141,-3.360154E-2,-3.650175E-2,-8.798718E-5
5/7/2021  10:07:55.397144,-3.392379E-2,-3.650175E-2,-8.798718E-5
5/7/2021  10:07:55.397146,-3.424603E-2,-3.585726E-2,-4.102329E-4
5/7/2021  10:07:55.397149,-3.166807E-2,-3.617950E-2,-4.102329E-4
5/7/2021  10:07:55.397151,-3.489052E-2,-3.521277E-2,-4.102329E-4
5/7/2021  10:07:55.397154,-3.360154E-2,-3.489052E-2,-4.102329E-4
5/7/2021  10:07:55.397156,-3.456828E-2,-3.489052E-2,-7.324786E-4
5/7/2021  10:07:55.397159,-3.489052E-2,-3.489052E-2,-8.798718E-5
5/7/2021  10:07:55.397161,-3.424603E-2,-3.392379E-2,-8.798718E-5
5/7/2021  10:07:55.397164,-3.392379E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:07:55.397166,-3.360154E-2,-3.295705E-2,-8.798718E-5
5/7/2021  10:07:55.397169,-3.295705E-2,-3.327929E-2,-7.324786E-4
5/7/2021  10:07:55.397171,-3.360154E-2,-3.263480E-2,-4.102329E-4
5/7/2021  10:07:55.397174,-3.070133E-2,-3.199031E-2,-4.102329E-4
5/7/2021  10:07:55.397176,-3.295705E-2,-3.134582E-2,-4.102329E-4
5/7/2021  10:07:55.397179,-3.424603E-2,-3.134582E-2,-4.102329E-4
5/7/2021  10:07:55.397181,-3.134582E-2,-3.134582E-2,-7.324786E-4
5/7/2021  10:07:55.397184,-3.360154E-2,-3.134582E-2,-4.102329E-4
5/7/2021  10:07:55.397186,-3.392379E-2,-3.134582E-2,-7.324786E-4
5/7/2021  10:07:55.397189,-3.360154E-2,-3.166807E-2,-4.102329E-4
5/7/2021  10:07:55.397191,-3.521277E-2,-3.231256E-2,-4.102329E-4
5/7/2021  10:07:55.397194,-3.521277E-2,-3.199031E-2,-7.324786E-4
5/7/2021  10:07:55.397196,-3.360154E-2,-3.263480E-2,-1.054724E-3
5/7/2021  10:07:55.397199,-3.360154E-2,-3.327929E-2,-8.798718E-5
5/7/2021  10:07:55.397201,-3.521277E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:07:55.397204,-3.360154E-2,-3.392379E-2,-7.324786E-4
5/7/2021  10:07:55.397206,-3.456828E-2,-3.456828E-2,-7.324786E-4
5/7/2021  10:07:55.397209,-3.327929E-2,-3.456828E-2,-1.054724E-3
5/7/2021  10:07:55.397211,-3.231256E-2,-3.456828E-2,5.565042E-4
5/7/2021  10:07:55.397214,-3.360154E-2,-3.392379E-2,-1.054724E-3
5/7/2021  10:07:55.397216,-3.360154E-2,-3.553501E-2,-7.324786E-4
5/7/2021  10:07:55.397219,-3.360154E-2,-3.456828E-2,-8.798718E-5
5/7/2021  10:07:55.397221,-3.231256E-2,-3.521277E-2,-7.324786E-4
5/7/2021  10:07:55.397224,-3.456828E-2,-3.489052E-2,-4.102329E-4
5/7/2021  10:07:55.397226,-3.521277E-2,-3.392379E-2,-8.798718E-5
5/7/2021  10:07:55.397229,-3.456828E-2,-3.392379E-2,-7.324786E-4
5/7/2021  10:07:55.397231,-3.360154E-2,-3.456828E-2,-4.102329E-4
5/7/2021  10:07:55.397234,-3.617950E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:07:55.397236,-3.360154E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:07:55.397239,-3.456828E-2,-3.327929E-2,-4.102329E-4
5/7/2021  10:07:55.397241,-3.295705E-2,-3.327929E-2,-4.102329E-4
5/7/2021  10:07:55.397244,-3.327929E-2,-3.327929E-2,-4.102329E-4
5/7/2021  10:07:55.397246,-3.134582E-2,-3.295705E-2,-7.324786E-4
5/7/2021  10:07:55.397249,-3.553501E-2,-3.263480E-2,-7.324786E-4
5/7/2021  10:07:55.397251,-3.360154E-2,-3.327929E-2,-7.324786E-4
5/7/2021  10:07:55.397254,-3.263480E-2,-3.231256E-2,-4.102329E-4
5/7/2021  10:07:55.397256,-3.424603E-2,-3.295705E-2,-4.102329E-4
5/7/2021  10:07:55.397259,-3.617950E-2,-3.263480E-2,-1.054724E-3
5/7/2021  10:07:55.397261,-3.360154E-2,-3.263480E-2,-8.798718E-5
5/7/2021  10:07:55.397264,-3.489052E-2,-3.295705E-2,-4.102329E-4
5/7/2021  10:07:55.397266,-3.521277E-2,-3.295705E-2,-7.324786E-4
5/7/2021  10:07:55.397269,-3.231256E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:07:55.397271,-3.489052E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:07:55.397274,-3.456828E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:07:55.397276,-3.295705E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:07:55.397279,-3.295705E-2,-3.424603E-2,-4.102329E-4
5/7/2021  10:07:55.397281,-3.553501E-2,-3.424603E-2,-8.798718E-5
5/7/2021  10:07:55.397284,-3.360154E-2,-3.424603E-2,-8.798718E-5
5/7/2021  10:07:55.397286,-3.585726E-2,-3.424603E-2,-8.798718E-5
5/7/2021  10:07:55.397289,-3.360154E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:07:55.397291,-3.521277E-2,-3.456828E-2,-4.102329E-4
5/7/2021  10:07:55.397294,-3.424603E-2,-3.424603E-2,-4.102329E-4
5/7/2021  10:07:55.397296,-3.327929E-2,-3.489052E-2,-8.798718E-5
5/7/2021  10:07:55.397299,-3.360154E-2,-3.424603E-2,-7.324786E-4
5/7/2021  10:07:55.397301,-3.489052E-2,-3.424603E-2,-7.324786E-4
