0.00000,15.32409,3.14159
1000.00000,7.54544,-0.00662
2000.00000,7.65875,-0.01998
3000.00000,7.88130,-0.03075
4000.00000,8.21923,-0.05061
5000.00000,8.73465,-0.06396
6000.00000,9.44493,-0.08807
7000.00000,10.50994,-0.11276
8000.00000,11.85157,-0.15524
9000.00000,13.94412,-0.21916
10000.00000,17.10491,-0.31704
11000.00000,22.28471,-0.49209
12000.00000,30.67662,-0.81765
13000.00000,38.69647,-1.44702
14000.00000,30.01158,-2.17521
15000.00000,18.71366,-2.52371
16000.00000,12.78862,-2.65827
17000.00000,9.58809,-2.73310
18000.00000,7.55415,-2.77734
19000.00000,6.18422,-2.80769
20000.00000,5.16422,-2.83030
21000.00000,4.41248,-2.84219
22000.00000,3.81603,-2.85534
23000.00000,3.34338,-2.86482
24000.00000,2.95771,-2.87260
25000.00000,2.63416,-2.87262
26000.00000,2.36517,-2.87151
27000.00000,2.15219,-2.86597
28000.00000,1.96023,-2.87067
29000.00000,1.80090,-2.87096
30000.00000,1.64981,-2.87173
31000.00000,1.52092,-2.86418
32000.00000,1.39945,-2.86570
33000.00000,1.29905,-2.85956
34000.00000,1.20416,-2.85542
35000.00000,1.12269,-2.84774
36000.00000,1.04307,-2.82619
37000.00000,0.98229,-2.79846
38000.00000,0.94446,-2.76901
39000.00000,0.93307,-2.76119
40000.00000,0.91825,-2.79011
41000.00000,0.86833,-2.82685
42000.00000,0.81057,-2.84460
43000.00000,0.75843,-2.83944
44000.00000,0.70806,-2.84934
45000.00000,0.67096,-2.84891
46000.00000,0.63768,-2.84222
47000.00000,0.61076,-2.83982
48000.00000,0.57938,-2.83321
49000.00000,0.54791,-2.82555
50000.00000,0.52609,-2.82646
51000.00000,0.50404,-2.81944
52000.00000,0.47553,-2.80967
53000.00000,0.45469,-2.80422
54000.00000,0.44071,-2.79568
55000.00000,0.42104,-2.79237
56000.00000,0.40749,-2.78193
57000.00000,0.38597,-2.76498
58000.00000,0.37338,-2.76664
59000.00000,0.35551,-2.75057
60000.00000,0.34133,-2.73777
61000.00000,0.33166,-2.71991
62000.00000,0.32372,-2.69726
63000.00000,0.31293,-2.66302
64000.00000,0.31845,-2.65917
65000.00000,0.31949,-2.68288
66000.00000,0.31311,-2.72220
67000.00000,0.30332,-2.75775
68000.00000,0.28614,-2.76690
69000.00000,0.27609,-2.75218
70000.00000,0.26377,-2.75690
71000.00000,0.25399,-2.76456
72000.00000,0.24679,-2.75516
73000.00000,0.23458,-2.73403
74000.00000,0.22367,-2.72841
75000.00000,0.21749,-2.74196
76000.00000,0.21408,-2.71320
77000.00000,0.20567,-2.70466
78000.00000,0.19766,-2.71316
79000.00000,0.18835,-2.68049
80000.00000,0.18919,-2.69662
81000.00000,0.18168,-2.69651
82000.00000,0.17758,-2.66760
83000.00000,0.17349,-2.67441
84000.00000,0.16694,-2.68930
85000.00000,0.16126,-2.67340
86000.00000,0.15877,-2.59776
87000.00000,0.15317,-2.66186
88000.00000,0.15153,-2.61905
89000.00000,0.15054,-2.60180
90000.00000,0.14796,-2.60626
91000.00000,0.14552,-2.60484
92000.00000,0.14746,-2.61738
93000.00000,0.13963,-2.62312
94000.00000,0.13821,-2.63558
95000.00000,0.12957,-2.62857
96000.00000,0.12873,-2.60320
97000.00000,0.12346,-2.62593
98000.00000,0.11768,-2.62519
99000.00000,0.11533,-2.64426
100000.00000,0.11281,-2.56437
101000.00000,0.11166,-2.59603
102000.00000,0.11059,-2.58962
103000.00000,0.10651,-2.57824
104000.00000,0.10208,-2.55968
105000.00000,0.09630,-2.57120
106000.00000,0.09888,-2.57610
107000.00000,0.09381,-2.56207
108000.00000,0.09451,-2.51128
109000.00000,0.09083,-2.51381
110000.00000,0.09430,-2.50628
111000.00000,0.08545,-2.48770
112000.00000,0.08845,-2.51355
113000.00000,0.08341,-2.46163
114000.00000,0.08296,-2.47009
115000.00000,0.08341,-2.46729
116000.00000,0.08286,-2.46336
117000.00000,0.07773,-2.46881
118000.00000,0.07929,-2.54853
119000.00000,0.07748,-2.55164
120000.00000,0.06897,-2.49787
121000.00000,0.07269,-2.47897
122000.00000,0.07210,-2.51401
123000.00000,0.07023,-2.50671
124000.00000,0.06578,-2.53503
125000.00000,0.06335,-2.44620
126000.00000,0.06553,-2.54773
127000.00000,0.06336,-2.40726
128000.00000,0.06046,-2.41639
129000.00000,0.06266,-2.48064
130000.00000,0.05812,-2.44224
131000.00000,0.06215,-2.42187
132000.00000,0.05575,-2.39814
133000.00000,0.05295,-2.40822
134000.00000,0.05419,-2.41906
135000.00000,0.05720,-2.37774
136000.00000,0.04707,-2.35892
137000.00000,0.04745,-2.41881
138000.00000,0.04781,-2.37418
139000.00000,0.04884,-2.41253
140000.00000,0.04729,-2.33899
141000.00000,0.04989,-2.29877
142000.00000,0.05061,-2.35454
143000.00000,0.04392,-2.23388
144000.00000,0.04661,-2.32132
145000.00000,0.04539,-2.43764
146000.00000,0.04234,-2.27429
147000.00000,0.04654,-2.38087
148000.00000,0.03936,-2.31295
149000.00000,0.03809,-2.30486
150000.00000,0.03971,-2.27554
151000.00000,0.04264,-2.38438
152000.00000,0.03640,-2.26876
153000.00000,0.03996,-2.27390
154000.00000,0.03589,-2.24705
155000.00000,0.03581,-2.32727
156000.00000,0.03581,-2.37964
157000.00000,0.03476,-2.32399
158000.00000,0.03683,-2.29744
159000.00000,0.03461,-2.28606
160000.00000,0.03184,-2.08559
161000.00000,0.03255,-2.31255
162000.00000,0.03081,-2.29891
163000.00000,0.03265,-2.22471
164000.00000,0.02852,-2.32171
165000.00000,0.02948,-2.24038
166000.00000,0.03307,-2.10977
167000.00000,0.02626,-2.11894
168000.00000,0.02943,-2.20271
169000.00000,0.02892,-2.20326
170000.00000,0.02490,-2.23316
171000.00000,0.02566,-2.10925
172000.00000,0.02511,-2.18340
173000.00000,0.02444,-2.14298
174000.00000,0.02480,-2.11719
175000.00000,0.02195,-2.10486
176000.00000,0.02323,-2.12400
177000.00000,0.02659,-1.97278
178000.00000,0.02418,-2.11120
179000.00000,0.02365,-2.07278
180000.00000,0.01801,-2.06200
181000.00000,0.02120,-2.12631
182000.00000,0.01985,-2.06356
183000.00000,0.01858,-2.16507
184000.00000,0.01837,-2.05802
185000.00000,0.01717,-2.11301
186000.00000,0.01857,-2.12250
187000.00000,0.02091,-2.11830
188000.00000,0.01591,-1.99111
189000.00000,0.01763,-1.96975
190000.00000,0.01880,-1.89877
191000.00000,0.01205,-1.79227
192000.00000,0.01678,-1.93762
193000.00000,0.01501,-2.01048
194000.00000,0.01527,-1.91377
195000.00000,0.01376,-2.10591
196000.00000,0.01440,-2.21831
197000.00000,0.01384,-1.92112
198000.00000,0.01183,-2.00275
199000.00000,0.01462,-1.80761
200000.00000,0.01309,-1.62621
