waveform,V_S,V_C,V_R
t0,5/7/2021  10:41:52.327760,5/7/2021  10:41:52.327761,5/7/2021  10:41:52.327762
delta t,3.300000E-6,3.300000E-6,3.300000E-6

time,V_S,V_C,V_R
5/7/2021  10:41:52.327760,4.309989E+0,-8.153322E-3,1.022388E-2
5/7/2021  10:41:52.327763,-6.872632E-2,5.871233E-2,8.612647E-3
5/7/2021  10:41:52.327767,-6.582611E-2,1.261901E-1,8.290401E-3
5/7/2021  10:41:52.327770,-6.260365E-2,1.851648E-1,6.679173E-3
5/7/2021  10:41:52.327773,-5.583649E-2,2.343481E-1,5.390190E-3
5/7/2021  10:41:52.327777,-5.132505E-2,2.720973E-1,3.134470E-3
5/7/2021  10:41:52.327780,-4.520238E-2,2.979936E-1,1.200996E-3
5/7/2021  10:41:52.327783,-4.004645E-2,3.116181E-1,2.342585E-4
5/7/2021  10:41:52.327787,-3.327929E-2,3.126810E-1,-2.021461E-3
5/7/2021  10:41:52.327790,-2.554540E-2,3.018265E-1,-2.988199E-3
5/7/2021  10:41:52.327793,-2.296743E-2,2.799242E-1,-5.243918E-3
5/7/2021  10:41:52.327796,-1.555578E-2,2.480370E-1,-6.210656E-3
5/7/2021  10:41:52.327800,-1.297782E-2,2.078400E-1,-7.821884E-3
5/7/2021  10:41:52.327803,-9.755358E-3,1.607826E-1,-8.466375E-3
5/7/2021  10:41:52.327806,-5.243918E-3,1.089583E-1,-9.110867E-3
5/7/2021  10:41:52.327810,-5.566164E-3,5.413866E-2,-8.788621E-3
5/7/2021  10:41:52.327813,-4.921673E-3,-1.614922E-3,-8.788621E-3
5/7/2021  10:41:52.327816,-7.177393E-3,-5.620893E-2,-8.788621E-3
5/7/2021  10:41:52.327820,-7.821884E-3,-1.079041E-1,-7.499638E-3
5/7/2021  10:41:52.327823,-8.788621E-3,-1.548646E-1,-6.855147E-3
5/7/2021  10:41:52.327826,-1.265557E-2,-1.958020E-1,-5.888410E-3
5/7/2021  10:41:52.327829,-1.652252E-2,-2.293958E-1,-4.277181E-3
5/7/2021  10:41:52.327833,-2.167845E-2,-2.548731E-1,-3.310444E-3
5/7/2021  10:41:52.327836,-2.425641E-2,-2.718793E-1,-1.699216E-3
5/7/2021  10:41:52.327839,-3.005684E-2,-2.797705E-1,-8.798718E-5
5/7/2021  10:41:52.327843,-3.553501E-2,-2.789009E-1,8.787499E-4
5/7/2021  10:41:52.327846,-3.907972E-2,-2.696569E-1,1.523241E-3
5/7/2021  10:41:52.327849,-4.004645E-2,-2.524896E-1,2.489978E-3
5/7/2021  10:41:52.327853,-4.649137E-2,-2.284618E-1,3.456716E-3
5/7/2021  10:41:52.327856,-4.713586E-2,-1.986042E-1,3.778961E-3
5/7/2021  10:41:52.327859,-5.132505E-2,-1.642373E-1,4.423453E-3
5/7/2021  10:41:52.327862,-5.390302E-2,-1.267463E-1,4.745698E-3
5/7/2021  10:41:52.327866,-5.293628E-2,-8.725824E-2,5.390190E-3
5/7/2021  10:41:52.327869,-5.325853E-2,-4.764137E-2,4.423453E-3
5/7/2021  10:41:52.327872,-5.454751E-2,-8.894126E-3,4.423453E-3
5/7/2021  10:41:52.327876,-5.100281E-2,2.737307E-2,3.778961E-3
5/7/2021  10:41:52.327879,-5.035831E-2,6.006510E-2,3.456716E-3
5/7/2021  10:41:52.327882,-4.745810E-2,8.834454E-2,2.489978E-3
5/7/2021  10:41:52.327886,-4.520238E-2,1.111485E-1,1.845487E-3
5/7/2021  10:41:52.327889,-4.294666E-2,1.281548E-1,1.200996E-3
5/7/2021  10:41:52.327892,-4.004645E-2,1.388804E-1,5.565042E-4
5/7/2021  10:41:52.327895,-3.811298E-2,1.432931E-1,-7.324786E-4
5/7/2021  10:41:52.327899,-3.166807E-2,1.414571E-1,-1.376970E-3
5/7/2021  10:41:52.327902,-2.909010E-2,1.337270E-1,-2.343707E-3
5/7/2021  10:41:52.327905,-2.651213E-2,1.203925E-1,-2.988199E-3
5/7/2021  10:41:52.327909,-2.425641E-2,1.024843E-1,-3.632690E-3
5/7/2021  10:41:52.327912,-2.361192E-2,8.038893E-2,-3.954936E-3
5/7/2021  10:41:52.327915,-2.038947E-2,5.542702E-2,-4.277181E-3
5/7/2021  10:41:52.327919,-1.845599E-2,2.830712E-2,-4.921673E-3
5/7/2021  10:41:52.327922,-1.845599E-2,1.243565E-4,-4.277181E-3
5/7/2021  10:41:52.327925,-1.942273E-2,-2.802619E-2,-4.599427E-3
5/7/2021  10:41:52.327928,-1.942273E-2,-5.540370E-2,-4.599427E-3
5/7/2021  10:41:52.327932,-2.232294E-2,-8.078427E-2,-4.277181E-3
5/7/2021  10:41:52.327935,-2.135620E-2,-1.035237E-1,-3.310444E-3
5/7/2021  10:41:52.327938,-2.586764E-2,-1.228812E-1,-2.665953E-3
5/7/2021  10:41:52.327942,-2.618989E-2,-1.383092E-1,-2.665953E-3
5/7/2021  10:41:52.327945,-2.844561E-2,-1.494857E-1,-1.699216E-3
5/7/2021  10:41:52.327948,-3.166807E-2,-1.562818E-1,-1.054724E-3
5/7/2021  10:41:52.327952,-3.263480E-2,-1.586330E-1,-1.054724E-3
5/7/2021  10:41:52.327955,-3.424603E-2,-1.562818E-1,5.565042E-4
5/7/2021  10:41:52.327958,-3.424603E-2,-1.498078E-1,8.787499E-4
5/7/2021  10:41:52.327961,-3.907972E-2,-1.397908E-1,1.200996E-3
5/7/2021  10:41:52.327965,-3.811298E-2,-1.262309E-1,1.523241E-3
5/7/2021  10:41:52.327968,-4.101319E-2,-1.100943E-1,1.523241E-3
5/7/2021  10:41:52.327971,-4.133544E-2,-9.179969E-2,1.523241E-3
