waveform,Trig,V_C
4/16/2021  11:27:25.437680,-3.875747E-2,7.219299E-1
4/16/2021  11:27:25.437682,-3.134582E-2,6.874650E-1
4/16/2021  11:27:25.437684,-2.522315E-2,6.348012E-1
4/16/2021  11:27:25.437686,-1.877824E-2,5.657103E-1
4/16/2021  11:27:25.437688,-1.652252E-2,4.830912E-1
4/16/2021  11:27:25.437690,-4.599427E-3,3.893596E-1
4/16/2021  11:27:25.437692,-7.177393E-3,2.872534E-1
4/16/2021  11:27:25.437694,-4.102329E-4,1.785442E-1
4/16/2021  11:27:25.437696,5.390190E-3,6.741925E-2
4/16/2021  11:27:25.437698,-1.699216E-3,-4.451085E-2
4/16/2021  11:27:25.437700,2.489978E-3,-1.533810E-1
4/16/2021  11:27:25.437702,-6.855147E-3,-2.562922E-1
4/16/2021  11:27:25.437704,-2.665953E-3,-3.493793E-1
4/16/2021  11:27:25.437706,-1.491129E-2,-4.307097E-1
4/16/2021  11:27:25.437708,-1.748925E-2,-4.996392E-1
4/16/2021  11:27:25.437710,-1.877824E-2,-5.540742E-1
4/16/2021  11:27:25.437712,-3.166807E-2,-5.938536E-1
4/16/2021  11:27:25.437714,-3.037908E-2,-6.176891E-1
4/16/2021  11:27:25.437716,-4.584688E-2,-6.259027E-1
4/16/2021  11:27:25.437718,-4.423565E-2,-6.189775E-1
4/16/2021  11:27:25.437720,-5.776997E-2,-5.970747E-1
4/16/2021  11:27:25.437722,-5.841446E-2,-5.613215E-1
4/16/2021  11:27:25.437724,-6.099242E-2,-5.125232E-1
4/16/2021  11:27:25.437726,-7.259327E-2,-4.530957E-1
4/16/2021  11:27:25.437728,-7.194877E-2,-3.851324E-1
4/16/2021  11:27:25.437730,-8.032716E-2,-3.094388E-1
4/16/2021  11:27:25.437732,-7.484899E-2,-2.298799E-1
4/16/2021  11:27:25.437734,-8.000492E-2,-1.469389E-1
4/16/2021  11:27:25.437736,-8.129390E-2,-6.383691E-2
4/16/2021  11:27:25.437738,-7.130428E-2,1.813779E-2
4/16/2021  11:27:25.437740,-8.129390E-2,9.544205E-2
4/16/2021  11:27:25.437742,-7.291551E-2,1.661433E-1
4/16/2021  11:27:25.437744,-7.581572E-2,2.284699E-1
4/16/2021  11:27:25.437746,-6.485937E-2,2.812945E-1
4/16/2021  11:27:25.437748,-7.517123E-2,3.236508E-1
4/16/2021  11:27:25.437750,-6.131467E-2,3.550557E-1
4/16/2021  11:27:25.437752,-5.132505E-2,3.748650E-1
4/16/2021  11:27:25.437754,-5.551425E-2,3.832396E-1
4/16/2021  11:27:25.437756,-4.230217E-2,3.795355E-1
4/16/2021  11:27:25.437758,-4.262442E-2,3.652019E-1
4/16/2021  11:27:25.437760,-3.489052E-2,3.400780E-1
4/16/2021  11:27:25.437762,-3.521277E-2,3.051300E-1
4/16/2021  11:27:25.437764,-3.199031E-2,2.624516E-1
4/16/2021  11:27:25.437766,-2.200069E-2,2.120427E-1
4/16/2021  11:27:25.437768,-2.747887E-2,1.569634E-1
4/16/2021  11:27:25.437770,-1.942273E-2,9.801886E-2
4/16/2021  11:27:25.437772,-2.651213E-2,3.633650E-2
4/16/2021  11:27:25.437774,-2.006722E-2,-2.534584E-2
4/16/2021  11:27:25.437776,-2.425641E-2,-8.622292E-2
4/16/2021  11:27:25.437778,-2.328968E-2,-1.443621E-1
4/16/2021  11:27:25.437780,-1.942273E-2,-1.979919E-1
4/16/2021  11:27:25.437782,-2.941235E-2,-2.453407E-1
4/16/2021  11:27:25.437784,-3.005684E-2,-2.859254E-1
4/16/2021  11:27:25.437786,-3.327929E-2,-3.184576E-1
4/16/2021  11:27:25.437788,-3.553501E-2,-3.422930E-1
4/16/2021  11:27:25.437790,-4.262442E-2,-3.582370E-1
4/16/2021  11:27:25.437792,-4.488014E-2,-3.651622E-1
4/16/2021  11:27:25.437794,-4.069094E-2,-3.632296E-1
4/16/2021  11:27:25.437796,-5.132505E-2,-3.529224E-1
4/16/2021  11:27:25.437798,-5.100281E-2,-3.347237E-1
4/16/2021  11:27:25.437800,-5.680323E-2,-3.092777E-1
4/16/2021  11:27:25.437802,-5.648098E-2,-2.775508E-1
4/16/2021  11:27:25.437804,-6.067018E-2,-2.401871E-1
4/16/2021  11:27:25.437806,-6.904856E-2,-1.991193E-1
4/16/2021  11:27:25.437808,-6.292590E-2,-1.546694E-1
4/16/2021  11:27:25.437810,-6.840407E-2,-1.090921E-1
4/16/2021  11:27:25.437812,-6.324814E-2,-6.287061E-2
4/16/2021  11:27:25.437814,-6.228140E-2,-1.713227E-2
4/16/2021  11:27:25.437816,-6.775958E-2,2.586821E-2
4/16/2021  11:27:25.437818,-6.099242E-2,6.613085E-2
4/16/2021  11:27:25.437820,-6.195916E-2,1.014009E-1
4/16/2021  11:27:25.437822,-5.648098E-2,1.313563E-1
4/16/2021  11:27:25.437824,-5.744772E-2,1.558360E-1
4/16/2021  11:27:25.437826,-5.164730E-2,1.746789E-1
4/16/2021  11:27:25.437828,-5.293628E-2,1.862746E-1
4/16/2021  11:27:25.437830,-5.003607E-2,1.912672E-1
4/16/2021  11:27:25.437832,-4.552463E-2,1.898177E-1
4/16/2021  11:27:25.437834,-4.359116E-2,1.822483E-1
4/16/2021  11:27:25.437836,-3.843522E-2,1.685590E-1
4/16/2021  11:27:25.437838,-3.489052E-2,1.495550E-1
4/16/2021  11:27:25.437840,-3.779073E-2,1.258806E-1
4/16/2021  11:27:25.437842,-3.392379E-2,9.817991E-2
4/16/2021  11:27:25.437844,-4.036870E-2,6.758030E-2
4/16/2021  11:27:25.437846,-3.070133E-2,3.440389E-2
4/16/2021  11:27:25.437848,-3.746849E-2,2.611837E-4
4/16/2021  11:27:25.437850,-3.360154E-2,-3.420362E-2
4/16/2021  11:27:25.437852,-3.102357E-2,-6.818527E-2
4/16/2021  11:27:25.437854,-3.134582E-2,-1.003954E-1
4/16/2021  11:27:25.437856,-3.166807E-2,-1.301897E-1
4/16/2021  11:27:25.437858,-3.972421E-2,-1.564409E-1
4/16/2021  11:27:25.437860,-3.456828E-2,-1.791490E-1
4/16/2021  11:27:25.437862,-4.197993E-2,-1.970256E-1
4/16/2021  11:27:25.437864,-3.811298E-2,-2.105538E-1
4/16/2021  11:27:25.437866,-4.326891E-2,-2.192506E-1
4/16/2021  11:27:25.437868,-4.810260E-2,-2.231158E-1
4/16/2021  11:27:25.437870,-4.359116E-2,-2.219884E-1
4/16/2021  11:27:25.437872,-5.293628E-2,-2.157075E-1
4/16/2021  11:27:25.437874,-4.455789E-2,-2.050781E-1
4/16/2021  11:27:25.437876,-5.454751E-2,-1.909057E-1
4/16/2021  11:27:25.437878,-5.519200E-2,-1.731902E-1
4/16/2021  11:27:25.437880,-5.196954E-2,-1.522536E-1
4/16/2021  11:27:25.437882,-6.002568E-2,-1.290623E-1
4/16/2021  11:27:25.437884,-5.229179E-2,-1.044216E-1
4/16/2021  11:27:25.437886,-6.131467E-2,-7.881460E-2
4/16/2021  11:27:25.437888,-5.390302E-2,-5.320758E-2
4/16/2021  11:27:25.437890,-5.809221E-2,-2.776160E-2
4/16/2021  11:27:25.437892,-5.648098E-2,-4.248230E-3
4/16/2021  11:27:25.437894,-5.358077E-2,1.781569E-2
4/16/2021  11:27:25.437896,-5.809221E-2,3.698070E-2
4/16/2021  11:27:25.437898,-5.325853E-2,5.372996E-2
4/16/2021  11:27:25.437900,-5.551425E-2,6.709715E-2
4/16/2021  11:27:25.437902,-4.713586E-2,7.676018E-2
4/16/2021  11:27:25.437904,-5.293628E-2,8.304116E-2
4/16/2021  11:27:25.437906,-4.810260E-2,8.513481E-2
4/16/2021  11:27:25.437908,-4.326891E-2,8.400746E-2
4/16/2021  11:27:25.437910,-4.745810E-2,7.949804E-2
4/16/2021  11:27:25.437912,-4.133544E-2,7.144552E-2
4/16/2021  11:27:25.437914,-4.326891E-2,6.049408E-2
4/16/2021  11:27:25.437916,-3.746849E-2,4.680478E-2
4/16/2021  11:27:25.437918,-4.262442E-2,3.102183E-2
4/16/2021  11:27:25.437920,-4.101319E-2,1.411153E-2
4/16/2021  11:27:25.437922,-3.650175E-2,-4.731382E-3
4/16/2021  11:27:25.437924,-4.197993E-2,-2.389639E-2
4/16/2021  11:27:25.437926,-3.424603E-2,-4.290035E-2
4/16/2021  11:27:25.437928,-3.940196E-2,-6.142115E-2
4/16/2021  11:27:25.437930,-3.650175E-2,-7.897565E-2
4/16/2021  11:27:25.437932,-4.165768E-2,-9.508070E-2
4/16/2021  11:27:25.437934,-3.972421E-2,-1.090921E-1
4/16/2021  11:27:25.437936,-3.585726E-2,-1.218151E-1
4/16/2021  11:27:25.437938,-4.423565E-2,-1.308339E-1
4/16/2021  11:27:25.437940,-4.004645E-2,-1.380812E-1
4/16/2021  11:27:25.437942,-4.520238E-2,-1.424295E-1
4/16/2021  11:27:25.437944,-4.197993E-2,-1.435569E-1
4/16/2021  11:27:25.437946,-4.874709E-2,-1.424295E-1
4/16/2021  11:27:25.437948,-5.003607E-2,-1.382422E-1
4/16/2021  11:27:25.437950,-4.165768E-2,-1.319612E-1
4/16/2021  11:27:25.437952,-5.422526E-2,-1.234256E-1
4/16/2021  11:27:25.437954,-4.713586E-2,-1.127962E-1
4/16/2021  11:27:25.437956,-5.229179E-2,-1.008785E-1
4/16/2021  11:27:25.437958,-4.971382E-2,-8.783343E-2
4/16/2021  11:27:25.437960,-5.229179E-2,-7.366099E-2
4/16/2021  11:27:25.437962,-5.390302E-2,-5.964960E-2
4/16/2021  11:27:25.437964,-4.649137E-2,-4.531610E-2
4/16/2021  11:27:25.437966,-5.358077E-2,-3.146576E-2
4/16/2021  11:27:25.437968,-4.778035E-2,-1.842067E-2
4/16/2021  11:27:25.437970,-5.422526E-2,-6.502937E-3
4/16/2021  11:27:25.437972,-4.906933E-2,3.965345E-3
4/16/2021  11:27:25.437974,-4.810260E-2,1.266207E-2
4/16/2021  11:27:25.437976,-5.003607E-2,1.942619E-2
4/16/2021  11:27:25.437978,-4.262442E-2,2.457981E-2
4/16/2021  11:27:25.437980,-5.068056E-2,2.715662E-2
4/16/2021  11:27:25.437982,-4.488014E-2,2.812292E-2
4/16/2021  11:27:25.437984,-5.164730E-2,2.667347E-2
4/16/2021  11:27:25.437986,-4.810260E-2,2.329141E-2
4/16/2021  11:27:25.437988,-4.165768E-2,1.845989E-2
4/16/2021  11:27:25.437990,-4.391340E-2,1.169577E-2
4/16/2021  11:27:25.437992,-4.036870E-2,3.643244E-3
4/16/2021  11:27:25.437994,-4.488014E-2,-5.536634E-3
4/16/2021  11:27:25.437996,-4.101319E-2,-1.552177E-2
4/16/2021  11:27:25.437998,-4.391340E-2,-2.615110E-2
4/16/2021  11:27:25.438000,-4.326891E-2,-3.694148E-2
4/16/2021  11:27:25.438002,-3.940196E-2,-4.773186E-2
4/16/2021  11:27:25.438004,-4.359116E-2,-5.787804E-2
4/16/2021  11:27:25.438006,-3.940196E-2,-6.770212E-2
4/16/2021  11:27:25.438008,-4.197993E-2,-7.655989E-2
4/16/2021  11:27:25.438010,-4.197993E-2,-8.380716E-2
4/16/2021  11:27:25.438012,-4.262442E-2,-9.073233E-2
4/16/2021  11:27:25.438014,-4.584688E-2,-9.540280E-2
4/16/2021  11:27:25.438016,-4.230217E-2,-9.878486E-2
4/16/2021  11:27:25.438018,-4.681361E-2,-1.008785E-1
4/16/2021  11:27:25.438020,-4.584688E-2,-1.010396E-1
4/16/2021  11:27:25.438022,-4.488014E-2,-9.959011E-2
4/16/2021  11:27:25.438024,-5.164730E-2,-9.701330E-2
4/16/2021  11:27:25.438026,-4.906933E-2,-9.314809E-2
4/16/2021  11:27:25.438028,-5.100281E-2,-8.799448E-2
4/16/2021  11:27:25.438030,-4.455789E-2,-8.155246E-2
4/16/2021  11:27:25.438032,-5.003607E-2,-7.478834E-2
4/16/2021  11:27:25.438034,-4.939158E-2,-6.705792E-2
4/16/2021  11:27:25.438036,-4.810260E-2,-5.948855E-2
4/16/2021  11:27:25.438038,-5.164730E-2,-5.127497E-2
4/16/2021  11:27:25.438040,-4.971382E-2,-4.338350E-2
4/16/2021  11:27:25.438042,-5.325853E-2,-3.565308E-2
4/16/2021  11:27:25.438044,-4.616912E-2,-2.872791E-2
4/16/2021  11:27:25.438046,-5.003607E-2,-2.212484E-2
4/16/2021  11:27:25.438048,-4.842484E-2,-1.664912E-2
4/16/2021  11:27:25.438050,-4.810260E-2,-1.213970E-2
4/16/2021  11:27:25.438052,-5.035831E-2,-8.596594E-3
4/16/2021  11:27:25.438054,-4.230217E-2,-6.180836E-3
4/16/2021  11:27:25.438056,-4.906933E-2,-5.214533E-3
4/16/2021  11:27:25.438058,-4.455789E-2,-5.214533E-3
4/16/2021  11:27:25.438060,-4.778035E-2,-6.341887E-3
4/16/2021  11:27:25.438062,-4.584688E-2,-8.757644E-3
4/16/2021  11:27:25.438064,-4.101319E-2,-1.181760E-2
4/16/2021  11:27:25.438066,-4.745810E-2,-1.584387E-2
4/16/2021  11:27:25.438068,-4.230217E-2,-2.051433E-2
4/16/2021  11:27:25.438070,-5.100281E-2,-2.615110E-2
4/16/2021  11:27:25.438072,-3.972421E-2,-3.178786E-2
4/16/2021  11:27:25.438074,-4.616912E-2,-3.774673E-2
4/16/2021  11:27:25.438076,-4.455789E-2,-4.386665E-2
4/16/2021  11:27:25.438078,-3.940196E-2,-4.966447E-2
4/16/2021  11:27:25.438080,-4.745810E-2,-5.530123E-2
4/16/2021  11:27:25.438082,-4.197993E-2,-6.061590E-2
4/16/2021  11:27:25.438084,-4.745810E-2,-6.496426E-2
4/16/2021  11:27:25.438086,-4.455789E-2,-6.915157E-2
4/16/2021  11:27:25.438088,-4.649137E-2,-7.221153E-2
4/16/2021  11:27:25.438090,-4.842484E-2,-7.462729E-2
4/16/2021  11:27:25.438092,-4.197993E-2,-7.623779E-2
4/16/2021  11:27:25.438094,-5.132505E-2,-7.688200E-2
4/16/2021  11:27:25.438096,-4.488014E-2,-7.655989E-2
4/16/2021  11:27:25.438098,-4.906933E-2,-7.575464E-2
4/16/2021  11:27:25.438100,-4.488014E-2,-7.382204E-2
4/16/2021  11:27:25.438102,-5.003607E-2,-7.124523E-2
4/16/2021  11:27:25.438104,-4.681361E-2,-6.786317E-2
4/16/2021  11:27:25.438106,-4.455789E-2,-6.415901E-2
4/16/2021  11:27:25.438108,-5.100281E-2,-6.013275E-2
4/16/2021  11:27:25.438110,-4.584688E-2,-5.594544E-2
4/16/2021  11:27:25.438112,-5.003607E-2,-5.095287E-2
4/16/2021  11:27:25.438114,-4.616912E-2,-4.628241E-2
4/16/2021  11:27:25.438116,-5.068056E-2,-4.241720E-2
4/16/2021  11:27:25.438118,-4.842484E-2,-3.790778E-2
4/16/2021  11:27:25.438120,-4.262442E-2,-3.420362E-2
4/16/2021  11:27:25.438122,-4.906933E-2,-3.098261E-2
4/16/2021  11:27:25.438124,-4.455789E-2,-2.808370E-2
4/16/2021  11:27:25.438126,-4.649137E-2,-2.566795E-2
4/16/2021  11:27:25.438128,-4.616912E-2,-2.405744E-2
4/16/2021  11:27:25.438130,-4.713586E-2,-2.293009E-2
4/16/2021  11:27:25.438132,-4.552463E-2,-2.276904E-2
4/16/2021  11:27:25.438134,-4.326891E-2,-2.276904E-2
4/16/2021  11:27:25.438136,-4.874709E-2,-2.373534E-2
4/16/2021  11:27:25.438138,-4.391340E-2,-2.534584E-2
4/16/2021  11:27:25.438140,-4.584688E-2,-2.711740E-2
4/16/2021  11:27:25.438142,-4.359116E-2,-2.969421E-2
4/16/2021  11:27:25.438144,-4.391340E-2,-3.259312E-2
4/16/2021  11:27:25.438146,-4.520238E-2,-3.549203E-2
4/16/2021  11:27:25.438148,-4.101319E-2,-3.887409E-2
4/16/2021  11:27:25.438150,-4.391340E-2,-4.257825E-2
4/16/2021  11:27:25.438152,-4.230217E-2,-4.563821E-2
4/16/2021  11:27:25.438154,-4.455789E-2,-4.853711E-2
4/16/2021  11:27:25.438156,-4.455789E-2,-5.159707E-2
4/16/2021  11:27:25.438158,-4.488014E-2,-5.465703E-2
4/16/2021  11:27:25.438160,-4.552463E-2,-5.723384E-2
4/16/2021  11:27:25.438162,-4.294666E-2,-5.916644E-2
4/16/2021  11:27:25.438164,-4.455789E-2,-6.061590E-2
4/16/2021  11:27:25.438166,-4.584688E-2,-6.174325E-2
4/16/2021  11:27:25.438168,-4.584688E-2,-6.238745E-2
4/16/2021  11:27:25.438170,-4.874709E-2,-6.254850E-2
4/16/2021  11:27:25.438172,-4.423565E-2,-6.222640E-2
4/16/2021  11:27:25.438174,-4.713586E-2,-6.142115E-2
4/16/2021  11:27:25.438176,-4.391340E-2,-6.013275E-2
4/16/2021  11:27:25.438178,-4.745810E-2,-5.852224E-2
4/16/2021  11:27:25.438180,-4.455789E-2,-5.675069E-2
4/16/2021  11:27:25.438182,-4.616912E-2,-5.449598E-2
4/16/2021  11:27:25.438184,-4.971382E-2,-5.224127E-2
4/16/2021  11:27:25.438186,-4.455789E-2,-4.950342E-2
4/16/2021  11:27:25.438188,-4.906933E-2,-4.708766E-2
4/16/2021  11:27:25.438190,-4.520238E-2,-4.467190E-2
4/16/2021  11:27:25.438192,-4.455789E-2,-4.209509E-2
4/16/2021  11:27:25.438194,-4.552463E-2,-4.016249E-2
4/16/2021  11:27:25.438196,-4.520238E-2,-3.790778E-2
4/16/2021  11:27:25.438198,-4.778035E-2,-3.629728E-2
4/16/2021  11:27:25.438200,-4.294666E-2,-3.484782E-2
4/16/2021  11:27:25.438202,-4.649137E-2,-3.355942E-2
4/16/2021  11:27:25.438204,-4.391340E-2,-3.259312E-2
4/16/2021  11:27:25.438206,-4.391340E-2,-3.259312E-2
4/16/2021  11:27:25.438208,-4.874709E-2,-3.243207E-2
4/16/2021  11:27:25.438210,-4.359116E-2,-3.275417E-2
4/16/2021  11:27:25.438212,-5.003607E-2,-3.355942E-2
4/16/2021  11:27:25.438214,-4.294666E-2,-3.436467E-2
4/16/2021  11:27:25.438216,-4.971382E-2,-3.565308E-2
4/16/2021  11:27:25.438218,-4.745810E-2,-3.742463E-2
4/16/2021  11:27:25.438220,-4.455789E-2,-3.919619E-2
4/16/2021  11:27:25.438222,-5.003607E-2,-4.112879E-2
4/16/2021  11:27:25.438224,-4.101319E-2,-4.338350E-2
4/16/2021  11:27:25.438226,-4.906933E-2,-4.515505E-2
4/16/2021  11:27:25.438228,-4.133544E-2,-4.724871E-2
4/16/2021  11:27:25.438230,-5.003607E-2,-4.918132E-2
4/16/2021  11:27:25.438232,-4.455789E-2,-5.079182E-2
4/16/2021  11:27:25.438234,-4.262442E-2,-5.208022E-2
4/16/2021  11:27:25.438236,-4.842484E-2,-5.369073E-2
4/16/2021  11:27:25.438238,-4.455789E-2,-5.481808E-2
4/16/2021  11:27:25.438240,-4.939158E-2,-5.562333E-2
4/16/2021  11:27:25.438242,-4.262442E-2,-5.610649E-2
4/16/2021  11:27:25.438244,-4.810260E-2,-5.642859E-2
4/16/2021  11:27:25.438246,-5.261403E-2,-5.642859E-2
4/16/2021  11:27:25.438248,-4.326891E-2,-5.578438E-2
4/16/2021  11:27:25.438250,-4.906933E-2,-5.546228E-2
4/16/2021  11:27:25.438252,-4.488014E-2,-5.433493E-2
4/16/2021  11:27:25.438254,-4.842484E-2,-5.320758E-2
4/16/2021  11:27:25.438256,-4.423565E-2,-5.159707E-2
4/16/2021  11:27:25.438258,-5.132505E-2,-5.079182E-2
4/16/2021  11:27:25.438260,-5.068056E-2,-4.918132E-2
4/16/2021  11:27:25.438262,-4.359116E-2,-4.773186E-2
4/16/2021  11:27:25.438264,-4.906933E-2,-4.628241E-2
4/16/2021  11:27:25.438266,-4.069094E-2,-4.483295E-2
4/16/2021  11:27:25.438268,-5.196954E-2,-4.338350E-2
4/16/2021  11:27:25.438270,-4.552463E-2,-4.193404E-2
4/16/2021  11:27:25.438272,-4.810260E-2,-4.112879E-2
4/16/2021  11:27:25.438274,-4.906933E-2,-4.048459E-2
4/16/2021  11:27:25.438276,-4.133544E-2,-3.951829E-2
4/16/2021  11:27:25.438278,-4.939158E-2,-3.951829E-2
4/16/2021  11:27:25.438280,-4.165768E-2,-3.903514E-2
4/16/2021  11:27:25.438282,-4.906933E-2,-3.887409E-2
4/16/2021  11:27:25.438284,-4.326891E-2,-3.887409E-2
4/16/2021  11:27:25.438286,-4.649137E-2,-3.935724E-2
4/16/2021  11:27:25.438288,-4.842484E-2,-3.951829E-2
4/16/2021  11:27:25.438290,-4.681361E-2,-4.032354E-2
4/16/2021  11:27:25.438292,-5.003607E-2,-4.096774E-2
4/16/2021  11:27:25.438294,-4.359116E-2,-4.177299E-2
4/16/2021  11:27:25.438296,-4.616912E-2,-4.273930E-2
4/16/2021  11:27:25.438298,-4.584688E-2,-4.386665E-2
4/16/2021  11:27:25.438300,-4.745810E-2,-4.483295E-2
4/16/2021  11:27:25.438302,-4.778035E-2,-4.612136E-2
4/16/2021  11:27:25.438304,-4.165768E-2,-4.692661E-2
4/16/2021  11:27:25.438306,-5.164730E-2,-4.757081E-2
4/16/2021  11:27:25.438308,-4.681361E-2,-4.837606E-2
4/16/2021  11:27:25.438310,-4.359116E-2,-4.902027E-2
4/16/2021  11:27:25.438312,-5.164730E-2,-4.966447E-2
4/16/2021  11:27:25.438314,-4.423565E-2,-5.014762E-2
4/16/2021  11:27:25.438316,-4.649137E-2,-5.079182E-2
4/16/2021  11:27:25.438318,-4.262442E-2,-5.079182E-2
4/16/2021  11:27:25.438320,-4.584688E-2,-5.079182E-2
4/16/2021  11:27:25.438322,-4.423565E-2,-5.063077E-2
4/16/2021  11:27:25.438324,-4.681361E-2,-5.014762E-2
4/16/2021  11:27:25.438326,-4.874709E-2,-5.014762E-2
