waveform,V_S,V_C
t0,5/26/2021  11:30:03.730333,5/26/2021  11:30:03.730334
delta t,2.000000E-6,2.000000E-6

time,V_S,V_C
5/26/2021  11:30:03.730333,4.739049E+0,1.604714E-2
5/26/2021  11:30:03.730335,-2.412917E-2,4.941850E-2
5/26/2021  11:30:03.730337,-2.251871E-2,7.913393E-2
5/26/2021  11:30:03.730339,-2.026406E-2,1.070295E-1
5/26/2021  11:30:03.730341,-1.961987E-2,1.327509E-1
5/26/2021  11:30:03.730343,-1.800941E-2,1.560081E-1
5/26/2021  11:30:03.730345,-1.575476E-2,1.765918E-1
5/26/2021  11:30:03.730347,-1.350011E-2,1.943569E-1
5/26/2021  11:30:03.730349,-1.156756E-2,2.092714E-1
5/26/2021  11:30:03.730351,-8.668721E-3,2.209968E-1
5/26/2021  11:30:03.730353,-6.736165E-3,2.296298E-1
5/26/2021  11:30:03.730355,-4.803609E-3,2.350415E-1
5/26/2021  11:30:03.730357,-2.226868E-3,2.373286E-1
5/26/2021  11:30:03.730359,3.498738E-4,2.365233E-1
5/26/2021  11:30:03.730361,1.960337E-3,2.327866E-1
5/26/2021  11:30:03.730363,4.537079E-3,2.261347E-1
5/26/2021  11:30:03.730365,6.469635E-3,2.167930E-1
5/26/2021  11:30:03.730367,7.758005E-3,2.049388E-1
5/26/2021  11:30:03.730369,9.690562E-3,1.907813E-1
5/26/2021  11:30:03.730371,1.162312E-2,1.745624E-1
5/26/2021  11:30:03.730373,1.355567E-2,1.565235E-1
5/26/2021  11:30:03.730375,1.419986E-2,1.369706E-1
5/26/2021  11:30:03.730377,1.548823E-2,1.162421E-1
5/26/2021  11:30:03.730379,1.581032E-2,9.448292E-2
5/26/2021  11:30:03.730381,1.677660E-2,7.211174E-2
5/26/2021  11:30:03.730383,1.645451E-2,4.937019E-2
5/26/2021  11:30:03.730385,1.677660E-2,2.658037E-2
5/26/2021  11:30:03.730387,1.645451E-2,4.161035E-3
5/26/2021  11:30:03.730389,1.645451E-2,-1.780730E-2
5/26/2021  11:30:03.730391,1.548823E-2,-3.898641E-2
5/26/2021  11:30:03.730393,1.484404E-2,-5.911863E-2
5/26/2021  11:30:03.730395,1.355567E-2,-7.788185E-2
5/26/2021  11:30:03.730397,1.258940E-2,-9.508279E-2
5/26/2021  11:30:03.730399,1.162312E-2,-1.107215E-1
5/26/2021  11:30:03.730401,1.065684E-2,-1.244919E-1
5/26/2021  11:30:03.730403,9.046376E-3,-1.362491E-1
5/26/2021  11:30:03.730405,7.435913E-3,-1.459770E-1
5/26/2021  11:30:03.730407,5.503357E-3,-1.536111E-1
5/26/2021  11:30:03.730409,3.892893E-3,-1.590226E-1
5/26/2021  11:30:03.730411,2.282430E-3,-1.622921E-1
5/26/2021  11:30:03.730413,6.719664E-4,-1.633873E-1
5/26/2021  11:30:03.730415,-6.164043E-4,-1.623565E-1
5/26/2021  11:30:03.730417,-1.904775E-3,-1.592964E-1
5/26/2021  11:30:03.730419,-3.837331E-3,-1.543197E-1
5/26/2021  11:30:03.730421,-5.125702E-3,-1.474587E-1
5/26/2021  11:30:03.730423,-7.058258E-3,-1.389065E-1
5/26/2021  11:30:03.730425,-7.702443E-3,-1.287921E-1
5/26/2021  11:30:03.730427,-8.990814E-3,-1.173087E-1
5/26/2021  11:30:03.730429,-9.312906E-3,-1.046818E-1
5/26/2021  11:30:03.730431,-1.060128E-2,-9.097583E-2
5/26/2021  11:30:03.730433,-1.156756E-2,-7.649675E-2
5/26/2021  11:30:03.730435,-1.124546E-2,-6.145397E-2
5/26/2021  11:30:03.730437,-1.156756E-2,-4.597632E-2
5/26/2021  11:30:03.730439,-1.188965E-2,-3.030539E-2
5/26/2021  11:30:03.730441,-1.221174E-2,-1.468277E-2
5/26/2021  11:30:03.730443,-1.156756E-2,7.143881E-4
5/26/2021  11:30:03.730445,-1.156756E-2,1.569281E-2
5/26/2021  11:30:03.730447,-1.124546E-2,3.007534E-2
5/26/2021  11:30:03.730449,-9.957092E-3,4.368481E-2
5/26/2021  11:30:03.730451,-9.634999E-3,5.636015E-2
5/26/2021  11:30:03.730453,-9.312906E-3,6.798862E-2
5/26/2021  11:30:03.730455,-8.346628E-3,7.839306E-2
5/26/2021  11:30:03.730457,-7.380350E-3,8.755735E-2
5/26/2021  11:30:03.730459,-6.091980E-3,9.536875E-2
5/26/2021  11:30:03.730461,-4.803609E-3,1.017467E-1
5/26/2021  11:30:03.730463,-3.837331E-3,1.065302E-1
5/26/2021  11:30:03.730465,-3.193146E-3,1.099608E-1
5/26/2021  11:30:03.730467,-1.904775E-3,1.118452E-1
5/26/2021  11:30:03.730469,-6.164043E-4,1.122317E-1
5/26/2021  11:30:03.730471,-2.943116E-4,1.111526E-1
5/26/2021  11:30:03.730473,1.316152E-3,1.086884E-1
5/26/2021  11:30:03.730475,2.604523E-3,1.049196E-1
5/26/2021  11:30:03.730477,3.570801E-3,9.992675E-2
5/26/2021  11:30:03.730479,3.570801E-3,9.382258E-2
5/26/2021  11:30:03.730481,4.859171E-3,8.655878E-2
5/26/2021  11:30:03.730483,6.147542E-3,7.850580E-2
5/26/2021  11:30:03.730485,5.825449E-3,6.958311E-2
5/26/2021  11:30:03.730487,6.791727E-3,6.001619E-2
5/26/2021  11:30:03.730489,7.113820E-3,4.988558E-2
5/26/2021  11:30:03.730491,7.113820E-3,3.941675E-2
5/26/2021  11:30:03.730493,7.435913E-3,2.875466E-2
5/26/2021  11:30:03.730495,7.758005E-3,1.797984E-2
5/26/2021  11:30:03.730497,7.758005E-3,7.253354E-3
5/26/2021  11:30:03.730499,7.758005E-3,-3.279856E-3
5/26/2021  11:30:03.730501,7.435913E-3,-1.345873E-2
5/26/2021  11:30:03.730503,6.791727E-3,-2.326716E-2
5/26/2021  11:30:03.730505,6.147542E-3,-3.249578E-2
5/26/2021  11:30:03.730507,6.147542E-3,-4.099964E-2
5/26/2021  11:30:03.730509,4.859171E-3,-4.874652E-2
5/26/2021  11:30:03.730511,4.214986E-3,-5.573642E-2
5/26/2021  11:30:03.730513,4.537079E-3,-6.182440E-2
5/26/2021  11:30:03.730515,3.892893E-3,-6.683329E-2
5/26/2021  11:30:03.730517,2.604523E-3,-7.095637E-2
5/26/2021  11:30:03.730519,2.282430E-3,-7.404868E-2
5/26/2021  11:30:03.730521,1.316152E-3,-7.607800E-2
5/26/2021  11:30:03.730523,3.498738E-4,-7.709266E-2
5/26/2021  11:30:03.730525,3.498738E-4,-7.715709E-2
5/26/2021  11:30:03.730527,-6.164043E-4,-7.615853E-2
5/26/2021  11:30:03.730529,-1.260590E-3,-7.429026E-2
5/26/2021  11:30:03.730531,-1.904775E-3,-7.143954E-2
5/26/2021  11:30:03.730533,-2.871053E-3,-6.771911E-2
5/26/2021  11:30:03.730535,-3.515238E-3,-6.341887E-2
5/26/2021  11:30:03.730537,-3.837331E-3,-5.821671E-2
5/26/2021  11:30:03.730539,-3.837331E-3,-5.246695E-2
5/26/2021  11:30:03.730541,-4.481516E-3,-4.623401E-2
5/26/2021  11:30:03.730543,-5.125702E-3,-3.953401E-2
5/26/2021  11:30:03.730545,-5.447794E-3,-3.249578E-2
5/26/2021  11:30:03.730547,-6.091980E-3,-2.523207E-2
5/26/2021  11:30:03.730549,-5.447794E-3,-1.783951E-2
5/26/2021  11:30:03.730551,-5.769887E-3,-1.046305E-2
5/26/2021  11:30:03.730553,-6.091980E-3,-3.118797E-3
5/26/2021  11:30:03.730555,-5.447794E-3,4.048294E-3
5/26/2021  11:30:03.730557,-5.769887E-3,1.102212E-2
5/26/2021  11:30:03.730559,-5.125702E-3,1.765773E-2
5/26/2021  11:30:03.730561,-5.447794E-3,2.384237E-2
5/26/2021  11:30:03.730563,-4.481516E-3,2.959217E-2
5/26/2021  11:30:03.730565,-3.837331E-3,3.476215E-2
5/26/2021  11:30:03.730567,-3.837331E-3,3.943285E-2
5/26/2021  11:30:03.730569,-3.837331E-3,4.342711E-2
5/26/2021  11:30:03.730571,-2.548960E-3,4.676103E-2
5/26/2021  11:30:03.730573,-2.226868E-3,4.937019E-2
5/26/2021  11:30:03.730575,-1.904775E-3,5.130289E-2
5/26/2021  11:30:03.730577,-1.260590E-3,5.251084E-2
5/26/2021  11:30:03.730579,-6.164043E-4,5.307454E-2
5/26/2021  11:30:03.730581,-2.943116E-4,5.288127E-2
5/26/2021  11:30:03.730583,3.498738E-4,5.201155E-2
5/26/2021  11:30:03.730585,9.940591E-4,5.048149E-2
5/26/2021  11:30:03.730587,1.316152E-3,4.840383E-2
5/26/2021  11:30:03.730589,1.638244E-3,4.577857E-2
5/26/2021  11:30:03.730591,2.282430E-3,4.257350E-2
5/26/2021  11:30:03.730593,2.282430E-3,3.888525E-2
5/26/2021  11:30:03.730595,2.604523E-3,3.484268E-2
5/26/2021  11:30:03.730597,2.926615E-3,3.049409E-2
5/26/2021  11:30:03.730599,2.604523E-3,2.580729E-2
5/26/2021  11:30:03.730601,3.570801E-3,2.091111E-2
5/26/2021  11:30:03.730603,3.570801E-3,1.583777E-2
5/26/2021  11:30:03.730605,2.926615E-3,1.081274E-2
5/26/2021  11:30:03.730607,2.926615E-3,5.707195E-3
5/26/2021  11:30:03.730609,3.570801E-3,6.982823E-4
5/26/2021  11:30:03.730611,3.570801E-3,-4.230099E-3
5/26/2021  11:30:03.730613,3.570801E-3,-8.949103E-3
5/26/2021  11:30:03.730615,3.248708E-3,-1.342652E-2
5/26/2021  11:30:03.730617,3.248708E-3,-1.759792E-2
5/26/2021  11:30:03.730619,2.282430E-3,-2.147942E-2
5/26/2021  11:30:03.730621,2.926615E-3,-2.495827E-2
5/26/2021  11:30:03.730623,1.960337E-3,-2.803448E-2
5/26/2021  11:30:03.730625,1.638244E-3,-3.069193E-2
5/26/2021  11:30:03.730627,1.638244E-3,-3.275347E-2
5/26/2021  11:30:03.730629,9.940591E-4,-3.439627E-2
5/26/2021  11:30:03.730631,6.719664E-4,-3.568473E-2
5/26/2021  11:30:03.730633,2.778109E-5,-3.634507E-2
5/26/2021  11:30:03.730635,2.778109E-5,-3.655444E-2
5/26/2021  11:30:03.730637,-2.943116E-4,-3.631285E-2
5/26/2021  11:30:03.730639,-9.384969E-4,-3.563641E-2
5/26/2021  11:30:03.730641,-6.164043E-4,-3.450901E-2
5/26/2021  11:30:03.730643,-1.582682E-3,-3.286622E-2
5/26/2021  11:30:03.730645,-2.226868E-3,-3.098184E-2
5/26/2021  11:30:03.730647,-1.582682E-3,-2.864650E-2
5/26/2021  11:30:03.730649,-1.904775E-3,-2.606957E-2
5/26/2021  11:30:03.730651,-2.226868E-3,-2.320274E-2
5/26/2021  11:30:03.730653,-2.548960E-3,-2.015874E-2
5/26/2021  11:30:03.730655,-2.871053E-3,-1.688927E-2
5/26/2021  11:30:03.730657,-2.548960E-3,-1.352315E-2
5/26/2021  11:30:03.730659,-3.193146E-3,-1.002819E-2
5/26/2021  11:30:03.730661,-2.226868E-3,-6.565442E-3
5/26/2021  11:30:03.730663,-2.871053E-3,-3.006057E-3
5/26/2021  11:30:03.730665,-2.548960E-3,4.244833E-4
5/26/2021  11:30:03.730667,-2.871053E-3,3.742283E-3
5/26/2021  11:30:03.730669,-2.548960E-3,6.931238E-3
5/26/2021  11:30:03.730671,-2.548960E-3,1.002356E-2
5/26/2021  11:30:03.730673,-2.871053E-3,1.280987E-2
5/26/2021  11:30:03.730675,-2.226868E-3,1.537070E-2
5/26/2021  11:30:03.730677,-1.904775E-3,1.777047E-2
5/26/2021  11:30:03.730679,-2.226868E-3,1.973538E-2
5/26/2021  11:30:03.730681,-1.260590E-3,2.147481E-2
5/26/2021  11:30:03.730683,-1.582682E-3,2.281160E-2
5/26/2021  11:30:03.730685,-1.260590E-3,2.392290E-2
5/26/2021  11:30:03.730687,-9.384969E-4,2.458324E-2
5/26/2021  11:30:03.730689,-9.384969E-4,2.505031E-2
5/26/2021  11:30:03.730691,-2.943116E-4,2.508252E-2
5/26/2021  11:30:03.730693,-2.943116E-4,2.482483E-2
5/26/2021  11:30:03.730695,2.778109E-5,2.426113E-2
5/26/2021  11:30:03.730697,3.498738E-4,2.339141E-2
5/26/2021  11:30:03.730699,6.719664E-4,2.215126E-2
5/26/2021  11:30:03.730701,1.316152E-3,2.079837E-2
5/26/2021  11:30:03.730703,6.719664E-4,1.918778E-2
5/26/2021  11:30:03.730705,6.719664E-4,1.728729E-2
5/26/2021  11:30:03.730707,1.960337E-3,1.529017E-2
5/26/2021  11:30:03.730709,9.940591E-4,1.313198E-2
5/26/2021  11:30:03.730711,1.316152E-3,1.092548E-2
5/26/2021  11:30:03.730713,1.316152E-3,8.509609E-3
5/26/2021  11:30:03.730715,1.638244E-3,6.142052E-3
5/26/2021  11:30:03.730717,9.940591E-4,3.693966E-3
5/26/2021  11:30:03.730719,1.638244E-3,1.294198E-3
5/26/2021  11:30:03.730721,1.638244E-3,-1.041147E-3
5/26/2021  11:30:03.730723,1.638244E-3,-3.279856E-3
5/26/2021  11:30:03.730725,1.316152E-3,-5.421929E-3
5/26/2021  11:30:03.730727,3.498738E-4,-7.531791E-3
5/26/2021  11:30:03.730729,3.498738E-4,-9.432277E-3
5/26/2021  11:30:03.730731,9.940591E-4,-1.113949E-2
5/26/2021  11:30:03.730733,9.940591E-4,-1.266955E-2
5/26/2021  11:30:03.730735,6.719664E-4,-1.402243E-2
5/26/2021  11:30:03.730737,-2.943116E-4,-1.511763E-2
5/26/2021  11:30:03.730739,9.940591E-4,-1.601955E-2
5/26/2021  11:30:03.730741,3.498738E-4,-1.667989E-2
5/26/2021  11:30:03.730743,-6.164043E-4,-1.711475E-2
5/26/2021  11:30:03.730745,2.778109E-5,-1.730802E-2
5/26/2021  11:30:03.730747,-2.943116E-4,-1.729191E-2
5/26/2021  11:30:03.730749,-6.164043E-4,-1.700201E-2
5/26/2021  11:30:03.730751,-6.164043E-4,-1.659936E-2
5/26/2021  11:30:03.730753,-6.164043E-4,-1.597124E-2
5/26/2021  11:30:03.730755,-6.164043E-4,-1.508542E-2
5/26/2021  11:30:03.730757,-6.164043E-4,-1.402243E-2
5/26/2021  11:30:03.730759,-9.384969E-4,-1.287892E-2
5/26/2021  11:30:03.730761,-1.260590E-3,-1.162267E-2
5/26/2021  11:30:03.730763,-9.384969E-4,-1.025367E-2
5/26/2021  11:30:03.730765,-6.164043E-4,-8.675304E-3
5/26/2021  11:30:03.730767,-1.260590E-3,-7.080828E-3
5/26/2021  11:30:03.730769,-1.582682E-3,-5.486353E-3
5/26/2021  11:30:03.730771,-1.260590E-3,-3.795242E-3
5/26/2021  11:30:03.730773,-9.384969E-4,-2.120237E-3
5/26/2021  11:30:03.730775,-1.582682E-3,-5.418661E-4
5/26/2021  11:30:03.730777,-1.904775E-3,1.084822E-3
5/26/2021  11:30:03.730779,-9.384969E-4,2.614875E-3
5/26/2021  11:30:03.730781,-1.260590E-3,4.112717E-3
5/26/2021  11:30:03.730783,-1.260590E-3,5.497819E-3
5/26/2021  11:30:03.730785,-1.582682E-3,6.737968E-3
5/26/2021  11:30:03.730787,-1.260590E-3,7.913694E-3
5/26/2021  11:30:03.730789,-1.260590E-3,8.976679E-3
5/26/2021  11:30:03.730791,-9.384969E-4,9.798076E-3
5/26/2021  11:30:03.730793,-9.384969E-4,1.047452E-2
5/26/2021  11:30:03.730795,-9.384969E-4,1.110265E-2
5/26/2021  11:30:03.730797,-2.943116E-4,1.156972E-2
5/26/2021  11:30:03.730799,-6.164043E-4,1.176299E-2
