waveform,V_S,V_C
t0,5/7/2021  12:20:53.830937,5/7/2021  12:20:53.830938
delta t,1.650000E-6,1.650000E-6

time,V_S,V_C
5/7/2021  12:20:53.831173,-2.988199E-3,4.153742E-2
5/7/2021  12:20:53.831175,-4.599427E-3,4.499906E-2
5/7/2021  12:20:53.831177,-3.954936E-3,4.807428E-2
5/7/2021  12:20:53.831178,-1.376970E-3,5.060208E-2
5/7/2021  12:20:53.831180,-2.343707E-3,5.274347E-2
5/7/2021  12:20:53.831182,-2.343707E-3,5.427303E-2
5/7/2021  12:20:53.831183,2.342585E-4,5.541618E-2
5/7/2021  12:20:53.831185,-1.699216E-3,5.589920E-2
5/7/2021  12:20:53.831187,-7.324786E-4,5.606021E-2
5/7/2021  12:20:53.831188,-8.798718E-5,5.559329E-2
5/7/2021  12:20:53.831190,-7.324786E-4,5.470775E-2
5/7/2021  12:20:53.831191,2.342585E-4,5.340360E-2
5/7/2021  12:20:53.831193,2.812224E-3,5.156812E-2
5/7/2021  12:20:53.831195,5.565042E-4,4.941064E-2
5/7/2021  12:20:53.831196,2.167733E-3,4.686673E-2
5/7/2021  12:20:53.831198,1.845487E-3,4.395251E-2
5/7/2021  12:20:53.831200,5.565042E-4,4.066798E-2
5/7/2021  12:20:53.831201,3.134470E-3,3.714194E-2
5/7/2021  12:20:53.831203,8.787499E-4,3.345489E-2
5/7/2021  12:20:53.831205,4.101207E-3,2.947803E-2
5/7/2021  12:20:53.831206,2.489978E-3,2.529187E-2
5/7/2021  12:20:53.831208,3.778961E-3,2.099300E-2
5/7/2021  12:20:53.831210,1.845487E-3,1.664583E-2
5/7/2021  12:20:53.831211,4.745698E-3,1.226646E-2
5/7/2021  12:20:53.831213,2.489978E-3,7.790488E-3
5/7/2021  12:20:53.831215,2.812224E-3,3.395019E-3
5/7/2021  12:20:53.831216,4.101207E-3,-9.360460E-4
5/7/2021  12:20:53.831218,2.167733E-3,-5.218809E-3
5/7/2021  12:20:53.831220,2.489978E-3,-9.340565E-3
5/7/2021  12:20:53.831221,4.101207E-3,-1.326911E-2
5/7/2021  12:20:53.831223,2.167733E-3,-1.702055E-2
5/7/2021  12:20:53.831224,2.489978E-3,-2.053049E-2
5/7/2021  12:20:53.831226,3.456716E-3,-2.355740E-2
5/7/2021  12:20:53.831228,8.787499E-4,-2.682582E-2
5/7/2021  12:20:53.831229,2.489978E-3,-2.948242E-2
5/7/2021  12:20:53.831231,8.787499E-4,-3.189751E-2
5/7/2021  12:20:53.831233,1.200996E-3,-3.391008E-2
5/7/2021  12:20:53.831234,8.787499E-4,-3.560065E-2
5/7/2021  12:20:53.831236,1.200996E-3,-3.700140E-2
5/7/2021  12:20:53.831238,-7.324786E-4,-3.803184E-2
5/7/2021  12:20:53.831239,8.787499E-4,-3.869196E-2
5/7/2021  12:20:53.831241,-7.324786E-4,-3.899787E-2
5/7/2021  12:20:53.831243,-1.699216E-3,-3.899787E-2
5/7/2021  12:20:53.831244,5.565042E-4,-3.864366E-2
5/7/2021  12:20:53.831246,-1.376970E-3,-3.790303E-2
5/7/2021  12:20:53.831248,8.787499E-4,-3.700140E-2
5/7/2021  12:20:53.831249,-4.102329E-4,-3.566505E-2
5/7/2021  12:20:53.831251,-1.376970E-3,-3.408719E-2
5/7/2021  12:20:53.831253,-2.665953E-3,-3.225172E-2
5/7/2021  12:20:53.831254,-2.021461E-3,-3.017475E-2
5/7/2021  12:20:53.831256,-3.310444E-3,-2.782406E-2
5/7/2021  12:20:53.831257,-2.021461E-3,-2.532846E-2
5/7/2021  12:20:53.831259,-2.665953E-3,-2.267187E-2
5/7/2021  12:20:53.831261,-3.310444E-3,-1.988646E-2
5/7/2021  12:20:53.831262,-3.310444E-3,-1.697225E-2
5/7/2021  12:20:53.831264,-1.376970E-3,-1.396144E-2
5/7/2021  12:20:53.831266,-4.921673E-3,-1.085402E-2
5/7/2021  12:20:53.831267,-2.021461E-3,-7.827108E-3
5/7/2021  12:20:53.831269,-2.665953E-3,-4.687489E-3
5/7/2021  12:20:53.831271,-3.954936E-3,-1.660574E-3
5/7/2021  12:20:53.831272,-1.376970E-3,1.382442E-3
5/7/2021  12:20:53.831274,-3.954936E-3,4.328855E-3
5/7/2021  12:20:53.831276,-2.665953E-3,7.162564E-3
5/7/2021  12:20:53.831277,-3.310444E-3,9.899669E-3
5/7/2021  12:20:53.831279,-1.699216E-3,1.244357E-2
5/7/2021  12:20:53.831281,-3.632690E-3,1.489086E-2
5/7/2021  12:20:53.831282,-1.054724E-3,1.712885E-2
5/7/2021  12:20:53.831284,-3.310444E-3,1.918973E-2
5/7/2021  12:20:53.831286,-2.665953E-3,2.100910E-2
5/7/2021  12:20:53.831287,-1.699216E-3,2.265136E-2
5/7/2021  12:20:53.831289,-2.665953E-3,2.400382E-2
5/7/2021  12:20:53.831290,-2.021461E-3,2.517916E-2
5/7/2021  12:20:53.831292,2.342585E-4,2.601640E-2
5/7/2021  12:20:53.831294,-1.699216E-3,2.674093E-2
5/7/2021  12:20:53.831295,-1.699216E-3,2.712734E-2
5/7/2021  12:20:53.831297,-8.798718E-5,2.733665E-2
5/7/2021  12:20:53.831299,-2.021461E-3,2.722394E-2
5/7/2021  12:20:53.831300,2.342585E-4,2.693413E-2
5/7/2021  12:20:53.831302,-7.324786E-4,2.638671E-2
5/7/2021  12:20:53.831304,-8.798718E-5,2.564608E-2
5/7/2021  12:20:53.831305,-8.798718E-5,2.468004E-2
5/7/2021  12:20:53.831307,-8.798718E-5,2.353690E-2
5/7/2021  12:20:53.831309,-7.324786E-4,2.223275E-2
5/7/2021  12:20:53.831310,2.167733E-3,2.075149E-2
5/7/2021  12:20:53.831312,5.565042E-4,1.906092E-2
5/7/2021  12:20:53.831314,5.565042E-4,1.733816E-2
5/7/2021  12:20:53.831315,1.845487E-3,1.545438E-2
5/7/2021  12:20:53.831317,-8.798718E-5,1.349011E-2
