waveform,V_S,V_C,V_R
t0,5/7/2021  11:51:42.274334,5/7/2021  11:51:42.274334,5/7/2021  11:51:42.274335
delta t,2.500000E-6,2.500000E-6,2.500000E-6

time,V_S,V_C,V_R
5/7/2021  11:51:42.274334,4.361872E+0,1.968885E-2,2.720008E-2
5/7/2021  11:51:42.274336,-6.743734E-2,8.235263E-2,3.192976E-2
5/7/2021  11:51:42.274339,-4.004645E-2,1.559975E-1,3.004432E-2
5/7/2021  11:51:42.274341,-3.682400E-2,2.238308E-1,2.756043E-2
5/7/2021  11:51:42.274344,-3.360154E-2,2.848218E-1,2.464219E-2
5/7/2021  11:51:42.274346,-3.005684E-2,3.381816E-1,2.130890E-2
5/7/2021  11:51:42.274349,-2.457866E-2,3.831532E-1,1.773109E-2
5/7/2021  11:51:42.274351,-1.974497E-2,4.191889E-1,1.388302E-2
5/7/2021  11:51:42.274354,-1.426680E-2,4.459181E-1,9.890175E-3
5/7/2021  11:51:42.274356,-1.072210E-2,4.631311E-1,5.800810E-3
5/7/2021  11:51:42.274359,-3.310444E-3,4.708440E-1,1.724320E-3
5/7/2021  11:51:42.274361,-4.102329E-4,4.692177E-1,-2.220251E-3
5/7/2021  11:51:42.274364,5.712436E-3,4.585420E-1,-6.052210E-3
5/7/2021  11:51:42.274366,9.257138E-3,4.393002E-1,-9.591382E-3
5/7/2021  11:51:42.274369,1.537981E-2,4.121202E-1,-1.287638E-2
5/7/2021  11:51:42.274371,1.731328E-2,3.777592E-1,-1.574632E-2
5/7/2021  11:51:42.274374,2.214697E-2,3.370867E-1,-1.829453E-2
5/7/2021  11:51:42.274376,2.408044E-2,2.911657E-1,-2.039551E-2
5/7/2021  11:51:42.274379,2.762514E-2,2.409945E-1,-2.198814E-2
5/7/2021  11:51:42.274381,2.762514E-2,1.875070E-1,-2.309493E-2
5/7/2021  11:51:42.274384,2.988086E-2,1.320717E-1,-2.373520E-2
5/7/2021  11:51:42.274386,2.988086E-2,7.567084E-2,-2.392181E-2
5/7/2021  11:51:42.274389,2.762514E-2,1.941514E-2,-2.353250E-2
5/7/2021  11:51:42.274391,2.891413E-2,-3.550404E-2,-2.279249E-2
5/7/2021  11:51:42.274394,2.762514E-2,-8.807249E-2,-2.161170E-2
5/7/2021  11:51:42.274396,2.601392E-2,-1.371955E-1,-2.007055E-2
5/7/2021  11:51:42.274399,2.246921E-2,-1.819875E-1,-1.810791E-2
5/7/2021  11:51:42.274401,2.246921E-2,-2.217884E-1,-1.592650E-2
5/7/2021  11:51:42.274404,1.699104E-2,-2.559703E-1,-1.349412E-2
5/7/2021  11:51:42.274406,1.441307E-2,-2.840663E-1,-1.083653E-2
5/7/2021  11:51:42.274409,1.022388E-2,-3.057059E-1,-8.066321E-3
5/7/2021  11:51:42.274411,8.612647E-3,-3.207280E-1,-5.231766E-3
5/7/2021  11:51:42.274414,2.812224E-3,-3.290361E-1,-2.352166E-3
5/7/2021  11:51:42.274416,8.787499E-4,-3.306945E-1,4.791738E-4
5/7/2021  11:51:42.274419,-3.632690E-3,-3.258643E-1,3.194688E-3
