waveform,V_S,V_C
5/26/2021  11:24:20.716151,3.498738E-4,-5.407753E-2
5/26/2021  11:24:20.716153,2.778109E-5,-5.406142E-2
5/26/2021  11:24:20.716155,-2.943116E-4,-5.333666E-2
5/26/2021  11:24:20.716157,-1.260590E-3,-5.182272E-2
5/26/2021  11:24:20.716159,-1.582682E-3,-4.977729E-2
5/26/2021  11:24:20.716161,-1.904775E-3,-4.715204E-2
5/26/2021  11:24:20.716163,-2.871053E-3,-4.397921E-2
5/26/2021  11:24:20.716165,-2.871053E-3,-4.032319E-2
5/26/2021  11:24:20.716167,-3.193146E-3,-3.629675E-2
5/26/2021  11:24:20.716169,-3.837331E-3,-3.186766E-2
5/26/2021  11:24:20.716171,-3.515238E-3,-2.706813E-2
5/26/2021  11:24:20.716173,-4.159424E-3,-2.220418E-2
5/26/2021  11:24:20.716175,-3.837331E-3,-1.711475E-2
5/26/2021  11:24:20.716177,-4.481516E-3,-1.196089E-2
5/26/2021  11:24:20.716179,-4.159424E-3,-6.726501E-3
5/26/2021  11:24:20.716181,-3.837331E-3,-1.669274E-3
5/26/2021  11:24:20.716183,-4.159424E-3,3.404061E-3
5/26/2021  11:24:20.716185,-3.837331E-3,8.251916E-3
5/26/2021  11:24:20.716187,-3.837331E-3,1.287429E-2
5/26/2021  11:24:20.716189,-3.515238E-3,1.717455E-2
5/26/2021  11:24:20.716191,-3.515238E-3,2.113659E-2
5/26/2021  11:24:20.716193,-3.193146E-3,2.474430E-2
5/26/2021  11:24:20.716195,-2.871053E-3,2.788494E-2
5/26/2021  11:24:20.716197,-2.226868E-3,3.065515E-2
5/26/2021  11:24:20.716199,-1.582682E-3,3.297440E-2
5/26/2021  11:24:20.716201,-1.582682E-3,3.471383E-2
5/26/2021  11:24:20.716203,-1.582682E-3,3.606672E-2
5/26/2021  11:24:20.716205,-9.384969E-4,3.682370E-2
5/26/2021  11:24:20.716207,2.778109E-5,3.714582E-2
5/26/2021  11:24:20.716209,2.778109E-5,3.698476E-2
5/26/2021  11:24:20.716211,2.778109E-5,3.630831E-2
5/26/2021  11:24:20.716213,6.719664E-4,3.529364E-2
5/26/2021  11:24:20.716215,9.940591E-4,3.373137E-2
5/26/2021  11:24:20.716217,6.719664E-4,3.181477E-2
5/26/2021  11:24:20.716219,1.638244E-3,2.959217E-2
5/26/2021  11:24:20.716221,1.638244E-3,2.695080E-2
5/26/2021  11:24:20.716223,1.960337E-3,2.410007E-2
5/26/2021  11:24:20.716225,1.960337E-3,2.100774E-2
5/26/2021  11:24:20.716227,2.282430E-3,1.772215E-2
5/26/2021  11:24:20.716229,2.604523E-3,1.433992E-2
5/26/2021  11:24:20.716231,2.282430E-3,1.078053E-2
5/26/2021  11:24:20.716233,2.604523E-3,7.237249E-3
5/26/2021  11:24:20.716235,2.604523E-3,3.661754E-3
5/26/2021  11:24:20.716237,2.604523E-3,1.506843E-4
5/26/2021  11:24:20.716239,2.604523E-3,-3.263750E-3
5/26/2021  11:24:20.716241,2.926615E-3,-6.581548E-3
5/26/2021  11:24:20.716243,1.960337E-3,-9.673864E-3
5/26/2021  11:24:20.716245,1.960337E-3,-1.255680E-2
5/26/2021  11:24:20.716247,1.960337E-3,-1.524647E-2
5/26/2021  11:24:20.716249,1.316152E-3,-1.769456E-2
5/26/2021  11:24:20.716251,9.940591E-4,-1.980442E-2
5/26/2021  11:24:20.716253,9.940591E-4,-2.164048E-2
5/26/2021  11:24:20.716255,9.940591E-4,-2.309000E-2
5/26/2021  11:24:20.716257,9.940591E-4,-2.423351E-2
5/26/2021  11:24:20.716259,3.498738E-4,-2.503880E-2
5/26/2021  11:24:20.716261,6.719664E-4,-2.548976E-2
5/26/2021  11:24:20.716263,-6.164043E-4,-2.565082E-2
5/26/2021  11:24:20.716265,-2.943116E-4,-2.537702E-2
5/26/2021  11:24:20.716267,2.778109E-5,-2.490995E-2
5/26/2021  11:24:20.716269,-9.384969E-4,-2.408856E-2
5/26/2021  11:24:20.716271,-6.164043E-4,-2.296115E-2
5/26/2021  11:24:20.716273,-6.164043E-4,-2.160827E-2
5/26/2021  11:24:20.716275,-1.582682E-3,-1.994937E-2
5/26/2021  11:24:20.716277,-1.904775E-3,-1.816162E-2
5/26/2021  11:24:20.716279,-1.582682E-3,-1.613229E-2
5/26/2021  11:24:20.716281,-1.582682E-3,-1.395801E-2
5/26/2021  11:24:20.716283,-2.226868E-3,-1.168709E-2
5/26/2021  11:24:20.716285,-2.226868E-3,-9.303431E-3
5/26/2021  11:24:20.716287,-1.904775E-3,-6.903664E-3
5/26/2021  11:24:20.716289,-2.226868E-3,-4.423369E-3
5/26/2021  11:24:20.716291,-2.226868E-3,-1.991390E-3
5/26/2021  11:24:20.716293,-2.226868E-3,4.083775E-4
5/26/2021  11:24:20.716295,-2.548960E-3,2.727616E-3
5/26/2021  11:24:20.716297,-2.548960E-3,4.982432E-3
5/26/2021  11:24:20.716299,-2.226868E-3,7.043979E-3
5/26/2021  11:24:20.716301,-1.582682E-3,9.008890E-3
5/26/2021  11:24:20.716303,-1.904775E-3,1.084496E-2
5/26/2021  11:24:20.716305,-1.582682E-3,1.245554E-2
5/26/2021  11:24:20.716307,-1.260590E-3,1.384064E-2
5/26/2021  11:24:20.716309,-1.260590E-3,1.500026E-2
5/26/2021  11:24:20.716311,-9.384969E-4,1.603104E-2
5/26/2021  11:24:20.716313,-6.164043E-4,1.670748E-2
5/26/2021  11:24:20.716315,-9.384969E-4,1.723897E-2
5/26/2021  11:24:20.716317,-2.943116E-4,1.746446E-2
5/26/2021  11:24:20.716319,2.778109E-5,1.752888E-2
5/26/2021  11:24:20.716321,2.778109E-5,1.733561E-2
5/26/2021  11:24:20.716323,3.498738E-4,1.688465E-2
5/26/2021  11:24:20.716325,2.778109E-5,1.627262E-2
5/26/2021  11:24:20.716327,6.719664E-4,1.546733E-2
5/26/2021  11:24:20.716329,6.719664E-4,1.450098E-2
5/26/2021  11:24:20.716331,9.940591E-4,1.335747E-2
5/26/2021  11:24:20.716333,1.316152E-3,1.202068E-2
5/26/2021  11:24:20.716335,3.498738E-4,1.068390E-2
5/26/2021  11:24:20.716337,9.940591E-4,9.121631E-3
5/26/2021  11:24:20.716339,9.940591E-4,7.543259E-3
5/26/2021  11:24:20.716341,6.719664E-4,5.932676E-3
5/26/2021  11:24:20.716343,2.778109E-5,4.225458E-3
5/26/2021  11:24:20.716345,9.940591E-4,2.518241E-3
5/26/2021  11:24:20.716347,6.719664E-4,8.271289E-4
5/26/2021  11:24:20.716349,6.719664E-4,-7.351360E-4
5/26/2021  11:24:20.716351,9.940591E-4,-2.377930E-3
5/26/2021  11:24:20.716353,9.940591E-4,-3.875771E-3
5/26/2021  11:24:20.716355,6.719664E-4,-5.325295E-3
5/26/2021  11:24:20.716357,3.498738E-4,-6.597654E-3
5/26/2021  11:24:20.716359,9.940591E-4,-7.853908E-3
5/26/2021  11:24:20.716361,9.940591E-4,-8.868574E-3
5/26/2021  11:24:20.716363,2.778109E-5,-9.867134E-3
5/26/2021  11:24:20.716365,2.778109E-5,-1.057579E-2
5/26/2021  11:24:20.716367,6.719664E-4,-1.126834E-2
5/26/2021  11:24:20.716369,2.778109E-5,-1.168709E-2
5/26/2021  11:24:20.716371,-2.943116E-4,-1.196089E-2
5/26/2021  11:24:20.716373,-6.164043E-4,-1.213805E-2
5/26/2021  11:24:20.716375,-6.164043E-4,-1.208974E-2
5/26/2021  11:24:20.716377,-2.943116E-4,-1.189647E-2
5/26/2021  11:24:20.716379,2.778109E-5,-1.163877E-2
5/26/2021  11:24:20.716381,-6.164043E-4,-1.110728E-2
5/26/2021  11:24:20.716383,-9.384969E-4,-1.051137E-2
5/26/2021  11:24:20.716385,-9.384969E-4,-9.818817E-3
5/26/2021  11:24:20.716387,-6.164043E-4,-9.029632E-3
5/26/2021  11:24:20.716389,-1.260590E-3,-8.127706E-3
5/26/2021  11:24:20.716391,-1.260590E-3,-7.129146E-3
5/26/2021  11:24:20.716393,-9.384969E-4,-6.066162E-3
5/26/2021  11:24:20.716395,-1.582682E-3,-4.987072E-3
5/26/2021  11:24:20.716397,-9.384969E-4,-3.843559E-3
5/26/2021  11:24:20.716399,-6.164043E-4,-2.683940E-3
5/26/2021  11:24:20.716401,-9.384969E-4,-1.476004E-3
5/26/2021  11:24:20.716403,-1.260590E-3,-3.808079E-4
5/26/2021  11:24:20.716405,-9.384969E-4,7.465998E-4
5/26/2021  11:24:20.716407,-2.943116E-4,1.841796E-3
5/26/2021  11:24:20.716409,-9.384969E-4,2.808145E-3
5/26/2021  11:24:20.716411,-9.384969E-4,3.822813E-3
5/26/2021  11:24:20.716413,-9.384969E-4,4.676421E-3
5/26/2021  11:24:20.716415,-9.384969E-4,5.433395E-3
5/26/2021  11:24:20.716417,-9.384969E-4,6.222581E-3
5/26/2021  11:24:20.716419,-9.384969E-4,6.850709E-3
5/26/2021  11:24:20.716421,-2.943116E-4,7.366095E-3
5/26/2021  11:24:20.716423,2.778109E-5,7.704318E-3
5/26/2021  11:24:20.716425,-2.943116E-4,8.026434E-3
5/26/2021  11:24:20.716427,-6.164043E-4,8.171387E-3
5/26/2021  11:24:20.716429,-2.943116E-4,8.300234E-3
5/26/2021  11:24:20.716431,3.498738E-4,8.235810E-3
5/26/2021  11:24:20.716433,3.498738E-4,8.042540E-3
5/26/2021  11:24:20.716435,-2.943116E-4,7.817059E-3
5/26/2021  11:24:20.716437,2.778109E-5,7.494942E-3
5/26/2021  11:24:20.716439,2.778109E-5,7.043979E-3
5/26/2021  11:24:20.716441,3.498738E-4,6.528592E-3
5/26/2021  11:24:20.716443,-2.943116E-4,5.964888E-3
5/26/2021  11:24:20.716445,3.498738E-4,5.368972E-3
5/26/2021  11:24:20.716447,6.719664E-4,4.595892E-3
5/26/2021  11:24:20.716449,-2.943116E-4,3.855024E-3
5/26/2021  11:24:20.716451,3.498738E-4,3.130262E-3
5/26/2021  11:24:20.716453,3.498738E-4,2.308865E-3
5/26/2021  11:24:20.716455,3.498738E-4,1.535785E-3
5/26/2021  11:24:20.716457,-2.943116E-4,7.627056E-4
5/26/2021  11:24:20.716459,3.498738E-4,5.731870E-6
5/26/2021  11:24:20.716461,2.778109E-5,-7.995593E-4
5/26/2021  11:24:20.716463,6.719664E-4,-1.524321E-3
5/26/2021  11:24:20.716465,3.498738E-4,-2.200766E-3
5/26/2021  11:24:20.716467,2.778109E-5,-2.828893E-3
5/26/2021  11:24:20.716469,2.778109E-5,-3.457020E-3
5/26/2021  11:24:20.716471,3.498738E-4,-3.972406E-3
5/26/2021  11:24:20.716473,3.498738E-4,-4.455580E-3
5/26/2021  11:24:20.716475,-2.943116E-4,-4.922649E-3
5/26/2021  11:24:20.716477,-6.164043E-4,-5.164236E-3
5/26/2021  11:24:20.716479,3.498738E-4,-5.421929E-3
5/26/2021  11:24:20.716481,2.778109E-5,-5.582988E-3
5/26/2021  11:24:20.716483,-2.943116E-4,-5.679622E-3
5/26/2021  11:24:20.716485,-2.943116E-4,-5.760152E-3
5/26/2021  11:24:20.716487,2.778109E-5,-5.727940E-3
5/26/2021  11:24:20.716489,-6.164043E-4,-5.599093E-3
5/26/2021  11:24:20.716491,-6.164043E-4,-5.421929E-3
5/26/2021  11:24:20.716493,-2.943116E-4,-5.148131E-3
5/26/2021  11:24:20.716495,-6.164043E-4,-4.826014E-3
5/26/2021  11:24:20.716497,-6.164043E-4,-4.455580E-3
5/26/2021  11:24:20.716499,2.778109E-5,-4.069041E-3
5/26/2021  11:24:20.716501,-6.164043E-4,-3.634184E-3
5/26/2021  11:24:20.716503,-6.164043E-4,-3.151009E-3
5/26/2021  11:24:20.716505,-2.943116E-4,-2.635623E-3
5/26/2021  11:24:20.716507,-9.384969E-4,-2.152448E-3
5/26/2021  11:24:20.716509,-6.164043E-4,-1.588745E-3
5/26/2021  11:24:20.716511,-9.384969E-4,-1.041147E-3
5/26/2021  11:24:20.716513,-9.384969E-4,-4.452312E-4
5/26/2021  11:24:20.716515,-9.384969E-4,1.184726E-4
5/26/2021  11:24:20.716517,-6.164043E-4,6.177532E-4
5/26/2021  11:24:20.716519,-9.384969E-4,1.052610E-3
5/26/2021  11:24:20.716521,-2.943116E-4,1.584103E-3
5/26/2021  11:24:20.716523,-1.260590E-3,2.002854E-3
5/26/2021  11:24:20.716525,2.778109E-5,2.453817E-3
5/26/2021  11:24:20.716527,2.778109E-5,2.711510E-3
5/26/2021  11:24:20.716529,-1.260590E-3,3.065839E-3
5/26/2021  11:24:20.716531,-2.943116E-4,3.307426E-3
5/26/2021  11:24:20.716533,-2.943116E-4,3.516802E-3
5/26/2021  11:24:20.716535,3.498738E-4,3.645648E-3
5/26/2021  11:24:20.716537,-2.943116E-4,3.806707E-3
5/26/2021  11:24:20.716539,-6.164043E-4,3.887236E-3
5/26/2021  11:24:20.716541,3.498738E-4,3.855024E-3
5/26/2021  11:24:20.716543,3.498738E-4,3.806707E-3
5/26/2021  11:24:20.716545,2.778109E-5,3.693966E-3
5/26/2021  11:24:20.716547,2.778109E-5,3.549013E-3
5/26/2021  11:24:20.716549,-6.164043E-4,3.452378E-3
5/26/2021  11:24:20.716551,3.498738E-4,3.210791E-3
5/26/2021  11:24:20.716553,3.498738E-4,2.920886E-3
5/26/2021  11:24:20.716555,-2.943116E-4,2.582664E-3
5/26/2021  11:24:20.716557,-2.943116E-4,2.357182E-3
5/26/2021  11:24:20.716559,3.498738E-4,1.954537E-3
5/26/2021  11:24:20.716561,3.498738E-4,1.616314E-3
5/26/2021  11:24:20.716563,-6.164043E-4,1.261986E-3
5/26/2021  11:24:20.716565,3.498738E-4,9.237638E-4
5/26/2021  11:24:20.716567,3.498738E-4,5.533299E-4
5/26/2021  11:24:20.716569,3.498738E-4,8.626099E-5
5/26/2021  11:24:20.716571,3.498738E-4,-2.036438E-4
5/26/2021  11:24:20.716573,3.498738E-4,-5.740778E-4
5/26/2021  11:24:20.716575,-2.943116E-4,-9.445117E-4
5/26/2021  11:24:20.716577,-2.943116E-4,-1.250522E-3
5/26/2021  11:24:20.716579,-2.943116E-4,-1.492110E-3
5/26/2021  11:24:20.716581,2.778109E-5,-1.814226E-3
5/26/2021  11:24:20.716583,2.778109E-5,-2.039708E-3
5/26/2021  11:24:20.716585,2.778109E-5,-2.249083E-3
5/26/2021  11:24:20.716587,2.778109E-5,-2.426247E-3
5/26/2021  11:24:20.716589,-2.943116E-4,-2.522882E-3
5/26/2021  11:24:20.716591,-6.164043E-4,-2.683940E-3
5/26/2021  11:24:20.716593,2.778109E-5,-2.732258E-3
5/26/2021  11:24:20.716595,-6.164043E-4,-2.748364E-3
5/26/2021  11:24:20.716597,-2.943116E-4,-2.748364E-3
5/26/2021  11:24:20.716599,2.778109E-5,-2.700046E-3
5/26/2021  11:24:20.716601,-2.943116E-4,-2.587305E-3
5/26/2021  11:24:20.716603,-6.164043E-4,-2.538988E-3
5/26/2021  11:24:20.716605,-2.943116E-4,-2.329612E-3
5/26/2021  11:24:20.716607,-2.943116E-4,-2.232977E-3
5/26/2021  11:24:20.716609,-9.384969E-4,-2.088025E-3
5/26/2021  11:24:20.716611,-6.164043E-4,-1.830332E-3
5/26/2021  11:24:20.716613,-2.943116E-4,-1.604850E-3
5/26/2021  11:24:20.716615,-6.164043E-4,-1.363263E-3
5/26/2021  11:24:20.716617,-9.384969E-4,-1.105570E-3
5/26/2021  11:24:20.716619,-9.384969E-4,-9.123000E-4
5/26/2021  11:24:20.716621,-2.943116E-4,-6.223952E-4
5/26/2021  11:24:20.716623,3.498738E-4,-3.808079E-4
5/26/2021  11:24:20.716625,-6.164043E-4,-1.392205E-4
5/26/2021  11:24:20.716627,-2.943116E-4,1.184726E-4
5/26/2021  11:24:20.716629,-2.943116E-4,3.439542E-4
5/26/2021  11:24:20.716631,-9.384969E-4,5.372240E-4
5/26/2021  11:24:20.716633,-2.943116E-4,7.788114E-4
5/26/2021  11:24:20.716635,-2.943116E-4,1.020399E-3
5/26/2021  11:24:20.716637,-2.943116E-4,1.165351E-3
5/26/2021  11:24:20.716639,-6.164043E-4,1.358621E-3
5/26/2021  11:24:20.716641,2.778109E-5,1.471362E-3
5/26/2021  11:24:20.716643,2.778109E-5,1.632420E-3
5/26/2021  11:24:20.716645,-2.943116E-4,1.680738E-3
5/26/2021  11:24:20.716647,2.778109E-5,1.745161E-3
5/26/2021  11:24:20.716649,-2.943116E-4,1.761267E-3
5/26/2021  11:24:20.716651,-6.164043E-4,1.825690E-3
5/26/2021  11:24:20.716653,2.778109E-5,1.777373E-3
5/26/2021  11:24:20.716655,2.778109E-5,1.745161E-3
5/26/2021  11:24:20.716657,-6.164043E-4,1.712949E-3
5/26/2021  11:24:20.716659,-2.943116E-4,1.648526E-3
5/26/2021  11:24:20.716661,2.778109E-5,1.535785E-3
5/26/2021  11:24:20.716663,3.498738E-4,1.390833E-3
5/26/2021  11:24:20.716665,-2.943116E-4,1.261986E-3
5/26/2021  11:24:20.716667,2.778109E-5,1.181457E-3
5/26/2021  11:24:20.716669,2.778109E-5,1.004293E-3
5/26/2021  11:24:20.716671,2.778109E-5,8.110231E-4
5/26/2021  11:24:20.716673,3.498738E-4,6.177532E-4
5/26/2021  11:24:20.716675,3.498738E-4,5.211182E-4
5/26/2021  11:24:20.716677,2.778109E-5,3.117425E-4
5/26/2021  11:24:20.716679,-2.943116E-4,1.345785E-4
5/26/2021  11:24:20.716681,-2.943116E-4,-5.869142E-5
5/26/2021  11:24:20.716683,-2.943116E-4,-2.197497E-4
5/26/2021  11:24:20.716685,-6.164043E-4,-3.647021E-4
5/26/2021  11:24:20.716687,3.498738E-4,-5.579719E-4
5/26/2021  11:24:20.716689,2.778109E-5,-6.868185E-4
5/26/2021  11:24:20.716691,2.778109E-5,-7.834534E-4
5/26/2021  11:24:20.716693,3.498738E-4,-9.445117E-4
5/26/2021  11:24:20.716695,2.778109E-5,-1.057252E-3
5/26/2021  11:24:20.716697,2.778109E-5,-1.089464E-3
5/26/2021  11:24:20.716699,-2.943116E-4,-1.218311E-3
5/26/2021  11:24:20.716701,2.778109E-5,-1.282734E-3
5/26/2021  11:24:20.716703,3.498738E-4,-1.282734E-3
5/26/2021  11:24:20.716705,-6.164043E-4,-1.314946E-3
5/26/2021  11:24:20.716707,2.778109E-5,-1.347157E-3
5/26/2021  11:24:20.716709,-2.943116E-4,-1.331051E-3
5/26/2021  11:24:20.716711,-2.943116E-4,-1.314946E-3
5/26/2021  11:24:20.716713,3.498738E-4,-1.202205E-3
5/26/2021  11:24:20.716715,2.778109E-5,-1.153887E-3
5/26/2021  11:24:20.716717,-2.943116E-4,-1.105570E-3
5/26/2021  11:24:20.716719,2.778109E-5,-1.089464E-3
5/26/2021  11:24:20.716721,-6.164043E-4,-9.928291E-4
5/26/2021  11:24:20.716723,-6.164043E-4,-8.317709E-4
5/26/2021  11:24:20.716725,-2.943116E-4,-7.029243E-4
5/26/2021  11:24:20.716727,2.778109E-5,-6.868185E-4
5/26/2021  11:24:20.716729,3.498738E-4,-4.935486E-4
5/26/2021  11:24:20.716731,-6.164043E-4,-3.647021E-4
5/26/2021  11:24:20.716733,-6.164043E-4,-2.841729E-4
5/26/2021  11:24:20.716735,2.778109E-5,-1.392205E-4
5/26/2021  11:24:20.716737,2.778109E-5,-2.647978E-5
5/26/2021  11:24:20.716739,3.498738E-4,1.184726E-4
5/26/2021  11:24:20.716741,-2.943116E-4,1.506843E-4
5/26/2021  11:24:20.716743,2.778109E-5,3.117425E-4
5/26/2021  11:24:20.716745,-2.943116E-4,3.922716E-4
5/26/2021  11:24:20.716747,-6.164043E-4,4.728008E-4
5/26/2021  11:24:20.716749,2.778109E-5,5.533299E-4
5/26/2021  11:24:20.716751,2.778109E-5,6.338590E-4
5/26/2021  11:24:20.716753,-2.943116E-4,6.982823E-4
5/26/2021  11:24:20.716755,-2.943116E-4,7.304939E-4
5/26/2021  11:24:20.716757,-2.943116E-4,7.788114E-4
5/26/2021  11:24:20.716759,-2.943116E-4,8.110231E-4
5/26/2021  11:24:20.716761,2.778109E-5,8.110231E-4
5/26/2021  11:24:20.716763,2.778109E-5,8.271289E-4
5/26/2021  11:24:20.716765,-6.164043E-4,7.949172E-4
5/26/2021  11:24:20.716767,-2.943116E-4,7.788114E-4
5/26/2021  11:24:20.716769,2.778109E-5,7.304939E-4
5/26/2021  11:24:20.716771,2.778109E-5,7.465998E-4
5/26/2021  11:24:20.716773,2.778109E-5,6.499648E-4
5/26/2021  11:24:20.716775,2.778109E-5,5.694357E-4
5/26/2021  11:24:20.716777,-2.943116E-4,5.372240E-4
5/26/2021  11:24:20.716779,2.778109E-5,4.728008E-4
5/26/2021  11:24:20.716781,3.498738E-4,3.922716E-4
5/26/2021  11:24:20.716783,-6.164043E-4,2.795309E-4
5/26/2021  11:24:20.716785,2.778109E-5,2.312134E-4
5/26/2021  11:24:20.716787,-2.943116E-4,1.990017E-4
5/26/2021  11:24:20.716789,2.778109E-5,5.404934E-5
5/26/2021  11:24:20.716791,-2.943116E-4,5.731870E-6
5/26/2021  11:24:20.716793,-9.384969E-4,-9.090307E-5
5/26/2021  11:24:20.716795,3.498738E-4,-1.392205E-4
5/26/2021  11:24:20.716797,2.778109E-5,-2.036438E-4
5/26/2021  11:24:20.716799,-9.384969E-4,-3.002788E-4
5/26/2021  11:24:20.716801,3.498738E-4,-3.485962E-4
