0.00000,10.19033,3.14159
1000.00000,2.93121,-0.03436
2000.00000,3.02153,-0.06638
3000.00000,3.21041,-0.11403
4000.00000,3.55332,-0.16262
5000.00000,4.04750,-0.22720
6000.00000,4.95646,-0.32231
7000.00000,6.47154,-0.48297
8000.00000,9.29216,-0.82773
9000.00000,11.83517,-1.58022
10000.00000,8.17889,-2.32871
11000.00000,5.04480,-2.65551
12000.00000,3.41370,-2.80537
13000.00000,2.51418,-2.89242
14000.00000,1.94436,-2.94222
15000.00000,1.56516,-2.97552
16000.00000,1.28665,-2.99792
17000.00000,1.08892,-3.02008
18000.00000,0.93775,-3.02974
19000.00000,0.81165,-3.04293
20000.00000,0.71749,-3.04830
21000.00000,0.63818,-3.04927
22000.00000,0.57442,-3.04210
23000.00000,0.51436,-3.04246
24000.00000,0.46937,-3.03352
25000.00000,0.43806,-3.02186
26000.00000,0.40105,-3.03170
27000.00000,0.37217,-3.01994
28000.00000,0.34931,-3.01339
29000.00000,0.32777,-3.00064
30000.00000,0.30642,-3.00642
31000.00000,0.28917,-3.00526
32000.00000,0.27516,-2.98912
33000.00000,0.25929,-2.97535
34000.00000,0.24941,-2.96905
35000.00000,0.23963,-2.94898
36000.00000,0.23030,-2.95377
37000.00000,0.22248,-2.96407
38000.00000,0.21389,-2.94521
39000.00000,0.20958,-2.94241
40000.00000,0.19937,-2.93172
41000.00000,0.19197,-2.93024
42000.00000,0.19201,-2.90535
43000.00000,0.18682,-2.90809
44000.00000,0.18402,-2.89410
45000.00000,0.17468,-2.91188
46000.00000,0.17095,-2.90598
47000.00000,0.16806,-2.89775
48000.00000,0.16725,-2.90136
49000.00000,0.16364,-2.88446
50000.00000,0.16036,-2.88103
51000.00000,0.16107,-2.89522
52000.00000,0.15837,-2.89678
53000.00000,0.15640,-2.88621
54000.00000,0.15359,-2.89339
55000.00000,0.14937,-2.90081
56000.00000,0.14753,-2.89452
57000.00000,0.15028,-2.90662
58000.00000,0.14776,-2.90663
59000.00000,0.14413,-2.91157
60000.00000,0.14163,-2.89468
61000.00000,0.14153,-2.91705
62000.00000,0.14057,-2.92177
63000.00000,0.14114,-2.89834
64000.00000,0.13667,-2.92094
65000.00000,0.13685,-2.91501
66000.00000,0.13274,-2.90180
67000.00000,0.13549,-2.91664
68000.00000,0.13277,-2.92513
69000.00000,0.13301,-2.93608
70000.00000,0.13026,-2.94713
71000.00000,0.12982,-2.96560
72000.00000,0.12944,-2.94269
73000.00000,0.12943,-2.94531
74000.00000,0.13048,-2.93810
75000.00000,0.14165,-2.95181
76000.00000,0.12837,-2.95599
77000.00000,0.12340,-2.98750
78000.00000,0.12488,-2.98695
79000.00000,0.12342,-2.96620
80000.00000,0.12126,-2.97674
81000.00000,0.12143,-2.99105
82000.00000,0.12166,-2.98529
83000.00000,0.12046,-3.00846
84000.00000,0.11895,-3.00750
85000.00000,0.11898,-2.98992
86000.00000,0.12032,-3.00272
87000.00000,0.11996,-3.00208
88000.00000,0.11777,-3.01357
89000.00000,0.11776,-3.01444
90000.00000,0.11698,-3.01114
91000.00000,0.11597,-3.02892
92000.00000,0.11429,-3.03304
93000.00000,0.11811,-3.01177
94000.00000,0.11391,-3.03159
95000.00000,0.11683,-3.04489
96000.00000,0.11359,-3.03678
97000.00000,0.11146,-3.06156
98000.00000,0.11208,-3.06432
99000.00000,0.11030,-3.03937
100000.00000,0.11369,-3.04486
101000.00000,0.11114,-3.07613
102000.00000,0.11177,-3.06496
103000.00000,0.10719,-3.06455
104000.00000,0.10752,-3.08478
105000.00000,0.10671,-3.07937
106000.00000,0.10507,-3.06430
107000.00000,0.10825,-3.04705
108000.00000,0.10784,-3.06992
109000.00000,0.10969,-3.06256
110000.00000,0.10483,-3.08105
111000.00000,0.10507,-3.09083
112000.00000,0.10468,-3.08566
113000.00000,0.10733,-3.08824
114000.00000,0.10565,-3.08808
115000.00000,0.10392,-3.08426
116000.00000,0.10328,-3.11227
117000.00000,0.10499,-3.10112
118000.00000,0.10409,-3.12187
119000.00000,0.10260,-3.12671
120000.00000,0.10134,-3.10987
121000.00000,0.10205,-3.11463
122000.00000,0.10303,-3.09492
123000.00000,0.10013,-3.08153
124000.00000,0.09895,-3.11823
125000.00000,0.13282,3.11710
126000.00000,0.09966,-3.10413
127000.00000,0.10165,-3.09998
128000.00000,0.09878,-3.12407
129000.00000,0.10031,-3.12768
130000.00000,0.09936,-3.11623
131000.00000,0.09985,-3.10477
132000.00000,0.09902,-3.10967
133000.00000,0.09835,-3.12656
134000.00000,0.09876,-3.12291
135000.00000,0.09622,-3.11620
136000.00000,0.09648,-3.13125
137000.00000,0.09660,3.13883
138000.00000,0.09519,-3.13279
139000.00000,0.09874,-3.11053
140000.00000,0.09583,3.13949
141000.00000,0.09425,-3.13989
142000.00000,0.09591,-3.13617
143000.00000,0.09400,-3.12773
144000.00000,0.09471,-3.13300
145000.00000,0.09425,-3.13403
146000.00000,0.09477,-3.13098
147000.00000,0.09375,-3.12252
148000.00000,0.09264,-3.12975
149000.00000,0.09388,-3.12660
150000.00000,0.09417,3.12552
151000.00000,0.09483,3.13854
152000.00000,0.09419,-3.13635
153000.00000,0.09493,3.12405
154000.00000,0.09337,3.13033
155000.00000,0.09231,3.13209
156000.00000,0.09338,3.13915
157000.00000,0.09110,-3.13281
158000.00000,0.09071,-3.13822
159000.00000,0.09219,3.12413
160000.00000,0.09065,3.12295
161000.00000,0.09004,-3.13017
162000.00000,0.09096,3.13889
163000.00000,0.08911,3.13476
164000.00000,0.08960,-3.13077
