waveform,V_S,V_C
t0,5/26/2021  09:56:19.101642,5/26/2021  09:56:19.101643
delta t,2.000000E-6,2.000000E-6

time,V_S,V_C
5/26/2021  09:56:19.101642,4.742914E+0,2.129765E-2
5/26/2021  09:56:19.101644,1.456137E-1,7.526851E-2
5/26/2021  09:56:19.101646,-4.667565E-2,1.352312E-1
5/26/2021  09:56:19.101648,-4.377682E-2,1.914900E-1
5/26/2021  09:56:19.101650,-4.087799E-2,2.434330E-1
5/26/2021  09:56:19.101652,-3.733497E-2,2.906573E-1
5/26/2021  09:56:19.101654,-3.314776E-2,3.327280E-1
5/26/2021  09:56:19.101656,-2.928265E-2,3.692423E-1
5/26/2021  09:56:19.101658,-2.477335E-2,4.000551E-1
5/26/2021  09:56:19.101660,-1.994196E-2,4.248441E-1
5/26/2021  09:56:19.101662,-1.511057E-2,4.435931E-1
5/26/2021  09:56:19.101664,-1.027918E-2,4.562535E-1
5/26/2021  09:56:19.101666,-6.414072E-3,4.627287E-1
5/26/2021  09:56:19.101668,-1.582682E-3,4.631797E-1
5/26/2021  09:56:19.101670,3.248708E-3,4.578320E-1
5/26/2021  09:56:19.101672,7.758005E-3,4.468951E-1
5/26/2021  09:56:19.101674,1.097893E-2,4.306266E-1
5/26/2021  09:56:19.101676,1.645451E-2,4.093490E-1
5/26/2021  09:56:19.101678,1.935334E-2,3.835131E-1
5/26/2021  09:56:19.101680,2.225218E-2,3.536347E-1
5/26/2021  09:56:19.101682,2.515101E-2,3.201486E-1
5/26/2021  09:56:19.101684,2.804985E-2,2.835221E-1
5/26/2021  09:56:19.101686,2.966031E-2,2.443671E-1
5/26/2021  09:56:19.101688,3.094868E-2,2.031993E-1
5/26/2021  09:56:19.101690,3.255914E-2,1.606789E-1
5/26/2021  09:56:19.101692,3.288124E-2,1.172729E-1
5/26/2021  09:56:19.101694,3.320333E-2,7.354517E-2
5/26/2021  09:56:19.101696,3.384751E-2,3.009145E-2
5/26/2021  09:56:19.101698,3.255914E-2,-1.254070E-2
5/26/2021  09:56:19.101700,3.159287E-2,-5.381983E-2
5/26/2021  09:56:19.101702,3.062659E-2,-9.316621E-2
5/26/2021  09:56:19.101704,2.869403E-2,-1.301450E-1
5/26/2021  09:56:19.101706,2.611729E-2,-1.644019E-1
5/26/2021  09:56:19.101708,2.386264E-2,-1.955344E-1
5/26/2021  09:56:19.101710,2.193008E-2,-2.232364E-1
5/26/2021  09:56:19.101712,1.870916E-2,-2.473307E-1
5/26/2021  09:56:19.101714,1.581032E-2,-2.675918E-1
5/26/2021  09:56:19.101716,1.226730E-2,-2.837943E-1
5/26/2021  09:56:19.101718,9.368469E-3,-2.960187E-1
5/26/2021  09:56:19.101720,5.825449E-3,-3.040555E-1
5/26/2021  09:56:19.101722,3.248708E-3,-3.080659E-1
5/26/2021  09:56:19.101724,3.498738E-4,-3.081464E-1
5/26/2021  09:56:19.101726,-2.548960E-3,-3.041844E-1
5/26/2021  09:56:19.101728,-5.447794E-3,-2.966307E-1
5/26/2021  09:56:19.101730,-8.024536E-3,-2.854693E-1
5/26/2021  09:56:19.101732,-1.092337E-2,-2.710063E-1
5/26/2021  09:56:19.101734,-1.317802E-2,-2.535475E-1
5/26/2021  09:56:19.101736,-1.575476E-2,-2.334313E-1
5/26/2021  09:56:19.101738,-1.736522E-2,-2.108671E-1
5/26/2021  09:56:19.101740,-1.929778E-2,-1.862575E-1
5/26/2021  09:56:19.101742,-2.026406E-2,-1.600534E-1
5/26/2021  09:56:19.101744,-2.155243E-2,-1.325126E-1
5/26/2021  09:56:19.101746,-2.251871E-2,-1.040376E-1
5/26/2021  09:56:19.101748,-2.316289E-2,-7.504723E-2
5/26/2021  09:56:19.101750,-2.284080E-2,-4.597632E-2
5/26/2021  09:56:19.101752,-2.284080E-2,-1.706643E-2
5/26/2021  09:56:19.101754,-2.187452E-2,1.118318E-2
5/26/2021  09:56:19.101756,-2.123033E-2,3.854703E-2
5/26/2021  09:56:19.101758,-1.994196E-2,6.460638E-2
5/26/2021  09:56:19.101760,-1.929778E-2,8.900689E-2
5/26/2021  09:56:19.101762,-1.833150E-2,1.116197E-1
5/26/2021  09:56:19.101764,-1.607685E-2,1.321227E-1
5/26/2021  09:56:19.101766,-1.478848E-2,1.503226E-1
5/26/2021  09:56:19.101768,-1.221174E-2,1.661066E-1
5/26/2021  09:56:19.101770,-1.092337E-2,1.793459E-1
5/26/2021  09:56:19.101772,-8.668721E-3,1.898633E-1
5/26/2021  09:56:19.101774,-6.736165E-3,1.976748E-1
5/26/2021  09:56:19.101776,-4.803609E-3,2.027483E-1
5/26/2021  09:56:19.101778,-2.548960E-3,2.051642E-1
5/26/2021  09:56:19.101780,-2.943116E-4,2.048260E-1
5/26/2021  09:56:19.101782,1.638244E-3,2.019269E-1
5/26/2021  09:56:19.101784,3.570801E-3,1.965474E-1
5/26/2021  09:56:19.101786,5.503357E-3,1.887681E-1
5/26/2021  09:56:19.101788,6.469635E-3,1.788466E-1
5/26/2021  09:56:19.101790,8.724284E-3,1.670086E-1
5/26/2021  09:56:19.101792,1.065684E-2,1.533345E-1
5/26/2021  09:56:19.101794,1.162312E-2,1.380820E-1
5/26/2021  09:56:19.101796,1.226730E-2,1.215088E-1
5/26/2021  09:56:19.101798,1.387777E-2,1.038888E-1
5/26/2021  09:56:19.101800,1.419986E-2,8.543136E-2
5/26/2021  09:56:19.101802,1.387777E-2,6.636192E-2
5/26/2021  09:56:19.101804,1.452195E-2,4.708315E-2
5/26/2021  09:56:19.101806,1.452195E-2,2.770778E-2
5/26/2021  09:56:19.101808,1.419986E-2,8.509609E-3
5/26/2021  09:56:19.101810,1.419986E-2,-1.026978E-2
5/26/2021  09:56:19.101812,1.323358E-2,-2.830828E-2
5/26/2021  09:56:19.101814,1.323358E-2,-4.554147E-2
5/26/2021  09:56:19.101816,1.258940E-2,-6.167945E-2
5/26/2021  09:56:19.101818,1.162312E-2,-7.652896E-2
5/26/2021  09:56:19.101820,1.001265E-2,-8.997727E-2
5/26/2021  09:56:19.101822,9.046376E-3,-1.018311E-1
5/26/2021  09:56:19.101824,7.435913E-3,-1.121227E-1
5/26/2021  09:56:19.101826,6.469635E-3,-1.206426E-1
5/26/2021  09:56:19.101828,4.859171E-3,-1.274715E-1
5/26/2021  09:56:19.101830,3.570801E-3,-1.323193E-1
5/26/2021  09:56:19.101832,2.282430E-3,-1.354760E-1
5/26/2021  09:56:19.101834,3.498738E-4,-1.367323E-1
5/26/2021  09:56:19.101836,-2.943116E-4,-1.362330E-1
5/26/2021  09:56:19.101838,-1.904775E-3,-1.340265E-1
5/26/2021  09:56:19.101840,-2.871053E-3,-1.302094E-1
5/26/2021  09:56:19.101842,-4.159424E-3,-1.248140E-1
5/26/2021  09:56:19.101844,-5.447794E-3,-1.179369E-1
5/26/2021  09:56:19.101846,-7.058258E-3,-1.098357E-1
5/26/2021  09:56:19.101848,-7.380350E-3,-1.004621E-1
5/26/2021  09:56:19.101850,-7.702443E-3,-9.023496E-2
5/26/2021  09:56:19.101852,-8.346628E-3,-7.902535E-2
5/26/2021  09:56:19.101854,-8.990814E-3,-6.715541E-2
5/26/2021  09:56:19.101856,-9.312906E-3,-5.478618E-2
5/26/2021  09:56:19.101858,-9.957092E-3,-4.204651E-2
5/26/2021  09:56:19.101860,-1.027918E-2,-2.919410E-2
5/26/2021  09:56:19.101862,-9.957092E-3,-1.624503E-2
5/26/2021  09:56:19.101864,-9.957092E-3,-3.505337E-3
5/26/2021  09:56:19.101866,-1.060128E-2,8.912255E-3
5/26/2021  09:56:19.101868,-9.312906E-3,2.086279E-2
5/26/2021  09:56:19.101870,-8.668721E-3,3.216910E-2
5/26/2021  09:56:19.101872,-8.346628E-3,4.276677E-2
5/26/2021  09:56:19.101874,-7.702443E-3,5.251084E-2
5/26/2021  09:56:19.101876,-7.058258E-3,6.132077E-2
5/26/2021  09:56:19.101878,-6.414072E-3,6.901940E-2
5/26/2021  09:56:19.101880,-5.447794E-3,7.570337E-2
5/26/2021  09:56:19.101882,-4.481516E-3,8.117939E-2
5/26/2021  09:56:19.101884,-3.837331E-3,8.541526E-2
5/26/2021  09:56:19.101886,-3.193146E-3,8.853982E-2
5/26/2021  09:56:19.101888,-1.582682E-3,9.042422E-2
5/26/2021  09:56:19.101890,-6.164043E-4,9.098793E-2
5/26/2021  09:56:19.101892,2.778109E-5,9.047253E-2
5/26/2021  09:56:19.101894,9.940591E-4,8.881362E-2
5/26/2021  09:56:19.101896,1.960337E-3,8.609171E-2
5/26/2021  09:56:19.101898,1.960337E-3,8.225849E-2
5/26/2021  09:56:19.101900,3.892893E-3,7.755555E-2
5/26/2021  09:56:19.101902,3.892893E-3,7.196679E-2
5/26/2021  09:56:19.101904,4.537079E-3,6.563716E-2
5/26/2021  09:56:19.101906,5.181264E-3,5.867940E-2
5/26/2021  09:56:19.101908,5.503357E-3,5.109352E-2
5/26/2021  09:56:19.101910,5.825449E-3,4.310499E-2
5/26/2021  09:56:19.101912,5.825449E-3,3.479436E-2
5/26/2021  09:56:19.101914,6.147542E-3,2.629046E-2
5/26/2021  09:56:19.101916,6.147542E-3,1.767383E-2
5/26/2021  09:56:19.101918,6.147542E-3,9.121631E-3
5/26/2021  09:56:19.101920,6.147542E-3,6.660706E-4
5/26/2021  09:56:19.101922,6.147542E-3,-7.596214E-3
5/26/2021  09:56:19.101924,5.825449E-3,-1.543974E-2
5/26/2021  09:56:19.101926,5.503357E-3,-2.292894E-2
5/26/2021  09:56:19.101928,4.859171E-3,-2.987054E-2
5/26/2021  09:56:19.101930,4.859171E-3,-3.618401E-2
5/26/2021  09:56:19.101932,3.892893E-3,-4.194988E-2
5/26/2021  09:56:19.101934,4.214986E-3,-4.697488E-2
5/26/2021  09:56:19.101936,2.926615E-3,-5.125902E-2
5/26/2021  09:56:19.101938,2.282430E-3,-5.478618E-2
5/26/2021  09:56:19.101940,2.282430E-3,-5.750806E-2
5/26/2021  09:56:19.101942,9.940591E-4,-5.939243E-2
5/26/2021  09:56:19.101944,6.719664E-4,-6.037488E-2
5/26/2021  09:56:19.101946,-6.164043E-4,-6.069700E-2
5/26/2021  09:56:19.101948,-2.943116E-4,-6.019772E-2
5/26/2021  09:56:19.101950,-1.260590E-3,-5.889315E-2
5/26/2021  09:56:19.101952,-1.582682E-3,-5.694435E-2
5/26/2021  09:56:19.101954,-1.904775E-3,-5.431911E-2
5/26/2021  09:56:19.101956,-2.548960E-3,-5.101743E-2
5/26/2021  09:56:19.101958,-3.193146E-3,-4.723257E-2
5/26/2021  09:56:19.101960,-3.193146E-3,-4.281959E-2
5/26/2021  09:56:19.101962,-3.837331E-3,-3.814891E-2
5/26/2021  09:56:19.101964,-4.481516E-3,-3.302727E-2
5/26/2021  09:56:19.101966,-4.481516E-3,-2.769626E-2
5/26/2021  09:56:19.101968,-4.159424E-3,-2.212365E-2
5/26/2021  09:56:19.101970,-4.803609E-3,-1.643830E-2
5/26/2021  09:56:19.101972,-4.159424E-3,-1.070464E-2
5/26/2021  09:56:19.101974,-3.837331E-3,-5.019284E-3
5/26/2021  09:56:19.101976,-4.159424E-3,5.694357E-4
5/26/2021  09:56:19.101978,-4.803609E-3,6.077629E-3
5/26/2021  09:56:19.101980,-3.837331E-3,1.124760E-2
5/26/2021  09:56:19.101982,-3.837331E-3,1.609546E-2
5/26/2021  09:56:19.101984,-3.837331E-3,2.071784E-2
5/26/2021  09:56:19.101986,-3.193146E-3,2.482483E-2
5/26/2021  09:56:19.101988,-2.871053E-3,2.865803E-2
5/26/2021  09:56:19.101990,-2.871053E-3,3.183088E-2
5/26/2021  09:56:19.101992,-2.226868E-3,3.463330E-2
5/26/2021  09:56:19.101994,-1.904775E-3,3.675928E-2
5/26/2021  09:56:19.101996,-1.904775E-3,3.846650E-2
5/26/2021  09:56:19.101998,-9.384969E-4,3.964223E-2
5/26/2021  09:56:19.102000,-6.164043E-4,4.025425E-2
5/26/2021  09:56:19.102002,-6.164043E-4,4.036699E-2
5/26/2021  09:56:19.102004,2.778109E-5,3.985161E-2
5/26/2021  09:56:19.102006,6.719664E-4,3.893357E-2
5/26/2021  09:56:19.102008,9.940591E-4,3.756457E-2
5/26/2021  09:56:19.102010,9.940591E-4,3.568018E-2
5/26/2021  09:56:19.102012,1.638244E-3,3.339315E-2
5/26/2021  09:56:19.102014,1.638244E-3,3.078400E-2
5/26/2021  09:56:19.102016,1.960337E-3,2.790105E-2
5/26/2021  09:56:19.102018,2.926615E-3,2.463156E-2
5/26/2021  09:56:19.102020,2.604523E-3,2.123323E-2
5/26/2021  09:56:19.102022,2.604523E-3,1.760941E-2
5/26/2021  09:56:19.102024,2.604523E-3,1.385675E-2
5/26/2021  09:56:19.102026,2.926615E-3,1.010409E-2
5/26/2021  09:56:19.102028,1.960337E-3,6.270899E-3
5/26/2021  09:56:19.102030,2.604523E-3,2.469923E-3
5/26/2021  09:56:19.102032,2.604523E-3,-1.234416E-3
5/26/2021  09:56:19.102034,2.282430E-3,-4.906543E-3
5/26/2021  09:56:19.102036,2.926615E-3,-8.288764E-3
5/26/2021  09:56:19.102038,2.604523E-3,-1.150993E-2
5/26/2021  09:56:19.102040,2.926615E-3,-1.447340E-2
5/26/2021  09:56:19.102042,1.638244E-3,-1.721138E-2
5/26/2021  09:56:19.102044,1.638244E-3,-1.964336E-2
5/26/2021  09:56:19.102046,1.316152E-3,-2.172101E-2
5/26/2021  09:56:19.102048,9.940591E-4,-2.339601E-2
5/26/2021  09:56:19.102050,9.940591E-4,-2.482943E-2
5/26/2021  09:56:19.102052,3.498738E-4,-2.590851E-2
5/26/2021  09:56:19.102054,2.778109E-5,-2.660106E-2
5/26/2021  09:56:19.102056,-2.943116E-4,-2.689097E-2
5/26/2021  09:56:19.102058,3.498738E-4,-2.690707E-2
5/26/2021  09:56:19.102060,-6.164043E-4,-2.655275E-2
5/26/2021  09:56:19.102062,-6.164043E-4,-2.582798E-2
5/26/2021  09:56:19.102064,-6.164043E-4,-2.489385E-2
5/26/2021  09:56:19.102066,-9.384969E-4,-2.350875E-2
5/26/2021  09:56:19.102068,-9.384969E-4,-2.201091E-2
5/26/2021  09:56:19.102070,-1.582682E-3,-2.020706E-2
5/26/2021  09:56:19.102072,-1.582682E-3,-1.816162E-2
5/26/2021  09:56:19.102074,-2.548960E-3,-1.595513E-2
5/26/2021  09:56:19.102076,-1.904775E-3,-1.368421E-2
5/26/2021  09:56:19.102078,-2.226868E-3,-1.126834E-2
5/26/2021  09:56:19.102080,-2.226868E-3,-8.755833E-3
5/26/2021  09:56:19.102082,-1.904775E-3,-6.243326E-3
5/26/2021  09:56:19.102084,-2.226868E-3,-3.682501E-3
