waveform,V_S,V_C
t0,5/26/2021  09:48:52.298047,5/26/2021  09:48:52.298048
delta t,1.650000E-6,1.650000E-6

time,V_S,V_C
5/26/2021  09:48:52.298047,4.740015E+0,1.398559E-2
5/26/2021  09:48:52.298049,-1.188965E-2,2.598445E-2
5/26/2021  09:48:52.298051,-1.156756E-2,3.832155E-2
5/26/2021  09:48:52.298052,-1.092337E-2,4.999832E-2
5/26/2021  09:48:52.298054,-9.634999E-3,6.103086E-2
5/26/2021  09:48:52.298056,-9.634999E-3,7.116149E-2
5/26/2021  09:48:52.298057,-9.312906E-3,8.043852E-2
5/26/2021  09:48:52.298059,-7.380350E-3,8.882972E-2
5/26/2021  09:48:52.298061,-7.380350E-3,9.622237E-2
5/26/2021  09:48:52.298062,-6.091980E-3,1.025681E-1
5/26/2021  09:48:52.298064,-4.803609E-3,1.078831E-1
5/26/2021  09:48:52.298066,-4.159424E-3,1.121512E-1
5/26/2021  09:48:52.298067,-3.837331E-3,1.153402E-1
5/26/2021  09:48:52.298069,-2.871053E-3,1.174018E-1
5/26/2021  09:48:52.298070,-1.260590E-3,1.184165E-1
5/26/2021  09:48:52.298072,-2.943116E-4,1.184487E-1
5/26/2021  09:48:52.298074,6.719664E-4,1.173051E-1
5/26/2021  09:48:52.298075,1.960337E-3,1.152919E-1
5/26/2021  09:48:52.298077,1.960337E-3,1.121834E-1
5/26/2021  09:48:52.298079,3.570801E-3,1.082536E-1
5/26/2021  09:48:52.298080,4.214986E-3,1.034862E-1
5/26/2021  09:48:52.298082,5.181264E-3,9.791350E-2
5/26/2021  09:48:52.298084,5.503357E-3,9.159995E-2
5/26/2021  09:48:52.298085,6.469635E-3,8.460996E-2
5/26/2021  09:48:52.298087,6.791727E-3,7.704016E-2
5/26/2021  09:48:52.298089,7.113820E-3,6.900330E-2
5/26/2021  09:48:52.298090,7.435913E-3,6.057990E-2
5/26/2021  09:48:52.298092,7.758005E-3,5.172165E-2
5/26/2021  09:48:52.298094,7.113820E-3,4.271845E-2
5/26/2021  09:48:52.298095,8.402191E-3,3.348979E-2
5/26/2021  09:48:52.298097,8.080098E-3,2.419670E-2
5/26/2021  09:48:52.298099,7.758005E-3,1.485531E-2
5/26/2021  09:48:52.298100,7.758005E-3,5.691089E-3
5/26/2021  09:48:52.298102,8.402191E-3,-3.376491E-3
5/26/2021  09:48:52.298103,8.080098E-3,-1.223469E-2
5/26/2021  09:48:52.298105,7.758005E-3,-2.067413E-2
5/26/2021  09:48:52.298107,7.113820E-3,-2.887198E-2
5/26/2021  09:48:52.298108,6.469635E-3,-3.653833E-2
5/26/2021  09:48:52.298110,6.469635E-3,-4.372151E-2
5/26/2021  09:48:52.298112,6.147542E-3,-5.030878E-2
5/26/2021  09:48:52.298113,5.825449E-3,-5.634844E-2
5/26/2021  09:48:52.298115,4.537079E-3,-6.179219E-2
5/26/2021  09:48:52.298117,4.214986E-3,-6.647897E-2
5/26/2021  09:48:52.298118,3.570801E-3,-7.050541E-2
5/26/2021  09:48:52.298120,3.248708E-3,-7.383930E-2
5/26/2021  09:48:52.298122,2.282430E-3,-7.648065E-2
5/26/2021  09:48:52.298123,1.638244E-3,-7.833281E-2
5/26/2021  09:48:52.298125,1.316152E-3,-7.950853E-2
5/26/2021  09:48:52.298127,2.778109E-5,-7.992728E-2
5/26/2021  09:48:52.298128,-2.943116E-4,-7.957295E-2
5/26/2021  09:48:52.298130,-1.260590E-3,-7.867103E-2
5/26/2021  09:48:52.298132,-1.582682E-3,-7.706045E-2
5/26/2021  09:48:52.298133,-2.226868E-3,-7.480565E-2
5/26/2021  09:48:52.298135,-2.548960E-3,-7.190661E-2
5/26/2021  09:48:52.298136,-3.515238E-3,-6.845998E-2
5/26/2021  09:48:52.298138,-3.837331E-3,-6.461070E-2
5/26/2021  09:48:52.298140,-4.159424E-3,-6.019772E-2
5/26/2021  09:48:52.298141,-5.447794E-3,-5.525325E-2
5/26/2021  09:48:52.298143,-4.803609E-3,-5.003498E-2
5/26/2021  09:48:52.298145,-5.447794E-3,-4.455901E-2
5/26/2021  09:48:52.298146,-5.769887E-3,-3.879314E-2
5/26/2021  09:48:52.298148,-5.769887E-3,-3.280179E-2
5/26/2021  09:48:52.298150,-6.091980E-3,-2.664938E-2
5/26/2021  09:48:52.298151,-6.414072E-3,-2.033591E-2
5/26/2021  09:48:52.298153,-6.091980E-3,-1.410296E-2
5/26/2021  09:48:52.298155,-6.091980E-3,-7.886119E-3
5/26/2021  09:48:52.298156,-6.414072E-3,-1.685379E-3
5/26/2021  09:48:52.298158,-5.769887E-3,4.305987E-3
5/26/2021  09:48:52.298160,-5.769887E-3,1.018462E-2
5/26/2021  09:48:52.298161,-5.447794E-3,1.577334E-2
5/26/2021  09:48:52.298163,-4.803609E-3,2.116880E-2
5/26/2021  09:48:52.298165,-5.125702E-3,2.625825E-2
5/26/2021  09:48:52.298166,-4.481516E-3,3.094506E-2
5/26/2021  09:48:52.298168,-4.481516E-3,3.527754E-2
5/26/2021  09:48:52.298169,-3.515238E-3,3.917516E-2
5/26/2021  09:48:52.298171,-3.515238E-3,4.265403E-2
5/26/2021  09:48:52.298173,-3.837331E-3,4.568194E-2
5/26/2021  09:48:52.298174,-2.548960E-3,4.817835E-2
5/26/2021  09:48:52.298176,-2.548960E-3,5.025601E-2
5/26/2021  09:48:52.298178,-2.226868E-3,5.189881E-2
5/26/2021  09:48:52.298179,-9.384969E-4,5.301012E-2
5/26/2021  09:48:52.298181,-9.384969E-4,5.357383E-2
5/26/2021  09:48:52.298183,-9.384969E-4,5.370267E-2
5/26/2021  09:48:52.298184,3.498738E-4,5.341277E-2
5/26/2021  09:48:52.298186,6.719664E-4,5.254305E-2
5/26/2021  09:48:52.298188,9.940591E-4,5.130289E-2
5/26/2021  09:48:52.298189,1.638244E-3,4.964399E-2
5/26/2021  09:48:52.298191,2.282430E-3,4.750190E-2
5/26/2021  09:48:52.298193,1.638244E-3,4.515044E-2
5/26/2021  09:48:52.298194,1.638244E-3,4.234802E-2
5/26/2021  09:48:52.298196,2.604523E-3,3.927179E-2
5/26/2021  09:48:52.298198,2.604523E-3,3.593788E-2
5/26/2021  09:48:52.298199,3.248708E-3,3.226574E-2
5/26/2021  09:48:52.298201,3.248708E-3,2.849697E-2
5/26/2021  09:48:52.298202,2.926615E-3,2.450271E-2
5/26/2021  09:48:52.298204,3.570801E-3,2.044404E-2
5/26/2021  09:48:52.298206,3.570801E-3,1.630484E-2
5/26/2021  09:48:52.298207,3.248708E-3,1.211732E-2
5/26/2021  09:48:52.298209,3.892893E-3,7.897588E-3
5/26/2021  09:48:52.298211,3.570801E-3,3.677860E-3
5/26/2021  09:48:52.298212,3.570801E-3,-3.969137E-4
5/26/2021  09:48:52.298214,3.570801E-3,-4.439475E-3
5/26/2021  09:48:52.298216,3.570801E-3,-8.385399E-3
5/26/2021  09:48:52.298217,3.248708E-3,-1.204142E-2
5/26/2021  09:48:52.298219,2.604523E-3,-1.564912E-2
5/26/2021  09:48:52.298221,2.926615E-3,-1.895081E-2
5/26/2021  09:48:52.298222,2.282430E-3,-2.193038E-2
5/26/2021  09:48:52.298224,2.282430E-3,-2.482943E-2
5/26/2021  09:48:52.298226,2.604523E-3,-2.734193E-2
5/26/2021  09:48:52.298227,1.960337E-3,-2.961285E-2
5/26/2021  09:48:52.298229,1.316152E-3,-3.149722E-2
5/26/2021  09:48:52.298231,1.316152E-3,-3.309170E-2
5/26/2021  09:48:52.298232,6.719664E-4,-3.438016E-2
