0.00000,995.18114,0.00000
1515.15152,2.79998,-2.18098
3030.30303,5.35232,-1.92098
4545.45455,8.50011,-1.84534
6060.60606,12.67744,-1.84090
7575.75758,18.80230,-1.87869
9090.90909,28.69592,-1.98183
10606.06061,46.99513,-2.21948
12121.21212,78.76986,-2.79351
13636.36364,73.62490,2.49264
15151.51515,42.08127,2.10813
16666.66667,29.51617,2.00512
18181.81818,23.04031,1.96321
19696.96970,19.08097,1.94606
21212.12121,16.39436,1.94102
22727.27273,14.46684,1.94294
24242.42424,13.00254,1.94792
25757.57576,11.84019,1.95511
27272.72727,10.89876,1.96397
28787.87879,10.11627,1.97512
30303.03030,9.46661,1.98764
31818.18182,8.91066,2.00007
33333.33333,8.44379,2.01373
34848.48485,8.05944,2.02526
36363.63636,7.72566,2.03354
37878.78788,7.41331,2.03412
39393.93939,7.04226,2.03726
40909.09091,6.72018,2.04810
42424.24242,6.42723,2.06040
43939.39394,6.17475,2.07322
45454.54545,5.94083,2.08642
46969.69697,5.73060,2.10008
48484.84848,5.53885,2.11401
50000.00000,5.35718,2.12886
51515.15152,5.19125,2.14391
53030.30303,5.04622,2.15707
54545.45455,4.90288,2.17210
56060.60606,4.76866,2.18873
57575.75758,4.64817,2.20338
59090.90909,4.53604,2.22136
60606.06061,4.44292,2.23852
62121.21212,4.37200,2.25115
63636.36364,4.28943,2.25434
65151.51515,4.15693,2.26348
66666.66667,4.05674,2.28259
68181.81818,3.97546,2.29728
69696.96970,3.89153,2.31217
71212.12121,3.81408,2.32804
72727.27273,3.75137,2.34289
74242.42424,3.67538,2.35967
75757.57576,3.62160,2.37438
77272.72727,3.56429,2.38974
78787.87879,3.50067,2.40512
80303.03030,3.44423,2.42292
81818.18182,3.39546,2.43711
83333.33333,3.35084,2.45290
84848.48485,3.30508,2.46669
86363.63636,3.25968,2.48156
87878.78788,3.21444,2.49645
89393.93939,3.16773,2.51249
90909.09091,3.13377,2.53005
92424.24242,3.09876,2.54321
93939.39394,3.06409,2.55881
95454.54545,3.03388,2.57421
96969.69697,2.99787,2.58934
98484.84848,2.96620,2.60477
100000.00000,2.93887,2.61953
101515.15152,2.91083,2.63756
103030.30303,2.88637,2.65153
104545.45455,2.86311,2.66690
106060.60606,2.83682,2.68249
107575.75758,2.81471,2.69658
109090.90909,2.79869,2.71286
110606.06061,2.77820,2.72825
112121.21212,2.75934,2.74251
113636.36364,2.73582,2.75542
115151.51515,2.71464,2.76862
116666.66667,2.69848,2.78615
118181.81818,2.67984,2.80352
119696.96970,2.66770,2.81714
121212.12121,2.65476,2.83316
122727.27273,2.63713,2.85065
124242.42424,2.62570,2.86498
125757.57576,2.60519,2.88055
127272.72727,2.59696,2.89401
128787.87879,2.59013,2.90990
130303.03030,2.57883,2.92470
131818.18182,2.57196,2.93928
133333.33333,2.56711,2.95767
134848.48485,2.55580,2.96942
136363.63636,2.54457,2.98870
137878.78788,2.53838,3.00317
139393.93939,2.53371,3.02019
140909.09091,2.53791,3.03626
142424.24242,2.52365,3.04664
143939.39394,2.52685,3.06448
145454.54545,2.52374,3.08129
146969.69697,2.51873,3.09322
148484.84848,2.51597,3.11192
150000.00000,2.51361,3.12715
151515.15152,2.50936,3.14159
153030.30303,2.51361,-3.12715
154545.45455,2.51597,-3.11192
156060.60606,2.51873,-3.09322
157575.75758,2.52374,-3.08129
159090.90909,2.52685,-3.06448
160606.06061,2.52365,-3.04664
162121.21212,2.53791,-3.03626
163636.36364,2.53371,-3.02019
165151.51515,2.53838,-3.00317
166666.66667,2.54457,-2.98870
168181.81818,2.55580,-2.96942
169696.96970,2.56711,-2.95767
171212.12121,2.57196,-2.93928
172727.27273,2.57883,-2.92470
174242.42424,2.59013,-2.90990
175757.57576,2.59696,-2.89401
177272.72727,2.60519,-2.88055
178787.87879,2.62570,-2.86498
180303.03030,2.63713,-2.85065
181818.18182,2.65476,-2.83316
183333.33333,2.66770,-2.81714
184848.48485,2.67984,-2.80352
186363.63636,2.69848,-2.78615
187878.78788,2.71464,-2.76862
189393.93939,2.73582,-2.75542
190909.09091,2.75934,-2.74251
192424.24242,2.77820,-2.72825
193939.39394,2.79869,-2.71286
195454.54545,2.81471,-2.69658
196969.69697,2.83682,-2.68249
198484.84848,2.86311,-2.66690
200000.00000,2.88637,-2.65153
201515.15152,2.91083,-2.63756
203030.30303,2.93887,-2.61953
204545.45455,2.96620,-2.60477
206060.60606,2.99787,-2.58934
207575.75758,3.03388,-2.57421
209090.90909,3.06409,-2.55881
210606.06061,3.09876,-2.54321
212121.21212,3.13377,-2.53005
213636.36364,3.16773,-2.51249
215151.51515,3.21444,-2.49645
216666.66667,3.25968,-2.48156
218181.81818,3.30508,-2.46669
219696.96970,3.35084,-2.45290
221212.12121,3.39546,-2.43711
222727.27273,3.44423,-2.42292
224242.42424,3.50067,-2.40512
225757.57576,3.56429,-2.38974
227272.72727,3.62160,-2.37438
228787.87879,3.67538,-2.35967
230303.03030,3.75137,-2.34289
231818.18182,3.81408,-2.32804
233333.33333,3.89153,-2.31217
234848.48485,3.97546,-2.29728
236363.63636,4.05674,-2.28259
237878.78788,4.15693,-2.26348
239393.93939,4.28943,-2.25434
240909.09091,4.37200,-2.25115
242424.24242,4.44292,-2.23852
243939.39394,4.53604,-2.22136
245454.54545,4.64817,-2.20338
246969.69697,4.76866,-2.18873
248484.84848,4.90288,-2.17210
250000.00000,5.04622,-2.15707
251515.15152,5.19125,-2.14391
253030.30303,5.35718,-2.12886
254545.45455,5.53885,-2.11401
256060.60606,5.73060,-2.10008
257575.75758,5.94083,-2.08642
259090.90909,6.17475,-2.07322
260606.06061,6.42723,-2.06040
262121.21212,6.72018,-2.04810
263636.36364,7.04226,-2.03726
265151.51515,7.41331,-2.03412
266666.66667,7.72566,-2.03354
268181.81818,8.05944,-2.02526
269696.96970,8.44379,-2.01373
271212.12121,8.91066,-2.00007
272727.27273,9.46661,-1.98764
274242.42424,10.11627,-1.97512
275757.57576,10.89876,-1.96397
277272.72727,11.84019,-1.95511
278787.87879,13.00254,-1.94792
280303.03030,14.46684,-1.94294
281818.18182,16.39436,-1.94102
283333.33333,19.08097,-1.94606
284848.48485,23.04031,-1.96321
286363.63636,29.51617,-2.00512
287878.78788,42.08127,-2.10813
289393.93939,73.62490,-2.49264
290909.09091,78.76986,2.79351
292424.24242,46.99513,2.21948
293939.39394,28.69592,1.98183
295454.54545,18.80230,1.87869
296969.69697,12.67744,1.84090
298484.84848,8.50011,1.84534
300000.00000,5.35232,1.92098
301515.15152,2.79998,2.18098
