waveform,V_S,V_C,V_R
5/7/2021  10:31:19.498977,-3.489052E-2,-3.134582E-2,-4.102329E-4
5/7/2021  10:31:19.498981,-3.327929E-2,-2.973459E-2,-4.102329E-4
5/7/2021  10:31:19.498984,-3.553501E-2,-3.005684E-2,-7.324786E-4
5/7/2021  10:31:19.498987,-3.360154E-2,-2.941235E-2,5.565042E-4
5/7/2021  10:31:19.498991,-3.231256E-2,-3.037908E-2,-7.324786E-4
5/7/2021  10:31:19.498994,-3.489052E-2,-3.070133E-2,-7.324786E-4
5/7/2021  10:31:19.498997,-3.392379E-2,-3.166807E-2,-7.324786E-4
5/7/2021  10:31:19.499001,-3.263480E-2,-3.263480E-2,-4.102329E-4
5/7/2021  10:31:19.499004,-3.585726E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499007,-3.489052E-2,-3.392379E-2,-7.324786E-4
5/7/2021  10:31:19.499010,-3.521277E-2,-3.489052E-2,-4.102329E-4
5/7/2021  10:31:19.499014,-3.521277E-2,-3.553501E-2,-7.324786E-4
5/7/2021  10:31:19.499017,-3.392379E-2,-3.617950E-2,-7.324786E-4
5/7/2021  10:31:19.499020,-3.424603E-2,-3.682400E-2,-7.324786E-4
5/7/2021  10:31:19.499024,-3.424603E-2,-3.617950E-2,-4.102329E-4
5/7/2021  10:31:19.499027,-3.489052E-2,-3.650175E-2,-7.324786E-4
5/7/2021  10:31:19.499030,-3.327929E-2,-3.650175E-2,-7.324786E-4
5/7/2021  10:31:19.499034,-3.392379E-2,-3.585726E-2,-4.102329E-4
5/7/2021  10:31:19.499037,-3.424603E-2,-3.553501E-2,-1.054724E-3
5/7/2021  10:31:19.499040,-3.585726E-2,-3.456828E-2,-4.102329E-4
5/7/2021  10:31:19.499043,-3.360154E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:31:19.499047,-3.456828E-2,-3.327929E-2,5.565042E-4
5/7/2021  10:31:19.499050,-3.424603E-2,-3.231256E-2,-8.798718E-5
5/7/2021  10:31:19.499053,-3.360154E-2,-3.199031E-2,-7.324786E-4
5/7/2021  10:31:19.499057,-3.199031E-2,-3.231256E-2,-4.102329E-4
5/7/2021  10:31:19.499060,-3.392379E-2,-3.134582E-2,-7.324786E-4
5/7/2021  10:31:19.499063,-3.295705E-2,-3.199031E-2,-4.102329E-4
5/7/2021  10:31:19.499067,-3.263480E-2,-3.102357E-2,-4.102329E-4
5/7/2021  10:31:19.499070,-3.392379E-2,-3.199031E-2,-4.102329E-4
5/7/2021  10:31:19.499073,-3.456828E-2,-3.231256E-2,-7.324786E-4
5/7/2021  10:31:19.499076,-3.456828E-2,-3.231256E-2,-7.324786E-4
5/7/2021  10:31:19.499080,-3.424603E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499083,-3.263480E-2,-3.360154E-2,-1.376970E-3
5/7/2021  10:31:19.499086,-3.424603E-2,-3.456828E-2,2.342585E-4
5/7/2021  10:31:19.499090,-3.231256E-2,-3.489052E-2,-1.054724E-3
5/7/2021  10:31:19.499093,-3.327929E-2,-3.553501E-2,-4.102329E-4
5/7/2021  10:31:19.499096,-3.424603E-2,-3.553501E-2,-1.054724E-3
5/7/2021  10:31:19.499100,-3.424603E-2,-3.585726E-2,-4.102329E-4
5/7/2021  10:31:19.499103,-3.424603E-2,-3.585726E-2,-1.054724E-3
5/7/2021  10:31:19.499106,-3.327929E-2,-3.553501E-2,-7.324786E-4
5/7/2021  10:31:19.499109,-3.231256E-2,-3.521277E-2,-7.324786E-4
5/7/2021  10:31:19.499113,-3.489052E-2,-3.521277E-2,-7.324786E-4
5/7/2021  10:31:19.499116,-3.134582E-2,-3.424603E-2,-4.102329E-4
5/7/2021  10:31:19.499119,-3.585726E-2,-3.392379E-2,-7.324786E-4
5/7/2021  10:31:19.499123,-3.295705E-2,-3.327929E-2,-4.102329E-4
5/7/2021  10:31:19.499126,-3.231256E-2,-3.295705E-2,-7.324786E-4
5/7/2021  10:31:19.499129,-3.489052E-2,-3.199031E-2,-7.324786E-4
5/7/2021  10:31:19.499133,-3.360154E-2,-3.263480E-2,-1.054724E-3
5/7/2021  10:31:19.499136,-3.456828E-2,-3.263480E-2,-4.102329E-4
5/7/2021  10:31:19.499139,-3.327929E-2,-3.199031E-2,-8.798718E-5
5/7/2021  10:31:19.499142,-3.424603E-2,-3.231256E-2,-4.102329E-4
5/7/2021  10:31:19.499146,-3.489052E-2,-3.166807E-2,-1.054724E-3
5/7/2021  10:31:19.499149,-3.360154E-2,-3.231256E-2,-4.102329E-4
5/7/2021  10:31:19.499152,-3.489052E-2,-3.263480E-2,-4.102329E-4
5/7/2021  10:31:19.499156,-3.585726E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:31:19.499159,-3.489052E-2,-3.360154E-2,-1.054724E-3
5/7/2021  10:31:19.499162,-3.199031E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499166,-3.166807E-2,-3.456828E-2,-4.102329E-4
5/7/2021  10:31:19.499169,-3.295705E-2,-3.489052E-2,-8.798718E-5
5/7/2021  10:31:19.499172,-3.521277E-2,-3.489052E-2,-7.324786E-4
5/7/2021  10:31:19.499175,-3.360154E-2,-3.489052E-2,-8.798718E-5
5/7/2021  10:31:19.499179,-3.360154E-2,-3.456828E-2,-1.054724E-3
5/7/2021  10:31:19.499182,-3.392379E-2,-3.489052E-2,-7.324786E-4
5/7/2021  10:31:19.499185,-3.102357E-2,-3.456828E-2,-4.102329E-4
5/7/2021  10:31:19.499189,-3.489052E-2,-3.424603E-2,-4.102329E-4
5/7/2021  10:31:19.499192,-3.456828E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:31:19.499195,-3.327929E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:31:19.499199,-3.456828E-2,-3.327929E-2,-4.102329E-4
5/7/2021  10:31:19.499202,-3.456828E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499205,-3.424603E-2,-3.231256E-2,-4.102329E-4
5/7/2021  10:31:19.499208,-3.521277E-2,-3.263480E-2,-4.102329E-4
5/7/2021  10:31:19.499212,-3.521277E-2,-3.231256E-2,-1.054724E-3
5/7/2021  10:31:19.499215,-3.263480E-2,-3.327929E-2,-8.798718E-5
5/7/2021  10:31:19.499218,-3.392379E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:31:19.499222,-3.424603E-2,-3.295705E-2,-8.798718E-5
5/7/2021  10:31:19.499225,-3.263480E-2,-3.327929E-2,-7.324786E-4
5/7/2021  10:31:19.499228,-3.263480E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:31:19.499232,-3.327929E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499235,-3.360154E-2,-3.327929E-2,-4.102329E-4
5/7/2021  10:31:19.499238,-3.360154E-2,-3.327929E-2,-7.324786E-4
5/7/2021  10:31:19.499241,-3.553501E-2,-3.424603E-2,-4.102329E-4
5/7/2021  10:31:19.499245,-3.327929E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:31:19.499248,-3.295705E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:31:19.499251,-3.070133E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499255,-3.392379E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:31:19.499258,-3.231256E-2,-3.392379E-2,-1.054724E-3
5/7/2021  10:31:19.499261,-3.392379E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499265,-3.489052E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:31:19.499268,-3.392379E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499271,-3.489052E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:31:19.499274,-3.617950E-2,-3.360154E-2,-1.054724E-3
5/7/2021  10:31:19.499278,-3.360154E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:31:19.499281,-3.392379E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:31:19.499284,-3.456828E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:31:19.499288,-3.360154E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:31:19.499291,-3.360154E-2,-3.392379E-2,-1.054724E-3
5/7/2021  10:31:19.499294,-3.360154E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499298,-3.199031E-2,-3.360154E-2,-4.102329E-4
5/7/2021  10:31:19.499301,-3.617950E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:31:19.499304,-3.456828E-2,-3.392379E-2,-7.324786E-4
5/7/2021  10:31:19.499307,-3.295705E-2,-3.392379E-2,-7.324786E-4
5/7/2021  10:31:19.499311,-3.585726E-2,-3.392379E-2,-7.324786E-4
5/7/2021  10:31:19.499314,-3.134582E-2,-3.424603E-2,-7.324786E-4
5/7/2021  10:31:19.499317,-3.295705E-2,-3.392379E-2,-4.102329E-4
5/7/2021  10:31:19.499321,-3.360154E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499324,-3.231256E-2,-3.327929E-2,-4.102329E-4
5/7/2021  10:31:19.499327,-3.327929E-2,-3.360154E-2,-8.798718E-5
5/7/2021  10:31:19.499331,-3.295705E-2,-3.327929E-2,-7.324786E-4
5/7/2021  10:31:19.499334,-3.199031E-2,-3.295705E-2,-1.054724E-3
5/7/2021  10:31:19.499337,-3.360154E-2,-3.327929E-2,-4.102329E-4
5/7/2021  10:31:19.499340,-3.327929E-2,-3.263480E-2,-7.324786E-4
5/7/2021  10:31:19.499344,-3.553501E-2,-3.295705E-2,-4.102329E-4
5/7/2021  10:31:19.499347,-3.521277E-2,-3.360154E-2,-7.324786E-4
5/7/2021  10:31:19.499350,-3.199031E-2,-3.295705E-2,2.342585E-4
5/7/2021  10:31:19.499354,-3.360154E-2,-3.392379E-2,-8.798718E-5
