waveform,V_S,V_C,V_R
t0,5/7/2021  10:11:15.424423,5/7/2021  10:11:15.424424,5/7/2021  10:11:15.424425
delta t,2.500000E-6,2.500000E-6,2.500000E-6

time,V_S,V_C,V_R
5/7/2021  10:11:15.424423,4.159174E+0,9.257138E-3,2.859188E-2
5/7/2021  10:11:15.424426,-7.291551E-2,1.165650E-1,2.955862E-2
5/7/2021  10:11:15.424428,-6.453712E-2,2.251618E-1,2.633616E-2
5/7/2021  10:11:15.424431,-6.131467E-2,3.176464E-1,2.150248E-2
5/7/2021  10:11:15.424433,-5.454751E-2,3.907962E-1,1.570205E-2
5/7/2021  10:11:15.424436,-4.810260E-2,4.417111E-1,9.901630E-3
5/7/2021  10:11:15.424438,-4.197993E-2,4.720022E-1,3.134470E-3
5/7/2021  10:11:15.424441,-3.553501E-2,4.790916E-1,-2.021461E-3
5/7/2021  10:11:15.424443,-2.844561E-2,4.652351E-1,-8.144130E-3
5/7/2021  10:11:15.424446,-2.167845E-2,4.313992E-1,-1.297782E-2
5/7/2021  10:11:15.424448,-1.813375E-2,3.785509E-1,-1.813375E-2
5/7/2021  10:11:15.424451,-1.394455E-2,3.115237E-1,-2.135620E-2
5/7/2021  10:11:15.424453,-8.466375E-3,2.325735E-1,-2.425641E-2
5/7/2021  10:11:15.424456,-5.888410E-3,1.446004E-1,-2.554540E-2
5/7/2021  10:11:15.424458,-4.921673E-3,5.308256E-2,-2.618989E-2
5/7/2021  10:11:15.424461,-6.210656E-3,-4.133544E-2,-2.522315E-2
5/7/2021  10:11:15.424463,-4.921673E-3,-1.305975E-1,-2.361192E-2
5/7/2021  10:11:15.424466,-8.144130E-3,-2.111589E-1,-2.071171E-2
5/7/2021  10:11:15.424468,-1.168883E-2,-2.810862E-1,-1.684476E-2
5/7/2021  10:11:15.424471,-1.587803E-2,-3.365124E-1,-1.297782E-2
5/7/2021  10:11:15.424473,-2.264519E-2,-3.764708E-1,-8.466375E-3
5/7/2021  10:11:15.424476,-2.490091E-2,-4.006393E-1,-3.632690E-3
5/7/2021  10:11:15.424478,-3.070133E-2,-4.083731E-1,2.342585E-4
5/7/2021  10:11:15.424481,-3.617950E-2,-4.003170E-1,4.745698E-3
5/7/2021  10:11:15.424483,-4.165768E-2,-3.767931E-1,8.612647E-3
5/7/2021  10:11:15.424486,-4.584688E-2,-3.400571E-1,1.119061E-2
5/7/2021  10:11:15.424488,-4.616912E-2,-2.920425E-1,1.473532E-2
5/7/2021  10:11:15.424491,-5.164730E-2,-2.353273E-1,1.666879E-2
5/7/2021  10:11:15.424493,-5.229179E-2,-1.712004E-1,1.763553E-2
5/7/2021  10:11:15.424496,-5.422526E-2,-1.035288E-1,1.795777E-2
5/7/2021  10:11:15.424498,-5.422526E-2,-3.553501E-2,1.731328E-2
5/7/2021  10:11:15.424501,-5.422526E-2,3.020311E-2,1.666879E-2
5/7/2021  10:11:15.424503,-5.358077E-2,9.046306E-2,1.409082E-2
5/7/2021  10:11:15.424506,-4.874709E-2,1.423446E-1,1.215735E-2
5/7/2021  10:11:15.424508,-4.681361E-2,1.845588E-1,8.934893E-3
5/7/2021  10:11:15.424511,-4.326891E-2,2.151722E-1,5.390190E-3
5/7/2021  10:11:15.424513,-4.133544E-2,2.341847E-1,2.167733E-3
5/7/2021  10:11:15.424516,-3.553501E-2,2.406296E-1,-7.324786E-4
5/7/2021  10:11:15.424518,-3.005684E-2,2.354737E-1,-4.277181E-3
5/7/2021  10:11:15.424521,-2.973459E-2,2.190391E-1,-6.532901E-3
5/7/2021  10:11:15.424523,-2.651213E-2,1.929372E-1,-9.755358E-3
5/7/2021  10:11:15.424526,-2.425641E-2,1.578124E-1,-1.072210E-2
5/7/2021  10:11:15.424528,-2.135620E-2,1.146315E-1,-1.297782E-2
5/7/2021  10:11:15.424531,-1.974497E-2,6.790586E-2,-1.426680E-2
5/7/2021  10:11:15.424533,-1.877824E-2,1.892451E-2,-1.458904E-2
5/7/2021  10:11:15.424536,-2.038947E-2,-3.134582E-2,-1.362231E-2
5/7/2021  10:11:15.424538,-2.006722E-2,-7.968267E-2,-1.265557E-2
5/7/2021  10:11:15.424541,-1.910048E-2,-1.235081E-1,-1.104434E-2
5/7/2021  10:11:15.424543,-2.328968E-2,-1.618553E-1,-9.755358E-3
5/7/2021  10:11:15.424546,-2.618989E-2,-1.934354E-1,-6.532901E-3
5/7/2021  10:11:15.424548,-2.586764E-2,-2.153481E-1,-5.243918E-3
5/7/2021  10:11:15.424551,-3.070133E-2,-2.301714E-1,-2.343707E-3
5/7/2021  10:11:15.424553,-3.263480E-2,-2.346828E-1,-8.798718E-5
5/7/2021  10:11:15.424556,-3.360154E-2,-2.308159E-1,2.167733E-3
5/7/2021  10:11:15.424558,-3.617950E-2,-2.192150E-1,4.101207E-3
5/7/2021  10:11:15.424561,-3.940196E-2,-1.992358E-1,5.712436E-3
5/7/2021  10:11:15.424563,-4.326891E-2,-1.737784E-1,7.645910E-3
5/7/2021  10:11:15.424566,-4.455789E-2,-1.425206E-1,8.612647E-3
5/7/2021  10:11:15.424568,-4.455789E-2,-1.080403E-1,9.257138E-3
5/7/2021  10:11:15.424571,-4.488014E-2,-7.227102E-2,9.257138E-3
5/7/2021  10:11:15.424573,-4.455789E-2,-3.521277E-2,8.612647E-3
5/7/2021  10:11:15.424576,-4.455789E-2,2.342585E-4,8.290401E-3
5/7/2021  10:11:15.424578,-4.359116E-2,3.213658E-2,7.645910E-3
5/7/2021  10:11:15.424581,-4.036870E-2,6.049421E-2,6.034681E-3
5/7/2021  10:11:15.424583,-4.197993E-2,8.337366E-2,4.101207E-3
5/7/2021  10:11:15.424586,-4.133544E-2,9.980819E-2,3.134470E-3
5/7/2021  10:11:15.424588,-3.779073E-2,1.101201E-1,1.200996E-3
5/7/2021  10:11:15.424591,-3.456828E-2,1.133425E-1,-7.324786E-4
5/7/2021  10:11:15.424593,-3.360154E-2,1.104423E-1,-2.343707E-3
5/7/2021  10:11:15.424596,-3.166807E-2,1.017417E-1,-3.632690E-3
5/7/2021  10:11:15.424598,-3.037908E-2,8.691836E-2,-5.243918E-3
5/7/2021  10:11:15.424601,-2.844561E-2,6.758362E-2,-6.855147E-3
5/7/2021  10:11:15.424603,-2.844561E-2,4.405968E-2,-6.855147E-3
5/7/2021  10:11:15.424606,-2.651213E-2,1.924676E-2,-7.499638E-3
5/7/2021  10:11:15.424608,-2.683438E-2,-7.821884E-3,-7.821884E-3
5/7/2021  10:11:15.424611,-2.812336E-2,-3.456828E-2,-7.177393E-3
5/7/2021  10:11:15.424613,-2.586764E-2,-6.067018E-2,-7.177393E-3
5/7/2021  10:11:15.424616,-2.812336E-2,-8.387186E-2,-5.888410E-3
5/7/2021  10:11:15.424618,-2.683438E-2,-1.038511E-1,-5.243918E-3
5/7/2021  10:11:15.424621,-2.876785E-2,-1.209301E-1,-3.954936E-3
5/7/2021  10:11:15.424623,-3.037908E-2,-1.325310E-1,-2.988199E-3
5/7/2021  10:11:15.424626,-3.199031E-2,-1.399426E-1,-1.699216E-3
5/7/2021  10:11:15.424628,-3.392379E-2,-1.418761E-1,-8.798718E-5
5/7/2021  10:11:15.424631,-3.489052E-2,-1.396204E-1,1.200996E-3
5/7/2021  10:11:15.424633,-3.650175E-2,-1.325310E-1,2.167733E-3
5/7/2021  10:11:15.424636,-3.714624E-2,-1.218968E-1,2.812224E-3
5/7/2021  10:11:15.424638,-3.907972E-2,-1.067513E-1,3.778961E-3
5/7/2021  10:11:15.424641,-4.004645E-2,-9.063902E-2,4.101207E-3
5/7/2021  10:11:15.424643,-3.779073E-2,-7.162653E-2,4.423453E-3
5/7/2021  10:11:15.424646,-3.940196E-2,-5.164730E-2,4.745698E-3
5/7/2021  10:11:15.424648,-3.779073E-2,-3.199031E-2,4.745698E-3
5/7/2021  10:11:15.424651,-4.069094E-2,-1.265557E-2,3.778961E-3
5/7/2021  10:11:15.424653,-3.843522E-2,4.101207E-3,3.778961E-3
5/7/2021  10:11:15.424656,-3.907972E-2,1.892451E-2,3.134470E-3
5/7/2021  10:11:15.424658,-3.746849E-2,3.116985E-2,2.489978E-3
5/7/2021  10:11:15.424661,-3.682400E-2,3.987048E-2,1.200996E-3
5/7/2021  10:11:15.424663,-3.585726E-2,4.438192E-2,2.342585E-4
5/7/2021  10:11:15.424666,-3.682400E-2,4.567091E-2,-7.324786E-4
5/7/2021  10:11:15.424668,-3.392379E-2,4.341518E-2,-2.021461E-3
5/7/2021  10:11:15.424671,-3.456828E-2,3.825925E-2,-2.665953E-3
5/7/2021  10:11:15.424673,-3.070133E-2,2.988086E-2,-2.988199E-3
5/7/2021  10:11:15.424676,-2.909010E-2,1.924676E-2,-3.632690E-3
5/7/2021  10:11:15.424678,-3.134582E-2,6.034681E-3,-3.954936E-3
5/7/2021  10:11:15.424681,-2.941235E-2,-7.499638E-3,-4.277181E-3
5/7/2021  10:11:15.424683,-3.037908E-2,-2.200069E-2,-4.277181E-3
5/7/2021  10:11:15.424686,-2.909010E-2,-3.714624E-2,-3.954936E-3
5/7/2021  10:11:15.424688,-2.780112E-2,-5.035831E-2,-3.954936E-3
5/7/2021  10:11:15.424691,-3.005684E-2,-6.292590E-2,-3.310444E-3
5/7/2021  10:11:15.424693,-2.973459E-2,-7.356000E-2,-2.988199E-3
5/7/2021  10:11:15.424696,-2.941235E-2,-8.226064E-2,-1.699216E-3
5/7/2021  10:11:15.424698,-3.263480E-2,-8.806106E-2,-1.699216E-3
5/7/2021  10:11:15.424701,-3.263480E-2,-9.160576E-2,-1.054724E-3
5/7/2021  10:11:15.424703,-3.456828E-2,-9.225025E-2,-8.798718E-5
5/7/2021  10:11:15.424706,-3.360154E-2,-9.096127E-2,5.565042E-4
5/7/2021  10:11:15.424708,-3.714624E-2,-8.612758E-2,1.200996E-3
5/7/2021  10:11:15.424711,-3.746849E-2,-8.032716E-2,1.845487E-3
5/7/2021  10:11:15.424713,-3.682400E-2,-7.194877E-2,1.845487E-3
5/7/2021  10:11:15.424716,-3.940196E-2,-6.228140E-2,2.167733E-3
5/7/2021  10:11:15.424718,-3.779073E-2,-5.196954E-2,2.167733E-3
5/7/2021  10:11:15.424721,-3.907972E-2,-4.133544E-2,2.812224E-3
